,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
414,Jay Rosehill,28,PHI,LW,34,1,0.06,0.00,0.06,0.03,2.65,0.41,2,0,2,1,4,1,11,0,-8,0.0,-0.2,-0.2,0,,,,rosehja01
415,Jayson Megna,23,PIT,C,36,4,0.14,0.11,0.25,0.10,0.17,1.00,6,4,10,4,14,0,13,0,1,0.5,0.5,1.0,0,,,,megnaja01
416,Jean-Gabriel Pageau,21,OTT,C,28,1,0.07,0.00,0.07,0.04,0.43,1.11,2,0,2,1,4,0,14,5,-5,-0.4,0.0,-0.3,0,,,,pageaje01
417,Jean-Philippe Côté,31,TBL,D,19,1,0.00,0.21,0.21,0.06,1.16,0.63,0,4,4,1,2,0,4,2,0,0.2,0.4,0.6,0,,,,coteje01
418,Jean-Sébastien Giguère,36,COL,G,22,0,0.00,0.00,0.00,0.00,0.18,0.00,0,0,0,0,58,13,53,14,,0.0,0.0,3.6,0,,,,gigueje01
419,Jeff Carter,29,LAK,C,72,21,0.38,0.32,0.69,0.29,0.61,3.56,31,25,56,24,74,25,51,9,8,4.9,2.1,7.0,13,4,9,30.8,carteje01
420,Jeff Halpern,37,PHX,C,69,4,0.07,0.10,0.17,0.06,0.35,0.65,6,8,14,5,17,0,45,20,-8,-0.1,0.5,0.3,0,,,,halpeje01
421,Jeff Petry,26,EDM,D,80,6,0.09,0.13,0.21,0.08,0.53,1.20,8,11,19,7,56,3,102,27,-22,0.5,2.1,2.6,0,,,,petryje01
422,Jeff Skinner,21,CAR,LW,71,24,0.46,0.30,0.76,0.34,0.31,3.86,37,23,60,26,72,29,58,0,-14,6.7,0.9,7.6,4,0,4,0.0,skinnje01
423,Jeff Zatkoff,26,PIT,G,20,0,0.00,0.05,0.05,0.01,0.00,0.00,0,1,1,0,70,23,51,13,,0.0,0.0,3.4,0,,,,zatkoje01
424,Jeremy Morin,22,CHI,LW,24,4,0.21,0.25,0.46,0.18,1.33,1.92,6,7,13,5,16,2,9,0,5,1.2,0.4,1.6,0,,,,morinje01
425,Jeremy Welsh,25,VAN,C,19,1,0.05,0.00,0.05,0.03,0.32,0.68,1,0,1,1,5,1,5,0,-1,-0.1,0.1,0.0,0,,,,welshje01
426,Jerred Smithson,34,TOR,C,18,0,0.00,0.00,0.00,0.00,0.50,0.11,0,0,0,0,0,0,11,6,-5,-0.4,-0.1,-0.5,0,,,,smithje01
427,Jerry D'Amigo,22,TOR,RW,22,1,0.05,0.09,0.14,0.05,0.00,0.55,1,2,3,1,5,0,11,5,-1,0.0,0.1,0.1,0,,,,damigje01
428,Jesper Fast,22,NYR,RW,11,0,0.00,0.00,0.00,0.00,0.18,0.64,0,0,0,0,1,0,8,2,-5,-0.4,-0.1,-0.4,0,,,,fastje01
429,Jesse Joensuu,26,EDM,LW,42,2,0.07,0.05,0.12,0.05,0.38,0.98,3,2,5,2,7,1,22,0,-16,-0.2,-0.2,-0.4,0,,,,joensje01
430,Jesse Winchester,30,FLA,C,52,7,0.17,0.17,0.35,0.14,0.73,1.92,10,10,20,8,23,1,43,19,-2,1.3,0.6,1.9,0,,,,winchje01
431,Jhonas Enroth,25,BUF,G,28,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,47,10,73,16,,0.0,0.0,4.8,0,,,,enrotjh01
432,Jim Slater,31,WPG,C,27,1,0.04,0.04,0.07,0.03,0.30,0.89,1,1,2,1,5,0,16,6,-5,-0.5,0.1,-0.4,0,,,,slateji01
433,Jimmy Hayes,24,TOT,RW,55,8,0.20,0.13,0.33,0.15,0.33,1.31,12,8,20,9,30,7,28,0,-5,1.7,0.4,2.1,0,,,,hayesji01
433,Jimmy Hayes,24,FLA,RW,53,8,0.21,0.13,0.34,0.15,0.34,1.34,12,8,20,9,29,7,28,0,-6,1.7,0.3,2.1,2,0,2,0.0,hayesji01
433,Jimmy Hayes,24,CHI,RW,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,1,0,0,0,1,-0.1,0.1,0.0,0,,,,hayesji01
434,Jimmy Howard,29,DET,G,51,0,0.00,0.00,0.00,0.00,0.12,0.00,0,0,0,0,122,30,132,35,,0.0,0.0,8.3,0,,,,howarja02
435,Jiří Hudler,30,CGY,C,75,19,0.23,0.49,0.72,0.25,0.21,1.45,19,41,60,22,78,22,51,0,4,3.9,2.0,5.9,9,3,6,33.3,hudleji01
436,Jiří Tlustý,25,CAR,LW,68,13,0.24,0.21,0.44,0.19,0.32,1.93,18,15,33,14,48,3,44,1,2,2.4,1.4,3.8,0,,,,tlustji01
437,Joacim Eriksson,23,VAN,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,1,6,5,,0.0,0.0,-0.2,0,,,,eriksjo01
438,Joakim Andersson,24,DET,C,65,7,0.12,0.14,0.26,0.10,0.18,1.20,9,10,19,8,24,1,51,18,-11,0.3,0.5,0.8,0,,,,anderjo03
439,Joakim Nordström,21,CHI,C,16,1,0.06,0.13,0.19,0.07,0.13,1.63,1,2,3,1,5,0,10,3,-2,-0.1,0.1,0.0,0,,,,nordsjo02
440,Joe Colborne,24,CGY,C,80,10,0.13,0.23,0.35,0.13,0.43,1.00,11,20,31,11,42,9,54,4,-17,1.0,0.7,1.8,9,4,5,44.4,colbojo01
441,Joe Corvo,36,OTT,D,25,4,0.12,0.28,0.40,0.14,0.40,2.16,3,8,11,4,20,7,20,0,-7,0.9,0.1,1.1,0,,,,corvojo01
442,Joe Pavelski,29,SJS,C,82,32,0.50,0.46,0.96,0.39,0.39,2.74,46,42,88,37,102,40,53,14,23,8.8,2.8,11.5,14,5,9,35.7,paveljo01
443,Joe Piskula,29,NSH,D,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,1,0,0,0,1,0.0,0.1,0.1,0,,,,piskujo01
444,Joe Thornton,34,SJS,C,82,23,0.13,0.79,0.93,0.28,0.39,1.49,12,71,83,26,112,39,57,4,20,5.3,2.6,7.9,3,3,0,100.0,thornjo01
445,Joe Vitale,28,PIT,C,53,4,0.02,0.25,0.26,0.08,0.55,0.79,1,14,15,4,18,1,23,5,-1,0.0,0.6,0.7,0,,,,vitaljo01
446,Joe Whitney,25,NJD,RW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,whitnjo01
447,Joel Ward,33,WSH,RW,82,19,0.29,0.30,0.60,0.24,0.39,1.62,27,27,54,22,68,15,60,13,7,4.4,1.8,6.2,1,0,1,0.0,wardjo02
448,Joey Crabb,30,FLA,RW,9,0,0.00,0.11,0.11,0.03,0.78,0.56,0,1,1,0,1,0,6,3,-2,-0.2,0.0,-0.2,0,,,,crabbjo01
449,Joey MacDonald,33,CGY,G,11,0,0.00,0.00,0.00,0.00,0.18,0.00,0,0,0,0,27,4,29,6,,0.0,0.0,0.8,0,,,,macdojo01
450,Joffrey Lupul,30,TOR,LW,69,18,0.32,0.32,0.64,0.26,0.64,2.77,25,24,49,20,69,24,60,0,-15,4.1,0.6,4.7,7,6,1,85.7,lupuljo01
451,Johan Franzén,34,DET,RW,54,16,0.30,0.46,0.76,0.29,0.74,2.76,18,27,45,17,60,24,31,1,6,3.8,1.3,5.1,2,0,2,0.0,franzjo01
452,Johan Larsson,21,BUF,LW,28,1,0.00,0.14,0.14,0.04,0.68,0.75,0,4,4,1,7,0,10,3,0,-0.6,0.6,0.0,0,,,,larssjo02
453,Johan Sundstrom,21,NYI,C,11,0,0.00,0.09,0.09,0.02,0.55,1.18,0,1,1,0,2,0,3,1,0,-0.2,0.1,-0.1,1,0,1,0.0,sundsjo01
454,John Albert,25,WPG,C,9,1,0.11,0.00,0.11,0.06,0.00,0.56,1,0,1,1,1,0,4,0,-3,0.1,-0.1,0.0,0,,,,alberjo01
455,John Carlson,24,WSH,D,82,12,0.12,0.33,0.45,0.15,0.27,2.54,11,30,41,14,99,41,95,33,-3,2.7,3.9,6.7,0,,,,carlsjo01
456,John Curry,29,MIN,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,4,0,4,2,,0.0,0.0,0.5,0,,,,curryjo01
457,John Erskine,33,WSH,D,37,1,0.03,0.08,0.11,0.04,1.51,1.03,1,3,4,1,21,0,36,10,-5,-0.2,0.8,0.6,0,,,,erskijo01
458,John Gibson,20,ANA,G,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,11,0,4,0,,0.0,0.0,0.9,0,,,,gibsojo02
459,John McCarthy,27,SJS,C,36,1,0.03,0.03,0.06,0.02,0.11,1.36,1,1,2,1,5,0,20,4,-11,-0.8,0.0,-0.8,0,,,,mccarjo01
460,John Mitchell,29,COL,C,75,11,0.15,0.28,0.43,0.15,0.48,1.43,12,23,35,13,48,6,42,13,13,1.3,1.6,2.9,0,,,,mitchjo01
461,John Moore,23,NYR,D,74,5,0.05,0.15,0.20,0.07,0.34,1.55,5,12,17,6,43,7,30,1,7,0.7,3.4,4.1,0,,,,moorejo01
462,John Persson,21,NYI,LW,10,1,0.10,0.00,0.10,0.05,0.60,1.60,1,0,1,1,2,0,6,0,-4,-0.1,0.0,-0.2,1,0,1,0.0,perssjo01
463,John Scott,31,BUF,LW,56,1,0.02,0.00,0.02,0.01,2.23,0.29,1,0,1,1,7,1,18,0,-12,-0.8,0.1,-0.8,0,,,,scottjo01
464,John Tavares,23,NYI,C,59,24,0.41,0.71,1.12,0.41,0.68,3.19,27,46,73,27,89,34,62,0,-6,6.7,1.1,7.7,8,1,7,12.5,tavarjo01
465,John-Michael Liles,33,TOT,D,41,3,0.05,0.17,0.22,0.07,0.20,1.37,2,8,10,3,37,9,23,0,5,0.3,2.2,2.5,0,,,,lilesjo01
465,John-Michael Liles,33,CAR,D,35,3,0.06,0.20,0.26,0.09,0.23,1.46,2,8,10,3,34,9,18,0,7,0.4,2.2,2.6,0,,,,lilesjo01
465,John-Michael Liles,33,TOR,D,6,0,0.00,0.00,0.00,0.00,0.00,0.83,0,0,0,0,3,0,5,0,-2,-0.1,0.0,-0.1,0,,,,lilesjo01
466,Johnny Boychuk,30,BOS,D,75,8,0.07,0.24,0.31,0.10,0.60,1.89,6,20,26,9,81,1,74,25,31,1.2,5.2,6.4,0,,,,boychjo01
467,Johnny Gaudreau,20,CGY,LW,1,1,1.00,0.00,1.00,0.53,0.00,1.00,1,0,1,1,1,0,0,0,1,0.2,0.1,0.2,0,,,,gaudrjo01
468,Johnny Oduya,32,CHI,D,77,5,0.04,0.17,0.21,0.07,0.49,1.08,3,14,17,5,57,2,68,24,11,0.2,3.3,3.5,0,,,,oduyajo01
469,Jonas Brodin,20,MIN,D,79,7,0.10,0.14,0.24,0.09,0.28,0.94,9,12,21,8,61,10,73,22,0,0.6,4.4,5.0,0,,,,brodijo01
470,Jonas Gustavsson,29,DET,G,27,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,81,19,68,15,,0.0,0.0,3.9,0,,,,gustajo01
471,Jonas Hiller,31,ANA,G,50,1,0.00,0.04,0.04,0.01,0.00,0.00,0,2,2,1,146,25,120,33,,0.0,0.0,7.7,0,,,,hillejo01
472,Jonathan Bernier,25,TOR,G,55,0,0.00,0.02,0.02,0.01,0.07,0.00,0,1,1,0,151,33,138,32,,0.0,0.0,12.6,0,,,,bernijo01
473,Jonathan Ericsson,29,DET,D,48,3,0.02,0.21,0.23,0.07,0.71,1.38,1,11,12,4,42,0,54,14,2,0.1,2.3,2.4,0,,,,ericsjo01
474,Jonathan Huberdeau,20,FLA,LW,69,10,0.13,0.28,0.41,0.15,0.54,1.57,10,21,31,11,45,6,44,0,-5,1.3,0.9,2.2,12,4,8,33.3,huberjo01
475,Jonathan Quick,28,LAK,G,49,1,0.00,0.04,0.04,0.01,0.04,0.00,0,2,2,1,115,30,99,30,,0.0,0.0,7.4,0,,,,quickjo01
476,Jonathan Racine,20,FLA,D,1,0,0.00,0.00,0.00,0.00,2.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,-0.1,-0.1,0,,,,racinjo01
477,Jonathan Toews,25,CHI,C,76,26,0.37,0.53,0.89,0.34,0.45,2.54,32,44,76,29,113,35,65,13,26,6.4,2.3,8.7,14,8,6,57.1,toewsjo01
478,Jonathon Blum,25,MIN,D,15,0,0.00,0.07,0.07,0.02,0.00,0.73,0,1,1,0,3,1,4,1,-1,-0.1,0.3,0.2,0,,,,blumjo02
479,Jonathon Merrill,21,NJD,D,52,3,0.04,0.17,0.21,0.07,0.23,0.87,2,10,12,4,33,5,33,2,-3,0.2,2.4,2.6,0,,,,merrijo01
480,Joni Ortio,22,CGY,G,9,1,0.00,0.22,0.22,0.06,0.00,0.00,0,2,2,1,26,7,21,1,,0.0,0.0,0.6,0,,,,ortiojo01
481,Joonas Nättinen,23,MTL,C,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,nattijo01
482,Jordan Caron,23,BOS,RW,35,1,0.03,0.06,0.09,0.03,1.03,1.49,1,2,3,1,7,0,16,1,-8,-0.6,0.0,-0.7,0,,,,caronjo01
483,Jordan Eberle,23,EDM,RW,80,25,0.35,0.46,0.81,0.31,0.23,2.50,32,41,73,29,89,29,76,4,-11,6.0,1.5,7.5,7,5,2,71.4,eberljo01
484,Jordan Leopold,33,STL,D,27,2,0.04,0.19,0.22,0.07,0.22,1.48,1,5,6,2,14,3,10,0,1,0.3,1.0,1.3,0,,,,leopojo01
485,Jordan Nolan,24,LAK,C,64,4,0.09,0.06,0.16,0.07,0.84,0.91,7,4,11,5,11,0,12,0,-1,0.2,0.7,0.9,0,,,,nolanjo01
486,Jordan Schroeder,23,VAN,C,25,2,0.12,0.12,0.24,0.10,0.08,1.00,3,3,6,2,9,3,14,1,-7,0.2,0.1,0.3,1,0,1,0.0,schrojo01
487,Jordan Staal,25,CAR,C,82,15,0.18,0.30,0.49,0.19,0.41,2.01,17,27,44,17,61,19,66,26,2,2.0,2.0,4.0,0,,,,staaljo01
488,Jordan Szwarz,22,PHX,RW,26,2,0.12,0.00,0.12,0.06,0.73,0.96,3,0,3,2,4,0,13,3,-6,0.0,0.0,0.0,0,,,,szwarjo01
489,Jordie Benn,26,DAL,D,78,6,0.04,0.22,0.26,0.08,0.38,1.17,3,19,22,7,60,5,61,21,16,0.7,4.2,4.9,3,1,2,33.3,bennjo01
490,Jordin Tootoo,30,DET,RW,11,0,0.00,0.09,0.09,0.02,0.45,1.00,0,1,1,0,2,0,5,0,-3,-0.1,0.0,-0.1,0,,,,tootojo01
491,Josh Bailey,24,NYI,LW,77,12,0.10,0.39,0.49,0.16,0.34,1.27,9,33,42,14,56,14,56,6,-8,1.8,1.0,2.7,4,1,3,25.0,bailejo01
492,Josh Gorges,29,MTL,D,66,4,0.02,0.20,0.21,0.06,0.18,0.53,1,14,15,4,44,1,55,18,6,0.0,3.9,3.9,0,,,,gorgejo01
493,Josh Harding,29,MIN,G,29,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,61,15,45,11,,0.0,0.0,5.8,0,,,,hardijo01
494,Josh Leivo,20,TOR,RW,7,1,0.14,0.14,0.29,0.12,0.00,0.57,1,1,2,1,2,0,2,0,0,0.2,0.1,0.2,1,0,1,0.0,leivojo01
495,Julian Melchiori,22,WPG,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,-0.1,-0.1,0,,,,melchju01
496,Julien Brouillette,27,WSH,D,10,1,0.10,0.10,0.20,0.08,0.00,0.40,1,1,2,1,8,0,5,0,3,0.1,0.6,0.7,0,,,,brouiju01
497,Jussi Jokinen,30,PIT,LW,81,21,0.26,0.44,0.70,0.26,0.22,2.12,24,39,63,24,84,26,47,1,12,5.1,2.0,7.1,9,2,7,22.2,jokinju01
498,Justin Abdelkader,26,DET,LW,70,10,0.14,0.26,0.40,0.15,0.44,2.10,11,20,31,11,45,6,40,3,2,1.3,1.2,2.6,0,,,,abdelju01
499,Justin Braun,26,SJS,D,82,6,0.05,0.16,0.21,0.07,0.24,1.48,5,14,19,7,70,4,68,21,19,0.2,5.2,5.4,0,,,,braunju01
500,Justin Falk,25,NYR,D,21,1,0.00,0.10,0.10,0.03,0.95,0.48,0,2,2,1,4,0,9,0,-5,-0.1,0.2,0.1,0,,,,falkju01
501,Justin Faulk,21,CAR,D,76,10,0.07,0.36,0.42,0.13,0.49,2.00,6,30,36,11,89,19,107,28,-9,2.1,3.3,5.4,0,,,,faulkju01
502,Justin Florek,23,BOS,LW,4,1,0.25,0.25,0.50,0.20,0.00,1.25,1,1,2,1,3,0,2,0,1,0.2,0.1,0.3,0,,,,floreju01
503,Justin Fontaine,26,MIN,RW,66,9,0.20,0.12,0.32,0.14,0.39,1.20,15,9,24,11,28,3,19,0,6,1.5,1.2,2.7,1,1,0,100.0,fontaju01
504,Justin Johnson,32,NYI,RW,2,0,0.00,0.00,0.00,0.00,3.50,0.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,johnsju01
505,Justin Peters,27,CAR,G,21,1,0.00,0.10,0.10,0.03,0.19,0.00,0,2,2,1,39,8,51,10,,0.0,0.0,4.1,0,,,,peterju01
506,Justin Schultz,23,EDM,D,74,12,0.15,0.30,0.45,0.16,0.22,1.47,12,24,36,13,79,24,81,4,-22,2.8,2.1,4.9,0,,,,schulju01
507,Justin Williams,32,LAK,RW,82,17,0.23,0.29,0.52,0.20,0.59,2.91,21,26,47,19,62,15,38,4,14,3.1,2.4,5.5,4,1,3,25.0,williju01
508,Kari Lehtonen,30,DAL,G,65,1,0.00,0.06,0.06,0.02,0.06,0.00,0,4,4,1,175,35,153,36,,0.0,0.0,12.6,0,,,,lehtoka01
509,Karl Alzner,25,WSH,D,82,5,0.02,0.20,0.22,0.06,0.32,1.16,2,18,20,6,50,2,85,30,-7,0.1,2.9,3.0,0,,,,alzneka01
510,Karl Stollery,26,COL,D,2,0,0.00,0.00,0.00,0.00,1.00,0.50,0,0,0,0,1,0,0,0,1,0.0,0.1,0.1,0,,,,stollka01
511,Karri Rämö,27,CGY,G,40,0,0.00,0.03,0.03,0.01,0.25,0.00,0,1,1,0,94,19,97,20,,0.0,0.0,6.2,0,,,,ramoka01
512,Keaton Ellerby,25,WPG,D,51,2,0.04,0.08,0.12,0.04,0.04,0.65,2,4,6,2,27,1,23,1,4,0.0,1.8,1.8,0,,,,ellerke01
513,Keith Aucoin,35,STL,C,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,0,0,3,0,-3,-0.1,-0.1,-0.2,0,,,,aucoike01
514,Keith Aulie,24,TBL,D,15,0,0.00,0.07,0.07,0.02,0.60,0.40,0,1,1,0,3,0,6,0,-3,-0.1,0.0,-0.1,0,,,,aulieke01
515,Keith Ballard,31,MIN,D,45,3,0.04,0.16,0.20,0.06,0.82,0.64,2,8,10,3,26,5,33,5,-7,0.4,0.8,1.3,0,,,,ballake01
516,Keith Yandle,27,PHX,D,82,16,0.10,0.55,0.65,0.20,0.77,2.94,9,49,58,18,109,45,92,5,-23,4.3,2.5,6.8,0,,,,yandlke01
517,Kellan Lain,24,VAN,LW,9,1,0.11,0.00,0.11,0.06,2.33,0.78,1,0,1,1,2,0,2,1,1,0.1,0.1,0.2,0,,,,lainke01
518,Kenny Agostino,21,CGY,LW,8,1,0.13,0.13,0.25,0.10,0.00,1.50,1,1,2,1,2,0,4,0,-2,0.1,0.0,0.1,0,,,,agostke01
519,Kent Simpson,21,CHI,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,2,0,,0.0,0.0,-0.1,0,,,,simpske01
520,Kevan Miller,26,BOS,D,47,2,0.02,0.11,0.13,0.04,0.81,0.87,1,5,6,2,32,0,18,7,20,-0.2,3.0,2.8,0,,,,milleke03
521,Kevin Bieksa,32,VAN,D,76,8,0.05,0.26,0.32,0.10,1.37,2.20,5,22,27,9,66,12,75,13,-8,1.0,3.7,4.7,0,,,,biekske01
522,Kevin Connauton,23,DAL,D,36,2,0.03,0.19,0.22,0.07,0.44,1.56,1,8,9,3,20,2,24,0,-6,0.3,0.5,0.9,0,,,,connake01
523,Kevin Czuczman,23,NYI,D,13,1,0.00,0.15,0.15,0.04,1.08,1.85,0,2,2,1,7,0,15,3,-5,-0.1,0.1,0.0,0,,,,czuczke01
524,Kevin Klein,29,TOT,D,77,3,0.03,0.09,0.12,0.04,0.27,0.95,2,7,9,3,38,1,60,15,-7,-0.4,2.5,2.0,0,,,,kleinke01
524,Kevin Klein,29,NSH,D,47,1,0.02,0.04,0.06,0.02,0.45,1.04,1,2,3,1,21,1,45,13,-11,-0.7,1.0,0.4,0,,,,kleinke01
524,Kevin Klein,29,NYR,D,30,2,0.03,0.17,0.20,0.06,0.00,0.80,1,5,6,2,17,0,15,2,4,0.2,1.5,1.7,0,,,,kleinke01
525,Kevin Porter,27,BUF,C,12,0,0.00,0.08,0.08,0.02,0.17,0.25,0,1,1,0,1,0,7,1,-5,-0.3,0.0,-0.3,1,0,1,0.0,porteke01
526,Kevin Poulin,23,NYI,G,28,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,73,11,89,17,,0.0,0.0,2.8,0,,,,poulike01
527,Kevin Shattenkirk,25,STL,D,81,15,0.12,0.43,0.56,0.18,0.47,2.32,11,38,49,16,92,36,58,3,1,4.1,3.8,7.9,7,3,4,42.9,shattke01
528,Kevin Westgarth,29,TOT,RW,48,3,0.08,0.06,0.15,0.06,1.42,0.65,5,3,8,4,10,0,14,0,-4,0.3,0.2,0.6,0,,,,westgke01
528,Kevin Westgarth,29,CGY,RW,36,3,0.11,0.08,0.19,0.08,1.78,0.69,5,3,8,4,9,0,11,0,-2,0.5,0.2,0.8,0,,,,westgke01
528,Kevin Westgarth,29,CAR,RW,12,0,0.00,0.00,0.00,0.00,0.33,0.50,0,0,0,0,1,0,3,0,-2,-0.2,0.0,-0.2,0,,,,westgke01
529,Kimmo Timonen,38,PHI,D,77,11,0.08,0.38,0.45,0.14,0.42,1.97,7,32,39,13,86,36,64,19,5,2.7,3.5,6.2,1,0,1,0.0,timonki01
530,Kris Letang,26,PIT,D,37,9,0.30,0.30,0.59,0.24,0.43,2.92,12,12,24,10,46,19,41,5,-8,2.6,1.5,4.0,0,,,,letankr01
531,Kris Newbury,31,PHI,C,4,0,0.00,0.25,0.25,0.07,1.75,0.25,0,1,1,0,1,0,1,0,0,0.1,0.0,0.1,0,,,,newbukr01
532,Kris Russell,26,CGY,D,68,10,0.10,0.32,0.43,0.14,0.22,1.60,8,24,32,11,76,23,67,3,-11,2.1,3.0,5.0,1,0,1,0.0,russekr01
533,Kris Versteeg,27,TOT,RW,81,13,0.15,0.30,0.44,0.16,0.44,1.94,13,26,39,14,59,13,46,0,0,2.1,1.0,3.1,0,,,,verstkr01
533,Kris Versteeg,27,CHI,RW,63,10,0.16,0.30,0.46,0.17,0.43,1.75,11,21,32,12,46,11,26,0,9,1.9,1.1,2.9,2,0,2,0.0,verstkr01
533,Kris Versteeg,27,FLA,RW,18,3,0.11,0.28,0.39,0.14,0.50,2.61,2,5,7,2,13,2,20,0,-9,0.3,-0.1,0.2,0,,,,verstkr01
534,Kristers Gudlevskis,21,TBL,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,3,1,2,1,,0.0,0.0,0.4,0,,,,gudlekr01
535,Krys Barch,33,FLA,LW,55,1,0.00,0.07,0.07,0.02,1.80,0.35,0,4,4,1,5,0,15,0,-10,-0.5,-0.1,-0.6,0,,,,barchkr01
536,Kyle Brodziak,29,MIN,C,81,8,0.10,0.20,0.30,0.10,0.75,1.42,9,18,27,10,36,2,55,21,0,-0.2,1.6,1.4,0,,,,brodzky01
537,Kyle Chipchura,27,PHX,C,80,7,0.06,0.19,0.25,0.08,0.56,0.58,6,16,22,8,29,0,27,1,3,0.6,1.0,1.6,0,,,,chipcky01
538,Kyle Clifford,23,LAK,LW,71,3,0.04,0.07,0.11,0.04,1.14,1.04,3,5,8,3,19,0,14,1,6,-0.8,1.2,0.4,0,,,,cliffky01
539,Kyle Okposo,25,NYI,RW,71,26,0.38,0.59,0.97,0.36,0.72,2.75,31,46,77,29,100,34,78,2,-9,6.8,1.2,7.9,3,2,1,66.7,okposky01
540,Kyle Palmieri,22,ANA,RW,71,12,0.20,0.24,0.44,0.17,0.54,2.07,16,19,35,14,45,2,34,0,9,2.7,1.0,3.7,5,1,4,20.0,palmiky01
541,Kyle Quincey,28,DET,D,82,5,0.05,0.11,0.16,0.06,1.07,1.29,5,10,15,5,52,0,80,23,-5,-0.2,3.1,2.9,0,,,,quincky01
542,Kyle Turris,24,OTT,C,82,23,0.32,0.39,0.71,0.28,0.48,2.62,29,35,64,25,95,23,67,18,22,5.3,2.2,7.5,8,4,4,50.0,turriky01
543,Ladislav Šmíd,27,TOT,D,73,3,0.03,0.08,0.11,0.04,1.07,0.56,2,6,8,3,38,0,69,21,-10,-0.5,2.4,1.8,0,,,,smidla01
543,Ladislav Šmíd,27,CGY,D,56,2,0.02,0.09,0.11,0.03,1.11,0.63,1,5,6,2,27,0,45,14,-4,-0.5,2.2,1.7,0,,,,smidla01
543,Ladislav Šmíd,27,EDM,D,17,1,0.06,0.06,0.12,0.05,0.94,0.35,1,1,2,1,11,0,24,7,-6,0.0,0.2,0.1,0,,,,smidla01
544,Lance Bouma,23,CGY,LW,78,5,0.06,0.13,0.19,0.07,0.53,1.05,6,11,17,6,31,1,51,17,-4,-0.5,1.1,0.5,0,,,,boumala01
545,Landon Ferraro,22,DET,C,4,0,0.00,0.00,0.00,0.00,0.50,0.50,0,0,0,0,0,0,0,0,0,-0.1,0.0,-0.1,0,,,,ferrala01
546,Lane MacDermid,24,TOT,LW,7,1,0.00,0.29,0.29,0.08,1.71,0.14,0,2,2,1,2,0,1,0,1,0.1,0.1,0.2,0,,,,macdela01
546,Lane MacDermid,24,DAL,LW,6,1,0.00,0.33,0.33,0.09,0.83,0.17,0,2,2,1,2,0,0,0,2,0.1,0.1,0.2,0,,,,macdela01
546,Lane MacDermid,24,CGY,LW,1,0,0.00,0.00,0.00,0.00,7.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,0.0,0,,,,macdela01
547,Lars Eller,24,MTL,C,77,10,0.16,0.18,0.34,0.13,0.88,1.78,14,15,29,12,40,7,55,7,-15,0.9,0.9,1.8,4,3,1,75.0,ellerla01
548,Lauri Korpikoski,27,PHX,LW,64,9,0.14,0.25,0.39,0.14,0.38,1.70,10,18,28,10,29,3,49,16,-7,0.9,0.9,1.7,0,,,,korpila01
549,Lee Stempniak,30,TOT,RW,73,12,0.16,0.30,0.47,0.17,0.44,2.44,14,24,38,14,57,14,68,8,-16,1.3,1.0,2.3,0,,,,stemple01
549,Lee Stempniak,30,CGY,RW,52,8,0.15,0.29,0.44,0.16,0.54,2.77,9,16,25,9,41,13,56,7,-21,0.6,0.4,1.0,5,2,3,40.0,stemple01
549,Lee Stempniak,30,PIT,RW,21,4,0.19,0.33,0.52,0.19,0.19,1.62,5,8,13,5,16,1,12,1,5,0.7,0.6,1.3,0,,,,stemple01
550,Linden Vey,22,LAK,RW,18,1,0.00,0.28,0.28,0.08,0.00,0.44,0,5,5,1,6,1,7,2,0,-0.1,0.3,0.2,1,0,1,0.0,veyli01
551,Linus Omark,26,TOT,LW,14,1,0.00,0.14,0.14,0.04,0.43,0.71,0,2,2,1,4,2,8,0,-6,-0.3,0.0,-0.3,0,,,,omarkli01
