,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
401,Jeff Woywitka,24,STL,D,27,3,0.07,0.22,0.30,0.10,0.44,0.93,2,6,8,3,16,0,16,2,2,0.6,1.2,1.8,0,,,,woywije01
402,Jere Lehtinen,34,DAL,RW,48,14,0.31,0.46,0.77,0.29,0.29,2.46,17,23,40,16,61,31,32,11,9,3.1,1.5,4.5,0,,,,lehtije01
403,Jeremy Colliton,23,NYI,C,16,0,0.00,0.00,0.00,0.00,0.50,1.00,0,0,0,0,1,0,8,3,-4,-0.4,0.0,-0.4,0,,,,collije01
404,Jeremy Reich,28,BOS,LW,58,2,0.03,0.03,0.07,0.03,1.34,0.67,2,2,4,2,7,0,24,12,-5,-0.7,0.3,-0.4,0,,,,reichje01
405,Jeremy Roenick,38,SJS,C,69,13,0.20,0.28,0.48,0.18,0.38,1.29,15,20,35,14,52,24,36,0,-8,2.4,1.1,3.5,0,,,,roenije01
406,Jeremy Williams,24,TOR,RW,18,1,0.11,0.00,0.11,0.06,0.22,0.89,2,0,2,1,2,0,5,0,-3,0.1,0.0,0.1,0,,,,willije01
407,Jerred Smithson,28,NSH,C,81,6,0.09,0.11,0.20,0.07,0.62,0.75,8,10,18,7,19,1,60,33,-9,-0.4,0.7,0.3,0,,,,smithje01
408,Jesse Boulerice,29,PHI,RW,5,0,0.00,0.00,0.00,0.00,5.80,0.20,0,0,0,0,0,0,2,0,-2,-0.1,-0.1,-0.1,0,,,,bouleje01
409,Jesse Winchester,24,OTT,C,1,0,0.00,0.00,0.00,0.00,2.00,1.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,winchje01
410,Jim Dowd,39,PHI,C,73,4,0.07,0.07,0.14,0.06,0.56,0.56,6,5,11,5,13,0,25,12,0,-0.1,0.7,0.6,0,,,,dowdji01
411,Jim Slater,25,ATL,C,69,6,0.12,0.07,0.19,0.08,0.59,1.38,9,5,14,6,17,0,42,15,-10,0.3,0.3,0.6,0,,,,slateji01
412,Jim Vandermeer,27,TOT,D,75,5,0.04,0.19,0.23,0.07,1.47,0.96,3,14,17,5,59,7,61,15,6,0.5,3.3,3.8,0,,,,vandeji01
412,Jim Vandermeer,27,PHI,D,28,2,0.04,0.18,0.21,0.07,0.96,0.93,1,5,6,2,24,3,28,6,-1,0.2,1.0,1.2,0,,,,vandeji01
412,Jim Vandermeer,27,CHI,D,26,3,0.08,0.27,0.35,0.11,1.69,0.88,2,7,9,3,22,2,22,5,3,0.6,1.2,1.8,0,,,,vandeji01
412,Jim Vandermeer,27,CGY,D,21,1,0.00,0.10,0.10,0.03,1.86,1.10,0,2,2,1,13,2,11,4,4,-0.3,1.1,0.9,0,,,,vandeji01
413,Jimmy Howard,23,DET,G,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0,,,,howarja02
414,Jiří Hudler,24,DET,RW,81,15,0.16,0.36,0.52,0.18,0.32,1.62,14,31,45,16,57,20,27,1,11,2.9,1.7,4.6,0,,,,hudleji01
415,Jiří Novotný,24,CBJ,C,65,8,0.12,0.22,0.34,0.13,0.37,1.40,9,15,24,9,41,12,56,17,-10,0.0,1.1,1.1,0,,,,novotji01
416,Jiří Tlustý,19,TOR,C,58,7,0.17,0.10,0.28,0.12,0.24,1.19,11,6,17,8,22,2,32,0,-12,1.0,0.1,1.1,0,,,,tlustji01
417,Joakim Lindström,24,CBJ,C,25,3,0.12,0.16,0.28,0.11,0.56,1.00,3,4,7,3,13,6,7,0,0,0.4,0.3,0.7,0,,,,lindsjo01
418,Jocelyn Thibault,33,BUF,G,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0,,,,thibajo01
419,Jochen Hecht,30,BUF,C,75,19,0.29,0.36,0.65,0.25,0.51,3.05,24,29,53,21,67,13,78,25,1,3.4,1.4,4.8,0,,,,hechtjo01
420,Jody Shelley,31,TOT,LW,62,2,0.02,0.10,0.11,0.03,2.18,0.66,1,6,7,2,8,0,12,0,-4,-0.2,0.4,0.2,0,,,,shelljo01
420,Jody Shelley,31,CBJ,LW,31,0,0.00,0.00,0.00,0.00,1.42,0.32,0,0,0,0,1,0,3,0,-2,-0.4,0.1,-0.3,0,,,,shelljo01
420,Jody Shelley,31,SJS,LW,31,2,0.03,0.19,0.23,0.07,2.94,1.00,1,6,7,2,7,0,9,0,-2,0.2,0.3,0.5,0,,,,shelljo01
421,Joe Corvo,30,TOT,D,74,16,0.18,0.47,0.65,0.22,0.35,2.26,15,37,52,18,101,41,44,1,17,5.1,3.4,8.5,0,,,,corvojo01
421,Joe Corvo,30,OTT,D,51,9,0.12,0.41,0.53,0.17,0.35,2.18,7,22,29,10,66,23,30,0,13,2.6,2.3,4.9,0,,,,corvojo01
421,Joe Corvo,30,CAR,D,23,7,0.30,0.61,0.91,0.32,0.35,2.43,8,15,23,8,35,18,14,1,4,2.5,1.2,3.6,0,,,,corvojo01
422,Joe DiPenta,28,ANA,D,23,2,0.04,0.17,0.22,0.07,0.70,0.22,1,4,5,2,12,0,15,6,3,0.4,0.9,1.2,0,,,,dipenjo01
423,Joe Jensen,24,CAR,C,6,1,0.17,0.00,0.17,0.09,0.33,1.00,1,0,1,1,4,1,2,0,1,0.1,0.1,0.2,0,,,,jensejo01
424,Joe Motzko,27,WSH,RW,8,2,0.25,0.25,0.50,0.20,0.00,1.25,2,2,4,2,8,1,6,0,1,0.4,0.1,0.5,0,,,,motzkjo01
425,Joe Pavelski,23,SJS,C,82,16,0.23,0.26,0.49,0.19,0.34,2.52,21,22,43,17,55,24,33,3,1,3.1,1.8,4.8,0,,,,paveljo01
426,Joe Sakic,38,COL,C,44,14,0.30,0.61,0.91,0.32,0.45,2.82,14,29,43,16,57,25,39,3,-4,3.1,0.8,3.9,0,,,,sakicjo01
427,Joe Thornton,28,SJS,C,82,33,0.35,0.82,1.17,0.41,0.72,2.17,32,72,104,37,118,53,49,2,18,8.6,3.3,11.9,0,,,,thornjo01
428,Joel Kwiatkowski,30,ATL,D,18,1,0.00,0.28,0.28,0.08,1.11,1.33,0,5,5,1,10,2,16,3,-5,0.2,0.2,0.4,0,,,,kwiatjo01
429,Joel Lundqvist,25,DAL,C,55,5,0.05,0.20,0.25,0.08,0.40,0.87,3,12,15,5,21,3,23,2,-3,0.1,0.6,0.7,0,,,,lundqjo01
430,Joel Perrault,24,PHX,C,49,6,0.14,0.20,0.35,0.13,0.98,1.78,8,11,19,7,33,14,30,0,-11,0.6,0.4,1.0,0,,,,perrajo01
431,Joey MacDonald,27,NYI,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0,,,,macdojo01
432,Joey Mormina,25,CAR,D,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,mormijo01
433,Joffrey Lupul,24,PHI,RW,56,18,0.36,0.46,0.82,0.32,0.63,3.14,22,28,50,20,70,30,47,9,2,4.4,1.2,5.6,0,,,,lupuljo01
434,Johan Franzén,28,DET,C,72,17,0.38,0.15,0.53,0.24,0.71,2.76,30,12,42,20,64,29,39,16,12,3.4,2.0,5.3,0,,,,franzjo01
435,Johan Hedberg,34,ATL,G,36,0,0.00,0.03,0.03,0.01,0.44,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,4.3,0,,,,hedbejo01
436,Johan Holmqvist,29,TOT,G,47,0,0.00,0.02,0.02,0.01,0.00,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,4.5,0,,,,holmqjo01
436,Johan Holmqvist,29,TBL,G,45,0,0.00,0.02,0.02,0.01,0.00,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,4.5,0,,,,holmqjo01
436,Johan Holmqvist,29,DAL,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,holmqjo01
437,John Erskine,27,WSH,D,51,3,0.04,0.14,0.18,0.06,1.88,0.94,2,7,9,3,28,1,37,11,1,0.3,1.5,1.8,0,,,,erskijo01
438,John Grahame,32,CAR,G,17,0,0.00,0.06,0.06,0.02,0.24,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,0.9,0,,,,grahajo01
439,John Madden,34,NJD,C,80,17,0.25,0.29,0.54,0.21,0.33,2.31,22,25,47,19,57,4,85,33,1,2.4,2.2,4.5,0,,,,maddejo01
440,John Pohl,28,TOR,C,33,2,0.03,0.12,0.15,0.05,0.30,0.70,1,4,5,2,6,0,10,0,-4,0.0,0.0,0.0,0,,,,pohljo01
441,John Zeiler,25,LAK,RW,36,0,0.00,0.03,0.03,0.01,0.64,0.50,0,1,1,0,3,0,9,0,-6,-0.8,0.1,-0.7,0,,,,zeilejo01
442,John-Michael Liles,27,COL,D,81,10,0.07,0.32,0.40,0.12,0.32,2.01,7,28,35,11,93,37,55,1,2,2.2,3.5,5.7,0,,,,lilesjo01
443,Johnny Boychuk,24,COL,D,4,0,0.00,0.00,0.00,0.00,0.00,0.75,0,0,0,0,1,0,0,0,1,0.0,0.2,0.1,0,,,,boychjo01
444,Johnny Oduya,26,NJD,D,75,9,0.08,0.27,0.35,0.11,0.61,0.84,7,21,28,10,69,13,44,15,27,1.8,5.9,7.7,0,,,,oduyajo01
445,Jon Klemm,38,LAK,D,22,0,0.00,0.00,0.00,0.00,0.45,0.27,0,0,0,0,6,0,20,9,-5,-0.3,0.1,-0.2,0,,,,klemmjo01
446,Jon Sim,30,NYI,LW,2,0,0.00,0.50,0.50,0.14,1.00,4.00,0,1,1,0,2,1,2,0,-1,0.0,0.0,0.0,0,,,,simjo01
447,Jonas Hiller,25,ANA,G,23,0,0.00,0.04,0.04,0.01,0.00,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,4.8,0,,,,hillejo01
448,Jonathan Bernier,19,LAK,G,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0,,,,bernijo01
449,Jonathan Cheechoo,27,SJS,RW,69,16,0.33,0.20,0.54,0.23,0.67,3.19,25,15,40,18,64,27,26,0,11,3.2,2.2,5.4,0,,,,cheecjo01
450,Jonathan Ericsson,23,DET,D,8,1,0.13,0.00,0.13,0.07,0.50,2.38,1,0,1,1,3,1,6,1,-3,0.1,0.0,0.1,0,,,,ericsjo01
451,Jonathan Filewich,23,PIT,RW,5,0,0.00,0.00,0.00,0.00,0.00,0.60,0,0,0,0,0,0,2,0,-2,-0.1,0.0,-0.2,0,,,,filewjo01
452,Jonathan Quick,22,LAK,G,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,quickjo01
453,Jonathan Toews,19,CHI,C,64,21,0.38,0.47,0.84,0.33,0.69,2.25,27,32,59,23,92,37,52,8,11,5.2,1.6,6.8,0,,,,toewsjo01
454,Joni Pitkänen,24,EDM,D,63,9,0.13,0.29,0.41,0.14,0.89,1.60,9,19,28,10,83,23,73,8,-5,2.0,2.9,4.9,0,,,,pitkajo01
455,Jordan Hendry,23,CHI,D,40,1,0.03,0.08,0.10,0.03,0.55,0.80,1,3,4,1,25,0,32,7,0,-0.2,1.2,1.0,0,,,,hendrjo02
456,Jordan Leopold,27,COL,D,43,5,0.12,0.19,0.30,0.11,0.47,0.81,6,9,15,6,30,4,24,3,5,1.1,1.8,3.0,0,,,,leopojo01
457,Jordan Smotherman,21,ATL,LW,2,1,0.50,0.50,1.00,0.42,0.00,0.50,1,1,2,1,2,0,0,0,2,0.3,0.1,0.4,0,,,,lavaljo01
458,Jordan Staal,19,PIT,C,82,11,0.15,0.20,0.34,0.13,0.67,2.23,13,17,30,12,43,8,70,30,-5,0.0,1.3,1.3,0,,,,staaljo01
459,Jordin Tootoo,24,NSH,RW,63,8,0.17,0.11,0.29,0.12,1.59,1.56,12,7,19,8,23,0,31,0,-8,1.3,0.3,1.7,0,,,,tootojo01
460,José Théodore,31,COL,G,53,1,0.00,0.04,0.04,0.01,0.04,0.00,0,2,2,1,2,0,0,0,0,0.0,0.0,8.6,0,,,,theodjo01
461,Josef Vašíček,27,NYI,C,81,14,0.20,0.23,0.43,0.17,0.65,1.56,18,20,38,15,48,10,49,12,1,2.0,1.6,3.6,0,,,,vasicjo01
462,Josh Gorges,23,MTL,D,62,2,0.00,0.15,0.15,0.04,0.52,0.66,0,10,10,3,31,0,36,5,0,-0.2,2.0,1.8,0,,,,gorgejo01
463,Josh Gratton,25,PHX,LW,1,0,0.00,0.00,0.00,0.00,5.00,0.00,0,0,0,0,1,0,0,0,1,0.0,0.1,0.0,0,,,,grattjo01
464,Josh Harding,23,MIN,G,29,0,0.00,0.03,0.03,0.01,0.00,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,5.1,0,,,,hardijo01
465,Josh Hennessy,22,OTT,C,5,0,0.00,0.00,0.00,0.00,0.00,0.40,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,hennejo01
466,Josh Langfeld,30,NSH,RW,2,0,0.00,0.00,0.00,0.00,0.00,2.50,0,0,0,0,0,0,0,0,0,-0.1,0.0,0.0,0,,,,langfjo01
467,Jozef Stümpel,35,FLA,RW,52,7,0.13,0.25,0.38,0.14,0.19,1.23,8,14,22,8,34,17,35,7,-11,0.4,0.5,0.9,0,,,,stumpjo01
468,Junior Lessard,27,TOT,RW,21,1,0.05,0.05,0.10,0.04,0.52,1.00,1,1,2,1,3,0,9,0,-6,-0.3,0.0,-0.3,0,,,,lessaju01
468,Junior Lessard,27,TBL,RW,19,1,0.05,0.05,0.11,0.04,0.47,0.95,1,1,2,1,3,0,8,0,-5,-0.2,0.0,-0.2,0,,,,lessaju01
468,Junior Lessard,27,DAL,RW,2,0,0.00,0.00,0.00,0.00,1.00,1.50,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,lessaju01
469,Jussi Jokinen,24,TOT,LW,72,16,0.22,0.36,0.58,0.22,0.25,1.82,17,28,45,17,56,20,50,0,-14,3.3,0.7,4.0,0,,,,jokinju01
469,Jussi Jokinen,24,DAL,LW,52,11,0.27,0.27,0.54,0.22,0.27,1.79,15,15,30,12,37,11,24,0,2,2.7,0.9,3.6,0,,,,jokinju01
469,Jussi Jokinen,24,TBL,LW,20,4,0.10,0.60,0.70,0.22,0.20,1.90,2,13,15,5,19,9,26,0,-16,0.7,-0.2,0.5,0,,,,jokinju01
470,Justin Abdelkader,20,DET,LW,2,0,0.00,0.00,0.00,0.00,1.00,3.00,0,0,0,0,1,0,1,0,0,-0.1,0.0,0.0,0,,,,abdelju01
471,Justin Williams,26,CAR,RW,37,10,0.24,0.57,0.81,0.28,1.16,2.86,10,22,32,11,42,15,41,16,2,2.1,0.7,2.9,0,,,,williju01
472,Kamil Kreps,23,FLA,C,76,9,0.11,0.22,0.33,0.12,0.38,1.30,9,18,27,10,37,7,32,12,10,0.8,1.5,2.3,0,,,,krepska01
473,Karel Rachůnek,28,NJD,D,47,5,0.09,0.19,0.28,0.10,0.85,1.45,4,10,14,5,43,11,35,6,3,0.8,2.6,3.4,0,,,,rachuka01
474,Kari Lehtonen,24,ATL,G,48,1,0.00,0.04,0.04,0.01,0.08,0.00,0,2,2,1,2,0,0,0,0,0.0,0.0,10.9,0,,,,lehtoka01
475,Karl Stewart,24,TBL,LW,9,0,0.00,0.00,0.00,0.00,0.22,0.22,0,0,0,0,1,0,3,0,-2,-0.1,0.0,-0.1,0,,,,stewaka01
476,Kārlis Skrastiņš,33,TOT,D,60,2,0.03,0.05,0.08,0.03,0.53,0.75,2,3,5,2,27,0,47,9,-11,-0.5,1.4,0.9,0,,,,skraska01
476,Kārlis Skrastiņš,33,COL,D,43,1,0.02,0.07,0.09,0.03,0.47,0.79,1,3,4,1,20,0,30,8,-2,-0.4,1.4,1.1,0,,,,skraska01
476,Kārlis Skrastiņš,33,FLA,D,17,1,0.06,0.00,0.06,0.03,0.71,0.65,1,0,1,1,7,0,17,1,-9,-0.2,0.0,-0.2,0,,,,skraska01
477,Karri Rämö,21,TBL,G,22,0,0.00,0.05,0.05,0.01,0.18,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,3.1,0,,,,ramoka01
478,Keith Aucoin,29,CAR,RW,38,5,0.13,0.21,0.34,0.13,0.26,1.71,6,9,15,6,21,3,15,0,3,0.5,0.6,1.1,0,,,,aucoike01
479,Keith Ballard,25,PHX,D,82,7,0.07,0.18,0.26,0.09,1.04,1.28,7,16,23,8,66,7,86,34,7,0.9,4.6,5.5,0,,,,ballake01
480,Keith Carney,37,MIN,D,61,3,0.02,0.16,0.18,0.05,0.69,0.44,1,11,12,4,31,0,28,5,8,0.4,2.6,3.0,0,,,,carneke01
481,Keith Tkachuk,35,STL,C,79,23,0.34,0.39,0.73,0.29,0.87,2.24,30,33,63,25,79,26,55,0,-2,5.3,1.6,6.9,0,,,,tkachke01
482,Keith Yandle,21,PHX,D,43,5,0.12,0.16,0.28,0.11,0.33,1.67,6,7,13,5,28,13,27,0,-12,1.2,0.4,1.6,0,,,,yandlke01
483,Ken Klee,36,ATL,D,72,3,0.01,0.13,0.14,0.04,0.83,0.78,1,10,11,3,50,1,77,23,-5,-0.4,2.3,1.9,0,,,,kleeke01
484,Kent Huskins,28,ANA,D,76,6,0.05,0.20,0.25,0.08,0.78,0.61,4,16,20,7,48,1,32,8,23,1.1,4.9,6.1,0,,,,huskike01
485,Kevin Bieksa,26,VAN,D,34,4,0.06,0.29,0.35,0.11,2.65,1.88,2,11,13,4,35,15,40,9,-11,0.6,1.0,1.6,0,,,,biekske01
486,Kevin Dallman,26,LAK,D,34,3,0.09,0.12,0.21,0.08,0.12,1.21,3,4,7,3,16,3,9,0,4,0.6,1.2,1.8,0,,,,dallmke01
487,Kevin Doell,28,ATL,C,8,0,0.00,0.13,0.13,0.04,0.50,0.75,0,1,1,0,2,1,4,1,-2,-0.1,0.0,-0.1,0,,,,doellke01
488,Kevin Klein,23,NSH,D,13,1,0.00,0.15,0.15,0.04,0.46,1.08,0,2,2,1,4,0,8,1,-3,0.0,0.1,0.1,0,,,,kleinke01
489,Kevin Weekes,32,NJD,G,9,0,0.00,0.00,0.00,0.00,0.22,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0,,,,weekeke01
490,Kevyn Adams,33,CHI,C,27,1,0.00,0.07,0.07,0.02,0.48,1.19,0,2,2,1,5,0,25,13,-7,-0.6,0.0,-0.6,0,,,,adamske01
491,Kim Johnsson,31,MIN,D,80,8,0.05,0.29,0.34,0.10,0.53,1.09,4,25,29,9,76,21,83,24,-4,1.2,4.1,5.3,0,,,,johnski01
492,Kimmo Timonen,32,PHI,D,80,14,0.10,0.45,0.55,0.18,0.63,1.56,9,38,47,15,106,55,81,30,0,3.6,3.8,7.4,0,,,,timonki01
493,Kip Brennan,27,NYI,LW,3,0,0.00,0.00,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,brennki01
494,Kirk Maltby,35,DET,LW,61,4,0.10,0.07,0.16,0.07,0.52,1.15,7,4,11,5,16,0,34,10,-8,-0.4,0.5,0.1,0,,,,maltbki01
495,Kris Beech,26,TOT,C,25,5,0.24,0.20,0.44,0.19,0.16,1.44,7,5,12,5,16,6,7,0,3,1.1,0.5,1.5,0,,,,beechkr01
495,Kris Beech,26,CBJ,C,16,4,0.31,0.25,0.56,0.24,0.13,1.50,6,4,10,4,13,6,4,0,3,1.0,0.4,1.4,0,,,,beechkr01
495,Kris Beech,26,PIT,C,5,0,0.00,0.00,0.00,0.00,0.40,1.20,0,0,0,0,1,0,2,0,-1,-0.1,0.0,-0.1,0,,,,beechkr01
495,Kris Beech,26,VAN,C,4,1,0.25,0.25,0.50,0.20,0.00,1.50,1,1,2,1,2,0,1,0,1,0.2,0.1,0.3,0,,,,beechkr01
496,Kris Draper,36,DET,C,65,7,0.14,0.12,0.26,0.11,1.05,1.49,10,9,19,8,24,0,40,14,-2,-0.1,1.1,1.0,0,,,,drapekr01
497,Kris Letang,20,PIT,D,63,6,0.10,0.17,0.27,0.10,0.37,1.08,7,12,19,7,53,21,40,7,-1,1.2,2.2,3.4,0,,,,letankr01
498,Kris Newbury,25,TOR,C,28,1,0.04,0.04,0.07,0.03,1.14,0.50,1,1,2,1,2,0,9,0,-7,0.0,-0.2,-0.2,0,,,,newbukr01
499,Kris Russell,20,CBJ,D,67,3,0.03,0.12,0.15,0.05,0.21,1.34,2,9,11,4,34,13,33,0,-12,0.2,1.4,1.6,0,,,,russekr01
500,Kris Versteeg,21,CHI,RW,13,2,0.15,0.15,0.31,0.13,0.46,1.62,2,2,4,2,8,0,9,0,-1,0.1,0.2,0.2,0,,,,verstkr01
501,Kristian Huselius,29,CGY,LW,81,25,0.31,0.51,0.81,0.31,0.49,2.49,28,44,72,27,98,41,47,0,10,6.0,1.9,7.8,0,,,,huselkr01
502,Krys Barch,27,DAL,RW,48,1,0.02,0.04,0.06,0.02,2.19,0.48,1,2,3,1,7,0,10,0,-3,-0.5,0.2,-0.2,0,,,,barchkr01
503,Kurt Sauer,27,COL,D,54,2,0.02,0.09,0.11,0.03,0.76,0.52,1,5,6,2,41,0,47,23,17,-0.4,3.5,3.1,0,,,,sauerku01
504,Kurtis Foster,26,MIN,D,56,7,0.13,0.21,0.34,0.12,0.66,2.11,8,13,21,8,51,19,37,5,0,1.8,2.2,3.9,0,,,,fosteku01
505,Kyle Brodziak,23,EDM,C,80,12,0.18,0.21,0.39,0.15,0.41,1.56,15,18,33,13,41,0,62,15,-6,1.9,0.9,2.9,0,,,,brodzky01
506,Kyle Calder,29,LAK,LW,65,7,0.11,0.20,0.31,0.11,0.28,1.08,8,14,22,8,41,20,32,0,-11,0.5,0.4,1.0,0,,,,caldeky01
507,Kyle Chipchura,21,MTL,C,36,4,0.11,0.19,0.31,0.11,0.28,1.00,4,7,11,4,13,0,22,8,-1,0.5,0.4,0.8,0,,,,chipcky01
508,Kyle Cumiskey,21,COL,D,38,1,0.00,0.13,0.13,0.03,0.42,0.50,0,5,5,1,20,4,19,0,-3,0.0,0.7,0.7,0,,,,cumisky01
509,Kyle Greentree,24,PHI,LW,2,0,0.00,0.00,0.00,0.00,0.00,1.50,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,greenky01
510,Kyle McLaren,30,SJS,D,61,4,0.05,0.13,0.18,0.06,1.38,0.64,3,9,12,4,42,1,48,10,3,0.2,3.5,3.8,0,,,,mclarky01
511,Kyle Okposo,19,NYI,RW,9,2,0.22,0.33,0.56,0.21,0.22,1.67,2,3,5,2,7,2,3,1,3,0.4,0.3,0.7,0,,,,okposky01
512,Kyle Quincey,22,DET,D,6,0,0.00,0.00,0.00,0.00,0.67,0.83,0,0,0,0,0,0,4,1,-3,-0.1,-0.1,-0.2,0,,,,quincky01
513,Kyle Turris,18,PHX,C,3,0,0.00,0.33,0.33,0.09,0.67,3.67,0,1,1,0,2,2,5,0,-5,-0.1,-0.1,-0.2,0,,,,turriky01
514,Kyle Wanvig,27,TBL,RW,7,1,0.14,0.00,0.14,0.08,1.00,1.43,1,0,1,1,3,0,4,0,-1,0.0,0.0,0.1,0,,,,wanviky01
515,Kyle Wellwood,24,TOR,C,59,8,0.14,0.22,0.36,0.13,0.00,0.97,9,14,23,9,34,19,27,0,-12,1.0,0.2,1.2,0,,,,wellwky01
516,Ladislav Nagy,28,LAK,LW,38,10,0.24,0.45,0.68,0.25,0.47,2.05,10,18,28,10,32,13,22,1,-2,2.4,0.5,2.8,0,,,,nagyla01
517,Ladislav Šmíd,21,EDM,D,65,1,0.00,0.06,0.06,0.02,0.89,0.69,0,4,4,1,31,0,63,17,-15,-0.9,1.3,0.4,0,,,,smidla01
518,Lasse Kukkonen,26,PHI,D,53,2,0.02,0.08,0.09,0.03,0.72,0.58,1,4,5,2,31,4,35,11,3,-0.3,1.9,1.6,0,,,,kukkola01
519,Lauri Tukonen,21,LAK,RW,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,tukonla01
520,Lawrence Nycholat,28,OTT,D,3,0,0.00,0.00,0.00,0.00,0.00,1.33,0,0,0,0,1,0,0,0,1,0.0,0.1,0.1,0,,,,nychola01
521,Lee Stempniak,24,STL,RW,80,14,0.16,0.31,0.48,0.17,0.50,2.03,14,27,41,15,59,22,43,6,0,1.8,1.6,3.4,0,,,,stemple01
522,Liam Reddox,22,EDM,LW,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,reddoli01
523,Loui Eriksson,22,DAL,LW,69,12,0.20,0.25,0.45,0.17,0.41,1.74,15,18,33,13,50,11,34,0,5,2.1,1.4,3.5,0,,,,erikslo01
524,Ľubomír Višňovský,31,LAK,D,82,13,0.10,0.40,0.50,0.16,0.41,1.87,9,35,44,14,106,43,92,11,-18,3.3,2.4,5.6,0,,,,visnolu01
525,Luc Bourdon,20,VAN,D,27,1,0.07,0.00,0.07,0.04,0.74,0.96,2,0,2,1,14,2,5,0,7,0.0,1.4,1.4,0,,,,bourdlu01
526,Lukáš Kašpar,22,SJS,LW,3,0,0.00,0.00,0.00,0.00,0.00,1.67,0,0,0,0,1,0,3,0,-2,-0.1,0.0,-0.1,0,,,,kaspalu01
527,Lukáš Krajíček,24,VAN,D,39,4,0.05,0.23,0.28,0.09,0.92,0.72,2,10,12,4,35,11,31,4,-3,0.6,1.4,2.0,0,,,,krajilu01
528,Luke Richardson,38,OTT,D,76,3,0.03,0.09,0.12,0.04,0.54,0.54,2,7,9,3,37,0,37,1,1,0.1,1.3,1.5,0,,,,richalu01
529,Magnus Johansson,34,TOT,D,45,4,0.00,0.31,0.31,0.08,0.40,0.82,0,15,15,4,29,8,29,3,-5,0.7,1.0,1.7,0,,,,johanma01
529,Magnus Johansson,34,FLA,D,27,3,0.00,0.37,0.37,0.10,0.52,0.81,0,11,11,3,16,5,14,3,0,0.6,0.9,1.5,0,,,,johanma01
529,Magnus Johansson,34,CHI,D,18,1,0.00,0.22,0.22,0.06,0.22,0.83,0,4,4,1,13,3,15,0,-5,0.1,0.1,0.2,0,,,,johanma01
530,Manny Fernandez,33,BOS,G,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.3,0,,,,fernama01
531,Manny Legace,34,STL,G,66,1,0.00,0.03,0.03,0.01,0.06,0.00,0,2,2,1,2,1,0,0,0,0.0,0.0,10.5,0,,,,legacma01
532,Manny Malhotra,27,CBJ,C,71,11,0.15,0.25,0.41,0.15,0.48,1.58,12,19,31,12,37,4,55,19,-3,1.1,1.4,2.5,0,,,,malhoma01
533,Marc Denis,30,TBL,G,10,0,0.00,0.00,0.00,0.00,0.20,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0,,,,denisma01
534,Marc Methot,22,CBJ,D,9,0,0.00,0.00,0.00,0.00,0.89,1.00,0,0,0,0,6,0,8,1,-1,-0.1,0.2,0.1,0,,,,methoma01
535,Marc Pouliot,22,EDM,C,24,2,0.04,0.25,0.29,0.09,0.50,1.33,1,6,7,2,11,1,12,1,-1,0.2,0.2,0.4,0,,,,poulima01
536,Marc Savard,30,BOS,C,74,25,0.20,0.85,1.05,0.34,0.89,2.65,17,67,84,28,94,38,58,5,3,5.8,1.7,7.6,0,,,,savarma01
