,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
536,Lawrence Nycholat,29,COL,D,5,0,0.00,0.00,0.00,0.00,0.00,0.20,0,0,0,0,0,0,3,1,-2,-0.1,0.0,-0.1,0,,,,nychola01
537,Lee Stempniak,25,TOT,RW,75,16,0.19,0.40,0.59,0.21,0.44,2.28,15,30,45,16,68,27,54,1,-12,2.5,0.7,3.2,0,,,,stemple01
537,Lee Stempniak,25,TOR,RW,61,11,0.18,0.33,0.51,0.18,0.51,2.10,12,20,32,12,49,16,42,0,-9,1.6,0.5,2.1,5,1,4,20.0,stemple01
537,Lee Stempniak,25,STL,RW,14,4,0.21,0.71,0.93,0.31,0.14,3.07,3,10,13,4,19,11,12,1,-3,0.9,0.2,1.1,0,,,,stemple01
538,Liam Reddox,23,EDM,LW,46,4,0.11,0.15,0.26,0.10,0.22,0.85,5,7,12,5,17,1,30,8,-6,0.4,0.2,0.6,0,,,,reddoli01
539,Loui Eriksson,23,DAL,LW,82,26,0.44,0.33,0.77,0.32,0.17,2.17,38,27,65,28,90,23,78,25,14,5.6,2.3,7.9,5,1,4,20.0,erikslo01
540,Ľubomír Višňovský,32,EDM,D,50,10,0.16,0.46,0.62,0.21,0.60,1.72,8,23,31,11,64,26,37,5,6,2.7,2.7,5.3,0,,,,visnolu01
541,Luca Caputi,20,PIT,LW,5,1,0.20,0.00,0.20,0.11,0.80,1.40,1,0,1,1,2,0,3,0,-1,0.1,0.0,0.1,0,,,,caputlu01
542,Luca Sbisa,19,PHI,D,39,2,0.00,0.18,0.18,0.05,0.92,0.97,0,7,7,2,27,9,24,0,-6,-0.1,0.7,0.7,0,,,,sbisalu01
543,Lukáš Kašpar,23,SJS,LW,13,2,0.15,0.15,0.31,0.12,0.62,1.08,2,2,4,2,6,2,4,0,0,0.3,0.2,0.4,0,,,,kaspalu01
544,Lukáš Krajíček,25,TBL,D,71,6,0.03,0.24,0.27,0.08,0.68,0.93,2,17,19,6,52,5,78,23,-8,0.5,2.0,2.6,0,,,,krajilu01
545,Luke Richardson,39,OTT,D,2,0,0.00,0.00,0.00,0.00,1.00,0.00,0,0,0,0,0,0,4,1,-3,0.0,-0.2,-0.2,0,,,,richalu01
546,Luke Schenn,19,TOR,D,70,4,0.03,0.17,0.20,0.06,1.01,1.46,2,12,14,4,55,2,104,39,-12,-0.1,1.5,1.4,0,,,,schenlu01
547,Maksim Mayorov,19,CBJ,RW,3,0,0.00,0.00,0.00,0.00,0.00,0.33,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,mayorma01
548,Manny Fernandez,34,BOS,G,28,0,0.00,0.00,0.00,0.00,0.07,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,4.9,0,,,,fernama01
549,Manny Legace,35,STL,G,29,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,2.2,0,,,,legacma01
550,Manny Malhotra,28,CBJ,C,77,12,0.14,0.31,0.45,0.16,0.36,1.51,12,24,36,13,58,11,64,26,9,0.9,1.9,2.7,0,,,,malhoma01
551,Marc Denis,31,MTL,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,denisma01
552,Marc Methot,23,CBJ,D,66,6,0.06,0.20,0.26,0.09,0.83,0.88,4,13,17,6,53,0,58,12,7,0.8,3.0,3.9,0,,,,methoma01
553,Marc Pouliot,23,EDM,C,63,7,0.13,0.19,0.32,0.12,0.37,1.49,8,12,20,8,32,5,27,1,1,0.8,0.8,1.6,3,1,2,33.3,poulima01
554,Marc Savard,31,BOS,C,82,30,0.30,0.77,1.07,0.37,0.85,2.60,26,64,90,32,123,48,62,12,25,7.3,2.5,9.8,3,0,3,0.0,savarma01
555,Marc Staal,22,NYR,D,82,5,0.04,0.15,0.18,0.06,0.78,1.17,3,12,15,5,62,3,87,21,-7,-0.2,4.4,4.2,0,,,,staalma01
556,Marc-André Bergeron,28,MIN,D,72,12,0.19,0.25,0.44,0.17,0.42,1.94,15,18,33,13,72,31,38,2,5,3.4,4.1,7.4,0,,,,bergema02
557,Marc-André Fleury,24,PIT,G,62,0,0.00,0.02,0.02,0.00,0.13,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,11.9,0,,,,fleurma01
558,Marc-André Gragnani,21,BUF,D,4,0,0.00,0.00,0.00,0.00,0.50,0.75,0,0,0,0,4,0,3,1,2,-0.1,0.3,0.2,0,,,,gragnma01
559,Marc-Édouard Vlasic,21,SJS,D,82,11,0.07,0.37,0.44,0.13,0.51,1.27,6,30,36,11,103,32,80,24,15,2.0,6.2,8.2,0,,,,vlasima01
560,Marcel Goc,25,SJS,C,55,3,0.04,0.16,0.20,0.06,0.33,1.89,2,9,11,4,17,1,29,7,-6,-0.9,0.8,-0.1,0,,,,gocma01
561,Marco Sturm,30,BOS,LW,19,5,0.37,0.32,0.68,0.28,0.42,2.37,7,6,13,5,20,7,8,4,9,1.2,0.6,1.9,0,,,,sturmma01
562,Marek Malík,33,TBL,D,42,1,0.00,0.12,0.12,0.03,0.86,0.52,0,5,5,1,25,2,39,13,-3,-0.4,1.3,0.9,0,,,,malikma01
563,Marek Schwarz,22,STL,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0,,,,schwama01
564,Marek Svatoš,26,COL,RW,69,13,0.20,0.29,0.49,0.19,0.49,2.03,15,20,35,14,49,20,35,0,-6,2.4,1.0,3.4,9,3,6,33.3,svatoma01
565,Marek Židlický,31,MIN,D,76,14,0.16,0.39,0.55,0.19,1.00,1.93,13,30,43,15,81,38,63,8,-12,3.7,4.1,7.8,5,3,2,60.0,zidlima01
566,Marián Gáborík,26,MIN,RW,17,10,0.76,0.59,1.35,0.57,0.12,4.00,14,10,24,10,28,10,15,0,3,2.8,0.6,3.4,0,,,,gaborma01
567,Marián Hossa,30,DET,RW,74,29,0.54,0.42,0.96,0.40,0.85,4.15,42,31,73,31,105,39,46,7,27,7.7,2.1,9.9,4,2,2,50.0,hossama01
568,Mark Eaton,31,PIT,D,68,3,0.06,0.07,0.13,0.05,0.53,0.50,4,5,9,4,39,1,58,23,3,-0.1,2.3,2.3,0,,,,eatonma01
569,Mark Fistric,22,DAL,D,36,1,0.00,0.11,0.11,0.03,1.17,0.97,0,4,4,1,19,0,34,14,-1,-0.3,1.1,0.9,0,,,,fistrma01
570,Mark Giordano,25,CGY,D,58,6,0.03,0.29,0.33,0.10,1.02,1.41,2,17,19,6,55,15,41,3,2,1.1,2.0,3.1,0,,,,giordma01
571,Mark Mancari,23,BUF,RW,7,1,0.14,0.14,0.29,0.12,0.57,3.00,1,1,2,1,2,1,5,0,-4,0.0,-0.1,0.0,0,,,,mancama01
572,Mark Parrish,31,DAL,RW,44,6,0.18,0.11,0.30,0.13,0.41,1.05,8,5,13,6,21,9,15,0,-3,0.7,0.4,1.2,1,0,1,0.0,parrima01
573,Mark Recchi,40,TOT,RW,80,22,0.29,0.48,0.76,0.28,0.28,1.61,25,39,64,24,76,37,69,12,-18,4.9,0.7,5.5,0,,,,recchma01
573,Mark Recchi,40,TBL,RW,62,15,0.21,0.52,0.73,0.25,0.32,1.56,14,33,47,17,55,26,56,12,-15,3.0,0.5,3.5,1,0,1,0.0,recchma01
573,Mark Recchi,40,BOS,RW,18,7,0.56,0.33,0.89,0.39,0.11,1.78,11,6,17,8,21,11,13,0,-3,1.9,0.2,2.0,0,,,,recchma01
574,Mark Streit,31,NYI,D,74,19,0.22,0.54,0.76,0.26,0.84,2.03,17,41,58,20,112,41,88,22,5,5.3,4.8,10.1,1,0,1,0.0,streima01
575,Mark Stuart,24,BOS,D,82,6,0.06,0.15,0.21,0.07,0.93,0.74,5,12,17,6,51,1,42,12,20,0.8,3.9,4.7,0,,,,stuarma01
576,Markus Näslund,35,NYR,LW,82,19,0.29,0.27,0.56,0.23,0.70,2.62,25,22,47,20,65,23,52,0,-10,3.2,1.6,4.9,12,5,7,41.7,nasluma02
577,Martin Biron,31,PHI,G,55,1,0.00,0.07,0.07,0.02,0.00,0.00,0,4,4,1,4,3,0,0,0,0.0,0.0,11.5,0,,,,bironma01
578,Martin Brodeur,36,NJD,G,31,0,0.00,0.00,0.00,0.00,0.13,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,5.9,0,,,,brodema01
579,Martin Erat,27,NSH,RW,71,18,0.24,0.46,0.70,0.25,0.68,2.10,18,34,52,19,69,24,56,4,-7,3.2,1.4,4.6,5,2,3,40.0,eratma01
580,Martin Gerber,34,TOT,G,26,0,0.00,0.04,0.04,0.01,0.62,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,4.2,0,,,,gerbema01
580,Martin Gerber,34,OTT,G,14,0,0.00,0.07,0.07,0.02,0.43,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,2.0,0,,,,gerbema01
580,Martin Gerber,34,TOR,G,12,0,0.00,0.00,0.00,0.00,0.83,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,2.3,0,,,,gerbema01
581,Martin Hanzal,21,PHX,C,74,11,0.15,0.27,0.42,0.15,0.54,1.31,12,20,32,12,40,3,75,34,-4,0.9,1.3,2.2,0,,,,hanzama01
582,Martin Havlát,27,CHI,RW,81,28,0.36,0.59,0.95,0.35,0.37,3.07,31,49,80,30,107,27,53,2,29,6.9,2.5,9.5,3,0,3,0.0,havlama01
583,Martin Škoula,29,MIN,D,81,5,0.05,0.15,0.20,0.07,0.12,0.68,4,12,16,5,52,3,74,13,-12,0.2,3.9,4.1,0,,,,skoulma01
584,Martin St. Louis,33,TBL,RW,82,29,0.37,0.61,0.98,0.36,0.17,3.20,32,51,83,31,111,41,88,22,4,6.4,2.0,8.4,5,1,4,20.0,stlouma01
585,Martin St. Pierre,25,BOS,C,14,2,0.14,0.14,0.29,0.12,0.29,1.07,2,2,4,2,5,0,6,0,-1,0.2,0.1,0.3,1,1,0,100.0,stpiema01
586,Martins Karsums,22,TOT,RW,24,2,0.04,0.21,0.25,0.08,0.25,1.17,1,5,6,2,8,1,15,0,-8,0.0,0.0,-0.1,0,,,,karsuma01
586,Martins Karsums,22,TBL,RW,18,2,0.06,0.22,0.28,0.09,0.33,1.22,1,4,5,2,7,1,11,0,-5,0.0,0.0,0.0,0,,,,karsuma01
586,Martins Karsums,22,BOS,RW,6,0,0.00,0.17,0.17,0.05,0.00,1.00,0,1,1,0,1,0,4,0,-3,-0.1,-0.1,-0.1,0,,,,karsuma01
587,Marty Reasoner,31,ATL,C,79,12,0.18,0.20,0.38,0.15,0.46,1.66,15,16,31,13,40,0,72,43,11,1.2,1.4,2.6,0,,,,reasoma01
588,Marty Turco,33,DAL,G,74,1,0.00,0.07,0.07,0.02,0.24,0.01,0,5,5,1,5,3,0,0,0,0.0,0.0,9.6,0,,,,turcoma01
589,Mason Raymond,23,VAN,LW,72,9,0.15,0.17,0.32,0.13,0.33,2.01,12,12,24,10,37,12,29,6,2,0.7,1.1,1.8,1,0,1,0.0,raymoma01
590,Mathieu Dandenault,32,MTL,RW,41,4,0.10,0.20,0.29,0.11,0.41,1.12,4,8,12,4,20,1,15,3,7,0.3,0.8,1.1,0,,,,dandema01
591,Mathieu Garon,31,TOT,G,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,2.2,0,,,,garonma01
591,Mathieu Garon,31,EDM,G,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.8,0,,,,garonma01
591,Mathieu Garon,31,PIT,G,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0,,,,garonma01
592,Mathieu Schneider,39,TOT,D,67,11,0.13,0.34,0.48,0.17,0.96,1.91,9,23,32,11,86,38,68,8,-12,2.7,1.5,4.2,0,,,,schnema01
592,Mathieu Schneider,39,ATL,D,44,5,0.09,0.25,0.34,0.12,1.14,1.86,4,11,15,5,48,12,53,7,-10,0.9,0.6,1.6,0,,,,schnema01
592,Mathieu Schneider,39,MTL,D,23,6,0.22,0.52,0.74,0.26,0.61,2.00,5,12,17,6,38,26,15,1,-2,1.8,0.8,2.6,0,,,,schnema01
593,Mats Sundin,37,VAN,C,41,10,0.22,0.46,0.68,0.24,0.68,2.05,9,19,28,10,44,23,27,1,-5,1.9,0.5,2.4,2,1,1,50.0,sundima01
594,Matt Beleskey,20,ANA,LW,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,1,0,0,-0.1,0.0,0.0,0,,,,belesma01
595,Matt Bradley,30,WSH,RW,81,4,0.06,0.07,0.14,0.05,0.73,1.21,5,6,11,4,21,0,27,5,-1,-0.8,0.8,0.0,0,,,,bradlma01
596,Matt Carkner,28,OTT,RW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,carknma01
597,Matt Carle,24,TOT,D,76,9,0.07,0.28,0.34,0.11,0.29,1.12,5,21,26,8,76,17,65,9,3,1.4,3.1,4.6,0,,,,carlema01
597,Matt Carle,24,PHI,D,64,8,0.06,0.31,0.38,0.12,0.25,1.13,4,20,24,8,69,16,55,4,2,1.4,2.6,4.0,0,,,,carlema01
597,Matt Carle,24,TBL,D,12,1,0.08,0.08,0.17,0.07,0.50,1.08,1,1,2,1,7,1,10,5,1,0.0,0.6,0.6,0,,,,carlema01
598,Matt Climie,25,DAL,G,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0,,,,climima01
599,Matt Cooke,30,PIT,LW,76,12,0.17,0.24,0.41,0.16,1.33,1.13,14,18,32,13,43,2,55,14,0,1.5,1.0,2.5,0,,,,cookema01
600,Matt Cullen,32,CAR,C,69,17,0.32,0.30,0.62,0.25,0.29,2.01,23,21,44,18,55,11,44,11,11,3.5,1.9,5.3,5,0,5,0.0,cullema01
601,Matt D'Agostini,22,MTL,RW,53,9,0.23,0.17,0.40,0.17,0.30,2.19,13,9,22,10,29,9,38,1,-17,1.5,0.1,1.6,0,,,,dagosma01
602,Matt Ellis,27,BUF,LW,45,5,0.16,0.11,0.27,0.11,0.27,1.62,7,5,12,5,13,1,11,3,4,0.9,0.6,1.5,0,,,,ellisma01
603,Matt Greene,25,LAK,D,82,4,0.02,0.15,0.17,0.05,1.35,0.93,2,12,14,4,48,1,72,26,1,-0.2,4.7,4.5,0,,,,greenma01
604,Matt Halischuk,20,NJD,RW,1,0,0.00,1.00,1.00,0.26,0.00,0.00,0,1,1,0,1,0,2,0,-1,0.1,0.0,0.0,0,,,,halisma01
605,Matt Hendricks,27,COL,C,4,0,0.00,0.00,0.00,0.00,3.25,1.25,0,0,0,0,1,0,0,0,1,-0.1,0.1,0.0,0,,,,hendrma01
606,Matt Hunwick,23,BOS,D,53,9,0.11,0.40,0.51,0.17,0.58,1.09,6,21,27,9,63,19,37,8,15,2.4,2.9,5.3,0,,,,hunwima01
607,Matt Lashoff,22,TOT,D,28,2,0.00,0.29,0.29,0.08,0.71,0.89,0,8,8,2,16,6,20,4,-6,0.2,0.5,0.7,0,,,,lashoma01
607,Matt Lashoff,22,BOS,D,16,0,0.00,0.06,0.06,0.02,0.63,0.38,0,1,1,0,8,1,6,0,1,-0.1,0.5,0.3,0,,,,lashoma01
607,Matt Lashoff,22,TBL,D,12,2,0.00,0.58,0.58,0.16,0.83,1.58,0,7,7,2,8,5,14,4,-7,0.4,0.0,0.4,0,,,,lashoma01
608,Matt Moulson,25,LAK,LW,7,1,0.14,0.00,0.14,0.08,0.29,0.86,1,0,1,1,2,0,6,0,-4,-0.1,0.0,-0.1,0,,,,moulsma01
609,Matt Niskanen,22,DAL,D,80,11,0.08,0.36,0.44,0.14,0.65,1.39,6,29,35,11,78,18,90,19,-11,2.3,2.5,4.8,0,,,,niskama01
610,Matt Pelech,21,CGY,D,5,1,0.00,0.60,0.60,0.16,1.80,0.80,0,3,3,1,4,0,3,0,1,0.2,0.2,0.4,0,,,,pelecma01
611,Matt Pettinger,28,TBL,LW,59,6,0.14,0.12,0.25,0.10,0.41,1.39,8,7,15,6,19,2,39,8,-14,0.3,0.2,0.5,0,,,,pettima01
612,Matt Smaby,24,TBL,D,43,1,0.00,0.09,0.09,0.02,1.16,0.65,0,4,4,1,28,1,58,20,-11,-0.6,0.7,0.1,0,,,,smabyma01
613,Matt Stajan,25,TOR,C,76,19,0.20,0.53,0.72,0.24,0.71,1.50,16,41,57,20,79,21,79,17,-4,3.6,1.0,4.5,1,0,1,0.0,stajama01
614,Matt Walker,28,CHI,D,65,4,0.02,0.20,0.22,0.06,1.22,1.28,1,13,14,4,44,1,54,18,7,0.3,2.6,2.9,0,,,,walkema01
615,Matthew Lombardi,26,TOT,C,69,16,0.20,0.46,0.67,0.23,0.64,2.57,14,32,46,16,66,11,53,11,13,2.8,1.8,4.6,0,,,,lombama01
615,Matthew Lombardi,26,CGY,C,50,10,0.18,0.42,0.60,0.21,0.60,2.38,9,21,30,11,48,7,34,4,11,1.7,1.3,3.0,0,,,,lombama01
615,Matthew Lombardi,26,PHX,C,19,6,0.26,0.58,0.84,0.30,0.74,3.05,5,11,16,6,18,4,19,7,2,1.1,0.6,1.6,1,0,1,0.0,lombama01
616,Mattias Öhlund,32,VAN,D,82,8,0.07,0.23,0.30,0.10,1.28,1.60,6,19,25,8,88,19,80,25,14,1.1,4.7,5.8,1,1,0,100.0,ohlunma01
617,Max Pacioretty,20,MTL,LW,34,4,0.09,0.24,0.32,0.11,0.79,1.68,3,8,11,4,21,7,17,0,-3,0.3,0.3,0.6,0,,,,pacioma01
618,Maxim Afinogenov,29,BUF,RW,48,7,0.13,0.29,0.42,0.15,0.42,1.94,6,14,20,7,31,12,26,0,-7,1.0,0.4,1.4,0,,,,afinoma01
619,Maxim Lapierre,23,MTL,C,79,12,0.19,0.16,0.35,0.15,0.96,2.09,16,13,29,12,44,2,57,24,9,1.2,1.6,2.9,3,2,1,66.7,lapiema01
620,Maxime Talbot,24,PIT,C,75,9,0.16,0.13,0.29,0.12,0.84,1.36,13,10,23,10,33,1,63,22,-9,0.5,0.6,1.1,0,,,,talboma01
621,Michael Frolík,20,FLA,C,79,18,0.27,0.30,0.57,0.22,0.28,2.00,22,24,46,19,69,21,40,2,10,3.6,1.6,5.2,6,0,6,0.0,frolimi01
622,Michael Leighton,27,CAR,G,19,0,0.00,0.00,0.00,0.00,0.21,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,0,,,,leighmi01
623,Michael Nylander,36,WSH,C,72,11,0.13,0.33,0.46,0.16,0.44,1.21,9,24,33,11,55,15,41,1,0,1.6,0.9,2.5,3,1,2,33.3,nylanmi01
624,Michael Peca,34,CBJ,C,71,7,0.06,0.25,0.31,0.10,0.82,1.04,4,18,22,7,35,4,58,21,-6,-0.1,0.8,0.7,0,,,,pecami01
625,Michael Ryan,28,CAR,LW,18,1,0.00,0.11,0.11,0.03,0.11,1.33,0,2,2,1,3,0,6,0,-3,-0.2,0.1,-0.2,0,,,,ryanmi01
626,Michael Ryder,28,BOS,RW,74,21,0.36,0.35,0.72,0.29,0.35,2.50,29,26,55,23,91,34,29,0,28,5.2,2.2,7.4,3,1,2,33.3,rydermi01
627,Michael Sauer,21,NYR,D,3,0,0.00,0.00,0.00,0.00,0.00,0.67,0,0,0,0,1,0,2,0,-1,0.0,0.0,0.0,0,,,,sauermi01
628,Michal Handzuš,31,LAK,C,82,16,0.22,0.29,0.51,0.20,0.39,1.74,19,24,43,17,80,44,78,35,-7,2.0,2.0,3.9,1,0,1,0.0,handzmi01
629,Michal Neuvirth,20,WSH,G,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0,,,,neuvimi01
630,Michal Řepík,20,FLA,RW,5,1,0.40,0.00,0.40,0.22,0.40,1.40,2,0,2,1,2,0,1,0,1,0.3,0.1,0.4,0,,,,repikmi01
631,Michal Rozsíval,30,NYR,D,76,10,0.11,0.29,0.39,0.13,0.68,1.58,8,22,30,10,79,25,83,22,-7,1.9,4.3,6.2,0,,,,rozsimi01
632,Michel Ouellet,26,VAN,RW,3,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,1,0,0,0,1,-0.1,0.1,0.0,0,,,,ouellmi01
633,Miikka Kiprusoff,32,CGY,G,76,1,0.00,0.04,0.04,0.01,0.03,0.00,0,3,3,1,3,3,0,0,0,0.0,0.0,11.5,0,,,,kiprumi01
634,Mikael Backlund,19,CGY,C,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,backlmi01
635,Mikael Samuelsson,32,DET,RW,81,16,0.23,0.26,0.49,0.19,0.62,3.17,20,21,41,17,74,35,39,0,0,2.5,1.0,3.5,0,,,,samuemi01
636,Mikael Tellqvist,29,TOT,G,21,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,3.4,0,,,,tellqmi01
636,Mikael Tellqvist,29,PHX,G,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,2.4,0,,,,tellqmi01
636,Mikael Tellqvist,29,BUF,G,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0,,,,tellqmi01
637,Mike Brown,23,TOT,RW,48,2,0.04,0.04,0.08,0.03,3.02,0.92,2,2,4,2,6,0,23,10,-7,-0.5,0.1,-0.4,0,,,,brownmi02
637,Mike Brown,23,ANA,RW,28,1,0.07,0.04,0.11,0.05,2.14,1.36,2,1,3,1,6,0,18,10,-2,-0.3,0.2,-0.1,0,,,,brownmi02
637,Mike Brown,23,VAN,RW,20,0,0.00,0.05,0.05,0.01,4.25,0.30,0,1,1,0,0,0,5,0,-5,-0.2,-0.1,-0.3,0,,,,brownmi02
638,Mike Cammalleri,26,CGY,LW,81,32,0.48,0.53,1.01,0.40,0.54,3.15,41,44,85,34,104,42,64,0,-2,8.5,1.3,9.8,5,1,4,20.0,cammami01
639,Mike Commodore,29,CBJ,D,81,8,0.06,0.23,0.30,0.10,1.23,1.27,5,19,24,8,76,4,97,36,11,0.9,4.8,5.6,0,,,,commomi01
640,Mike Comrie,28,TOT,C,63,10,0.16,0.27,0.43,0.16,0.51,1.92,10,17,27,10,43,13,45,0,-15,1.0,0.6,1.7,0,,,,comrimi01
640,Mike Comrie,28,NYI,C,41,7,0.17,0.32,0.49,0.18,0.63,1.95,7,13,20,7,31,7,32,0,-8,0.9,0.5,1.4,0,,,,comrimi01
640,Mike Comrie,28,OTT,C,22,3,0.14,0.18,0.32,0.12,0.27,1.86,3,4,7,3,12,6,13,0,-7,0.2,0.1,0.3,2,1,1,50.0,comrimi01
641,Mike Fisher,28,OTT,C,78,12,0.17,0.24,0.41,0.16,0.85,2.33,14,19,33,13,72,26,71,25,0,0.6,1.9,2.6,5,2,3,40.0,fishemi01
642,Mike Green,23,WSH,D,68,28,0.46,0.62,1.07,0.42,1.00,3.57,33,43,76,30,145,66,62,7,24,9.0,4.9,13.9,0,,,,greenmi03
643,Mike Grier,34,SJS,RW,62,9,0.16,0.21,0.37,0.14,0.40,1.74,11,13,24,10,30,1,38,17,8,0.7,1.5,2.2,0,,,,griermi01
644,Mike Iggulden,26,NYI,C,11,2,0.09,0.36,0.45,0.15,0.36,1.45,1,4,5,2,7,1,9,0,-3,0.2,0.0,0.3,0,,,,iggulmi01
645,Mike Knuble,36,PHI,RW,82,21,0.33,0.24,0.57,0.25,0.76,2.11,29,20,49,21,82,34,61,18,5,3.8,1.5,5.3,0,,,,knublmi01
646,Mike Komisarek,27,MTL,D,66,4,0.03,0.14,0.17,0.05,1.83,0.85,2,9,11,4,47,0,81,34,0,-0.2,2.8,2.6,0,,,,komismi01
647,Mike Lundin,24,TBL,D,25,1,0.00,0.08,0.08,0.02,0.16,0.32,0,2,2,1,9,0,27,14,-4,-0.3,0.5,0.2,0,,,,lundimi01
648,Mike McKenna,25,TBL,G,15,0,0.00,0.07,0.07,0.02,0.00,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,1.4,0,,,,mckenmi01
649,Mike Modano,38,DAL,C,80,16,0.19,0.39,0.58,0.20,0.58,2.46,16,31,47,17,72,30,79,24,-13,2.1,1.0,3.1,5,2,3,40.0,modanmi01
650,Mike Mottau,30,NJD,D,80,4,0.01,0.18,0.19,0.05,0.44,0.89,1,14,15,4,62,1,43,6,24,0.0,4.7,4.7,0,,,,mottami01
651,Mike Ribeiro,28,DAL,C,82,26,0.27,0.68,0.95,0.32,0.63,1.99,23,57,80,28,100,32,77,5,-4,5.4,1.7,7.1,11,6,5,54.5,ribeimi01
652,Mike Richards,23,PHI,C,79,31,0.38,0.63,1.01,0.39,0.80,3.01,32,51,83,31,110,41,75,28,22,7.0,2.4,9.4,10,4,6,40.0,richami02
653,Mike Rupp,29,NJD,C,72,3,0.04,0.08,0.13,0.04,1.89,1.06,3,6,9,3,17,1,18,0,-2,-0.6,0.6,0.0,0,,,,ruppmi01
654,Mike Santorelli,23,NSH,C,7,0,0.00,0.00,0.00,0.00,0.29,1.57,0,0,0,0,2,1,6,0,-5,-0.2,-0.1,-0.3,0,,,,santomi01
655,Mike Sillinger,37,NYI,C,7,1,0.29,0.00,0.29,0.15,0.00,2.00,2,0,2,1,4,2,8,1,-5,0.1,-0.1,0.1,0,,,,sillimi01
656,Mike Smith,26,TBL,G,41,0,0.00,0.02,0.02,0.01,0.56,0.02,0,1,1,0,1,0,0,0,0,0.0,0.0,8.7,0,,,,smithmi01
657,Mike Van Ryn,29,TOR,D,27,4,0.11,0.30,0.41,0.14,0.52,1.96,3,8,11,4,30,9,27,8,2,0.8,1.0,1.8,0,,,,vanrymi01
658,Mike Vernace,22,COL,D,12,0,0.00,0.00,0.00,0.00,0.67,0.75,0,0,0,0,4,1,8,0,-5,-0.3,0.2,-0.1,0,,,,vernami01
659,Mike Weaver,30,STL,D,58,2,0.00,0.12,0.12,0.03,0.21,0.62,0,7,7,2,26,1,35,7,-3,-0.4,2.3,1.8,0,,,,weavemi01
660,Mike Weber,21,BUF,D,7,0,0.00,0.00,0.00,0.00,2.71,0.29,0,0,0,0,0,0,3,0,-3,-0.1,0.0,-0.1,0,,,,webermi01
661,Mike York,31,CBJ,LW,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,yorkmi01
662,Mike Zigomanis,28,PIT,C,22,2,0.09,0.18,0.27,0.10,1.23,1.05,2,4,6,2,9,1,16,6,-2,0.1,0.2,0.3,0,,,,zigommi01
663,Mikhail Grabovski,25,TOR,C,78,18,0.26,0.36,0.62,0.23,1.18,1.54,21,28,49,19,69,26,52,1,-8,3.4,0.8,4.2,3,1,2,33.3,grabomi01
664,Mikkel Bødker,19,PHX,LW,78,10,0.14,0.22,0.36,0.13,0.23,1.49,12,17,29,11,48,9,53,8,-6,0.6,1.2,1.8,1,0,1,0.0,boedkmi01
665,Mikko Koivu,25,MIN,C,79,23,0.25,0.59,0.85,0.30,0.84,2.99,21,48,69,25,97,37,77,19,2,4.2,2.6,6.9,6,2,4,33.3,koivumi01
