,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
827,Sam Gagner,30,TOT,C,42,5,0.14,0.17,0.31,0.12,0.29,1.88,7,8,15,6,21,4,27,0,-10,21.1,20.0,1.1,0.3,0.4,0.7,0,,,,gagnesa01
827,Sam Gagner,30,EDM,C,36,5,0.14,0.19,0.33,0.13,0.28,1.92,6,8,14,5,19,2,25,0,-9,19.1,17.1,2.0,0.4,0.3,0.7,0,,,,gagnesa01
827,Sam Gagner,30,DET,C,6,1,0.17,0.00,0.17,0.09,0.33,1.67,1,0,1,1,2,2,2,0,-1,2.0,2.9,-0.9,-0.1,0.1,0.0,1,0,1,0.0,gagnesa01
828,Sam Lafferty,24,PIT,C/LW,50,5,0.12,0.14,0.26,0.10,0.46,1.12,7,8,15,6,18,0,15,4,5,13.4,17.5,-4.1,0.6,0.7,1.3,0,,,,laffesa01
829,Sam Montembeault,23,FLA,G,14,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,32,9,38,7,0,23.0,21.6,,0.0,0.0,1.3,0,,,,montesa01
830,Sam Reinhart,24,BUF,C,69,20,0.32,0.41,0.72,0.29,0.29,2.09,26,33,59,23,89,32,72,0,-15,43.8,49.3,-5.5,3.4,1.1,4.5,4,0,4,0.0,reinhsa01
831,Sam Steel,21,ANA,C,65,8,0.09,0.25,0.34,0.12,0.31,1.31,7,19,26,9,39,12,43,4,-13,30.1,39.0,-8.9,0.1,0.7,0.8,2,0,2,0.0,steelsa01
832,Sami Niku,23,WPG,D,17,1,0.00,0.29,0.29,0.08,0.71,1.59,0,6,6,2,8,0,10,0,-2,7.9,12.4,-4.5,0.2,0.4,0.6,0,,,,nikusa01
833,Sami Vatanen,28,NJD,D,47,8,0.11,0.38,0.49,0.16,0.47,2.02,6,21,27,9,49,18,55,11,-12,27.0,31.4,-4.4,1.6,1.6,3.2,0,,,,vatansa01
834,Sammy Blais,23,STL,LW,40,5,0.15,0.18,0.33,0.13,0.50,1.40,7,8,15,6,20,3,19,0,-2,19.2,16.0,3.2,0.5,0.5,1.0,0,,,,blaissa01
835,Samuel Girard,21,COL,D,70,10,0.06,0.43,0.49,0.15,0.24,1.37,5,35,40,12,75,17,58,1,1,55.5,51.1,4.4,2.0,2.6,4.6,0,,,,girarsa01
836,Samuel Morin,24,PHI,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.5,1.9,-1.4,0.0,-0.1,-0.1,0,,,,morinsa01
837,Scott Harrington,26,CBJ,D,39,2,0.03,0.18,0.21,0.06,0.41,0.95,1,8,9,3,14,0,21,4,-3,19.1,18.8,0.3,0.2,1.2,1.5,0,,,,harrisc01
838,Scott Laughton,25,PHI,C,49,11,0.27,0.29,0.55,0.22,0.53,1.51,16,17,33,13,37,0,31,7,13,21.3,20.9,0.3,2.1,1.3,3.3,0,,,,laughsc01
839,Scott Mayfield,27,NYI,D,67,5,0.07,0.12,0.19,0.07,0.79,1.46,6,10,16,6,47,0,60,20,8,49.2,48.6,0.6,0.2,3.7,3.9,0,,,,mayfisc01
840,Scott Sabourin,27,OTT,F,35,2,0.06,0.11,0.17,0.06,0.94,0.83,2,5,7,2,7,0,13,0,-6,6.5,10.5,-4.0,0.1,0.0,0.2,0,,,,sabousc01
841,Scott Wilson,27,BUF,C/LW,6,1,0.17,0.17,0.33,0.14,0.33,1.33,1,1,2,1,3,0,2,0,1,1.2,1.8,-0.7,0.1,0.1,0.2,0,,,,wilsosc01
842,Sean Couturier,27,PHI,C,69,22,0.32,0.54,0.86,0.32,0.43,2.68,26,44,70,26,92,27,61,18,21,47.2,37.7,9.5,4.4,2.2,6.6,8,3,5,37.5,coutuse01
843,Sean Kuraly,27,BOS,C,69,8,0.09,0.25,0.33,0.11,0.49,1.38,7,20,27,9,32,1,48,13,-2,26.2,31.0,-4.8,0.4,1.0,1.4,0,,,,kuralse01
844,Sean Monahan,25,CGY,C,70,19,0.31,0.37,0.69,0.28,0.36,2.37,26,31,57,23,80,28,68,1,-16,46.9,45.1,1.8,3.7,1.0,4.6,7,3,4,42.9,monahse01
845,Sean Walker,25,LAK,D,70,8,0.07,0.27,0.34,0.11,0.37,1.81,6,22,28,9,56,7,71,9,-12,49.7,49.1,0.6,1.3,2.5,3.8,0,,,,walkese01
846,Sebastian Aho,22,CAR,F,68,28,0.56,0.41,0.97,0.41,0.38,3.03,46,34,80,34,91,24,66,7,10,48.7,38.6,10.0,6.7,1.9,8.6,1,0,1,0.0,ahose01
847,Semyon Varlamov,31,NYI,G,45,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,101,15,110,21,0,87.2,89.1,,0.0,0.0,7.8,0,,,,varlasi01
848,Sergei Bobrovsky,31,FLA,G,50,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,152,27,151,28,0,89.2,101.9,,0.0,0.0,6.9,0,,,,bobrose01
849,Seth Jones,25,CBJ,D,56,10,0.11,0.43,0.54,0.18,0.36,2.25,7,28,35,11,67,14,58,14,10,44.3,42.0,2.3,1.9,4.6,6.5,0,,,,jonesse01
850,Shayne Gostisbehere,26,PHI,D,42,5,0.12,0.17,0.29,0.11,0.48,1.74,6,8,14,5,34,10,26,0,-4,24.3,26.5,-2.3,0.8,1.2,2.0,1,0,1,0.0,gostish01
851,Shea Theodore,24,VEG,D,71,16,0.18,0.46,0.65,0.23,0.35,3.08,15,38,53,19,91,28,56,2,12,71.9,44.2,27.7,4.2,3.9,8.1,5,2,3,40.0,theodsh01
852,Shea Weber,34,MTL,D,65,14,0.23,0.32,0.55,0.22,0.51,2.85,17,24,41,16,82,12,91,31,8,59.6,48.3,11.3,3.4,3.8,7.3,0,,,,webersh01
853,Sheldon Dries,25,COL,C,5,0,0.00,0.00,0.00,0.00,0.00,0.40,0,0,0,0,0,0,2,0,-2,0.9,2.0,-1.1,-0.1,0.0,-0.1,0,,,,driessh01
854,Sidney Crosby,32,PIT,C,41,17,0.39,0.76,1.15,0.42,0.37,2.66,19,37,56,20,56,22,44,2,-8,35.0,28.6,6.4,4.1,0.6,4.7,0,,,,crosbsi01
855,Slater Koekkoek,25,CHI,D,42,3,0.02,0.21,0.24,0.07,1.00,1.12,1,11,12,4,27,0,34,10,3,29.3,27.2,2.1,0.2,1.6,1.9,0,,,,koekksl01
856,Sonny Milano,23,TOT,LW,55,8,0.13,0.29,0.42,0.15,0.47,1.36,8,18,26,9,28,4,32,1,-7,30.4,27.8,2.6,1.1,0.7,1.8,0,,,,milanso01
856,Sonny Milano,23,CBJ,LW,46,6,0.11,0.28,0.39,0.14,0.48,1.39,6,15,21,7,22,2,26,1,-5,24.4,21.1,3.3,0.7,0.6,1.3,1,0,1,0.0,milanso01
856,Sonny Milano,23,ANA,LW,9,2,0.22,0.33,0.56,0.22,0.44,1.22,2,3,5,2,6,2,6,0,-2,5.5,6.4,-0.9,0.3,0.1,0.4,0,,,,milanso01
857,Stefan Matteau,25,CBJ,LW,9,1,0.22,0.11,0.33,0.15,0.56,2.00,2,1,3,1,5,0,5,0,0,3.8,4.1,-0.3,0.2,0.2,0.4,1,0,1,0.0,mattest02
858,Stefan Noesen,26,TOT,RW,40,4,0.18,0.05,0.23,0.11,0.80,1.68,8,2,10,5,12,1,12,0,-1,17.0,14.7,2.3,0.3,0.6,0.9,0,,,,noesest01
858,Stefan Noesen,26,SJS,RW,34,4,0.18,0.06,0.24,0.11,0.94,1.74,7,2,9,4,11,1,11,0,-1,15.3,12.4,2.9,0.3,0.5,0.8,0,,,,noesest01
858,Stefan Noesen,26,PIT,RW,6,1,0.17,0.00,0.17,0.09,0.00,1.33,1,0,1,1,1,0,1,0,0,1.7,2.3,-0.6,0.0,0.1,0.1,0,,,,noesest01
859,Stephen Johns,27,DAL,D,17,2,0.12,0.18,0.29,0.11,0.59,1.76,2,4,6,2,12,1,12,2,0,9.0,10.6,-1.6,0.3,0.8,1.1,0,,,,johnsst03
860,Steven Fogarty,26,NYR,C,7,0,0.00,0.00,0.00,0.00,0.00,0.29,0,0,0,0,0,0,1,0,-1,0.6,1.3,-0.7,-0.1,0.0,-0.1,0,,,,fogarst01
861,Steven Kampfer,31,BOS,D,10,1,0.00,0.20,0.20,0.05,0.20,1.30,0,2,2,1,7,2,3,0,2,4.7,3.8,0.9,0.0,0.4,0.5,0,,,,kampfst01
862,Steven Santini,24,NSH,D,2,0,0.00,0.00,0.00,0.00,1.00,0.50,0,0,0,0,2,0,1,0,1,0.9,0.7,0.2,0.0,0.1,0.1,0,,,,santist01
863,Steven Stamkos,29,TBL,C,57,26,0.51,0.65,1.16,0.45,0.39,3.09,34,44,78,31,88,28,53,4,14,38.5,32.4,6.1,6.7,1.5,8.1,2,2,0,100.0,stamkst01
864,Sven Baertschi,27,VAN,LW,6,1,0.00,0.33,0.33,0.09,0.67,1.17,0,2,2,1,4,4,2,0,-2,2.4,2.0,0.4,0.0,0.0,0.0,0,,,,baertsv01
865,T.J. Brodie,29,CGY,D,64,6,0.06,0.23,0.30,0.10,0.56,1.02,5,18,23,8,61,2,64,13,7,48.0,44.8,3.2,0.7,3.6,4.3,0,,,,broditj01
866,T.J. Oshie,33,WSH,C/RW,69,21,0.38,0.33,0.71,0.30,0.38,1.93,31,27,58,24,95,30,60,0,4,41.0,42.1,-1.1,4.2,1.3,5.5,8,4,4,50.0,oshietj01
867,T.J. Tynan,27,COL,C,16,0,0.00,0.06,0.06,0.02,0.13,0.44,0,1,1,0,3,1,3,0,-1,3.5,4.8,-1.4,-0.3,0.1,-0.2,0,,,,tynant.01
868,Tage Thompson,22,BUF,C,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,0.0,0,,,,thompta01
869,Tanner Pearson,27,VAN,LW,69,18,0.30,0.35,0.65,0.25,0.39,2.38,25,29,54,22,61,17,58,9,-4,38.3,45.8,-7.5,3.4,1.1,4.5,5,1,4,20.0,pearsta01
870,Taro Hirose,23,DET,LW,26,2,0.08,0.19,0.27,0.09,0.23,0.81,2,6,8,3,8,4,16,0,-12,7.7,12.9,-5.2,0.0,0.1,0.0,0,,,,hirosta01
871,Taylor Fedun,31,DAL,D,27,3,0.07,0.26,0.33,0.11,0.30,1.48,2,8,10,3,17,1,16,2,3,16.2,13.5,2.7,0.7,1.2,1.9,0,,,,fedunta01
872,Taylor Hall,28,TOT,LW,65,19,0.25,0.55,0.80,0.29,0.52,3.57,19,43,62,22,70,25,58,0,-14,45.1,40.2,4.9,3.5,1.1,4.6,0,,,,hallta02
872,Taylor Hall,28,ARI,LW,35,10,0.29,0.49,0.77,0.29,0.40,3.51,12,20,32,12,39,10,32,0,-3,27.6,21.1,6.5,1.9,0.8,2.7,1,1,0,100.0,hallta02
872,Taylor Hall,28,NJD,LW,30,8,0.20,0.63,0.83,0.28,0.67,3.63,7,23,30,10,31,15,26,0,-11,17.5,19.1,-1.6,1.6,0.3,1.9,4,0,4,0.0,hallta02
873,Teddy Blueger,25,PIT,C,69,8,0.13,0.19,0.32,0.12,0.36,1.48,11,15,26,10,33,1,50,18,2,28.2,30.2,-2.0,0.1,1.3,1.4,1,1,0,100.0,bluegte01
874,Teuvo Teräväinen,25,CAR,F,68,21,0.22,0.71,0.93,0.31,0.12,2.68,18,58,76,26,94,29,55,8,20,46.5,36.1,10.5,4.1,2.3,6.4,4,2,2,50.0,teravte01
875,Thatcher Demko,24,VAN,G,27,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,83,21,77,13,0,50.8,55.7,,0.0,0.0,4.2,0,,,,demkoth01
876,Thomas Chabot,23,OTT,D,71,12,0.08,0.46,0.55,0.18,0.59,2.62,7,38,45,14,82,16,91,3,-18,67.1,65.8,1.3,2.3,2.3,4.6,0,,,,chaboth01
877,Thomas Di Pauli,25,PIT,C,2,0,0.00,0.00,0.00,0.00,5.00,1.00,0,0,0,0,0,0,3,0,-3,0.5,1.0,-0.5,0.0,-0.1,-0.1,0,,,,dipauth01
878,Thomas Greiss,34,NYI,G,31,0,0.00,0.00,0.00,0.00,0.06,0.00,0,0,0,0,79,13,73,13,0,56.8,59.8,,0.0,0.0,5.0,0,,,,greisth01
879,Tim Heed,29,SJS,D,38,2,0.03,0.11,0.13,0.04,0.05,1.16,1,5,6,2,11,1,22,2,-10,16.0,14.2,1.8,0.0,0.6,0.6,0,,,,heedti01
880,Tim Schaller,29,TOT,LW,53,3,0.09,0.02,0.11,0.06,0.26,0.92,6,1,7,4,11,0,41,16,-14,14.5,22.8,-8.3,-0.6,0.1,-0.5,0,,,,schalti01
880,Tim Schaller,29,VAN,LW,51,3,0.10,0.02,0.12,0.06,0.27,0.94,6,1,7,4,11,0,40,16,-13,14.1,22.2,-8.1,-0.6,0.1,-0.4,0,,,,schalti01
880,Tim Schaller,29,LAK,LW,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,0,0,1,0,-1,0.4,0.6,-0.2,0.0,0.0,-0.1,0,,,,schalti01
881,Timo Meier,23,SJS,RW,70,19,0.31,0.39,0.70,0.27,0.60,2.84,26,32,58,23,60,13,72,4,-22,45.1,41.3,3.8,3.7,0.9,4.6,1,1,0,100.0,meierti01
882,Timothy Gettinger,21,NYR,LW,2,0,0.00,0.50,0.50,0.14,0.00,1.50,0,1,1,0,1,0,0,0,1,0.7,0.2,0.5,0.1,0.1,0.1,0,,,,gettiti01
883,Timothy Liljegren,20,TOR,D,11,0,0.00,0.09,0.09,0.02,0.18,0.18,0,1,1,0,3,0,8,0,-5,2.1,3.8,-1.7,0.0,-0.2,-0.2,0,,,,liljeti01
884,Tobias Björnfot,18,LAK,D,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,4,0,-4,0.3,1.6,-1.3,0.0,-0.2,-0.3,0,,,,bjornto01
885,Tobias Rieder,27,CGY,C,55,4,0.07,0.11,0.18,0.07,0.11,1.40,5,7,12,5,13,0,31,8,-12,18.7,21.1,-2.4,-0.3,0.3,0.0,0,,,,riedeto01
886,Tom Kühnhackl,28,NYI,RW,28,2,0.11,0.11,0.21,0.09,0.07,1.00,4,4,8,3,8,0,19,5,-4,10.4,14.6,-4.2,0.0,0.2,0.3,0,,,,kuhnhto01
887,Tom Wilson,25,WSH,RW,68,18,0.31,0.34,0.65,0.26,1.37,2.26,25,27,52,21,76,13,88,21,-3,44.3,42.4,1.8,3.2,1.0,4.2,0,,,,wilsoto01
888,Tomáš Hertl,26,SJS,C,48,14,0.33,0.42,0.75,0.29,0.33,2.44,19,23,42,17,54,15,60,3,-18,32.3,30.3,2.0,2.7,0.6,3.3,1,0,1,0.0,hertlto01
889,Tomáš Jurčo,27,EDM,RW,12,1,0.00,0.17,0.17,0.05,0.33,0.58,0,2,2,1,4,0,4,0,1,3.2,3.5,-0.3,-0.1,0.2,0.1,0,,,,jurcoto01
890,Tomáš Nosek,27,VEG,C,67,6,0.12,0.10,0.22,0.10,0.30,1.39,9,8,17,7,27,0,38,13,-2,33.2,24.8,8.4,0.2,0.7,0.9,0,,,,nosekto01
891,Tomáš Tatar,29,MTL,C,68,23,0.32,0.57,0.90,0.34,0.53,2.38,26,45,71,26,84,23,57,1,5,51.5,33.9,17.5,5.7,1.4,7.0,1,1,0,100.0,tatarto01
892,Tony DeAngelo,24,NYR,D,68,18,0.22,0.56,0.78,0.27,0.69,2.19,18,45,63,22,95,31,52,1,12,51.9,48.4,3.5,5.2,3.2,8.4,2,0,2,0.0,deangan01
893,Torey Krug,28,BOS,D,61,16,0.15,0.66,0.80,0.26,0.54,2.36,11,47,58,19,89,41,53,0,-4,40.3,31.7,8.6,4.3,2.3,6.7,0,,,,krugto01
894,Travis Boyd,26,WSH,C,24,4,0.13,0.29,0.42,0.15,0.08,1.08,4,8,12,4,17,3,7,1,9,8.8,8.2,0.6,0.6,0.6,1.1,0,,,,boydtr01
895,Travis Dermott,23,TOR,D,56,4,0.07,0.13,0.20,0.07,0.66,1.16,5,8,13,5,48,0,39,6,14,35.5,32.9,2.6,0.3,2.6,2.9,0,,,,dermotr01
896,Travis Hamonic,29,CGY,D,50,4,0.06,0.18,0.24,0.08,0.54,1.66,4,11,15,5,46,0,71,21,-3,38.2,42.6,-4.4,0.2,2.3,2.5,0,,,,hamontr01
897,Travis Konecny,22,PHI,C,66,23,0.36,0.56,0.92,0.35,0.42,2.14,29,44,73,28,75,28,49,2,-1,42.4,33.9,8.5,5.5,1.1,6.7,3,2,1,66.7,konectr01
898,Travis Sanheim,23,PHI,D,69,9,0.12,0.25,0.36,0.13,0.46,1.59,10,20,30,11,71,5,79,17,4,51.0,45.4,5.6,1.6,3.1,4.7,0,,,,sanhetr01
899,Travis Zajac,34,NJD,C,69,9,0.13,0.23,0.36,0.13,0.41,1.04,11,19,30,11,45,3,75,21,-12,38.1,44.1,-6.1,0.2,1.1,1.2,0,,,,zajactr01
900,Trent Frederic,21,BOS,C,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,0,0,1,0,-1,0.0,0.5,-0.5,0.0,0.0,-0.1,0,,,,fredetr01
901,Trevor Carrick,25,SJS,D,3,0,0.00,0.00,0.00,0.00,1.67,0.33,0,0,0,0,0,0,0,0,0,0.0,0.4,-0.3,0.0,0.0,0.0,0,,,,carritr01
902,Trevor Daley,36,DET,D,43,2,0.00,0.16,0.16,0.04,0.47,0.86,0,8,8,2,21,4,44,4,-22,19.9,30.4,-10.5,-0.1,0.2,0.1,0,,,,daleytr01
903,Trevor Lewis,33,LAK,C,56,5,0.11,0.11,0.21,0.09,0.29,1.64,7,7,14,6,23,1,32,4,-7,23.8,25.5,-1.7,0.0,0.6,0.6,0,,,,lewistr01
904,Trevor Moore,24,TOT,LW,42,4,0.14,0.10,0.24,0.10,0.14,1.43,8,4,12,5,22,3,28,5,-4,17.6,19.0,-1.4,0.1,0.4,0.5,0,,,,mooretr01
904,Trevor Moore,24,TOR,LW,27,2,0.11,0.07,0.19,0.08,0.15,1.52,4,2,6,3,12,2,18,5,-3,9.5,10.7,-1.2,-0.2,0.2,0.0,0,,,,mooretr01
904,Trevor Moore,24,LAK,LW,15,2,0.20,0.13,0.33,0.14,0.13,1.27,4,2,6,3,10,1,10,0,-1,8.0,8.3,-0.2,0.3,0.2,0.5,0,,,,mooretr01
905,Trevor van Riemsdyk,28,CAR,D,49,2,0.02,0.14,0.16,0.05,0.20,1.18,1,8,9,3,24,0,35,3,-7,24.8,25.2,-0.3,0.0,1.0,1.0,0,,,,vanritr01
906,Tristan Jarry,24,PIT,G,33,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,103,20,79,18,0,63.3,65.0,,0.0,0.0,6.7,0,,,,jarrytr01
907,Troy Brouwer,34,STL,RW,13,1,0.08,0.00,0.08,0.04,0.54,0.92,1,0,1,1,4,0,3,0,1,4.4,5.6,-1.2,-0.1,0.2,0.0,0,,,,brouwtr01
908,Troy Stecher,25,VAN,D,69,6,0.07,0.17,0.25,0.08,0.46,1.25,6,14,20,7,45,0,39,3,10,39.5,42.9,-3.4,0.9,2.9,3.8,0,,,,stechtr01
909,Troy Terry,22,ANA,C/RW,47,5,0.09,0.23,0.32,0.11,0.13,1.55,5,13,18,6,22,4,26,1,-5,21.3,22.5,-1.2,0.1,0.6,0.7,1,0,1,0.0,terrytr01
910,Tucker Poolman,26,WPG,D,57,5,0.07,0.21,0.28,0.09,0.42,1.12,5,14,19,7,50,0,53,4,-1,31.1,44.1,-12.9,0.7,2.0,2.8,0,,,,poolmtu01
911,Tuukka Rask,32,BOS,G,41,1,0.00,0.05,0.05,0.01,0.00,0.00,0,2,2,1,127,39,85,23,0,73.3,64.8,,0.0,0.0,9.1,0,,,,rasktu01
912,Tyler Benson,21,EDM,LW,7,0,0.00,0.14,0.14,0.04,0.00,0.71,0,1,1,0,5,1,5,0,-1,2.1,2.9,-0.8,-0.1,0.1,0.0,0,,,,bensoty01
913,Tyler Bertuzzi,24,DET,LW,71,18,0.30,0.38,0.68,0.26,0.56,1.82,24,31,55,22,74,23,82,4,-23,49.9,52.9,-3.0,3.0,1.3,4.3,2,0,2,0.0,bertuty01
914,Tyler Bozak,33,STL,C,67,11,0.19,0.24,0.43,0.17,0.15,1.63,15,19,34,13,47,15,41,10,0,33.2,27.8,5.4,1.4,1.2,2.6,3,0,3,0.0,bozakty01
915,Tyler Ennis,30,TOT,C,70,15,0.23,0.30,0.53,0.21,0.29,2.27,18,24,42,16,50,14,42,0,-6,37.6,37.5,0.1,2.6,0.9,3.5,0,,,,ennisty01
915,Tyler Ennis,30,OTT,C,61,13,0.23,0.31,0.54,0.21,0.26,2.28,16,22,38,15,44,14,35,0,-5,30.6,31.0,-0.4,2.3,0.8,3.1,3,1,2,33.3,ennisty01
915,Tyler Ennis,30,EDM,C,9,2,0.22,0.22,0.44,0.18,0.44,2.22,2,2,4,2,6,0,7,0,-1,7.0,6.6,0.5,0.2,0.1,0.4,0,,,,ennisty01
916,Tyler Graovac,26,VAN,C,8,1,0.25,0.00,0.25,0.13,0.25,0.63,2,0,2,1,2,2,2,0,-2,1.0,1.9,-0.9,0.3,0.0,0.2,0,,,,graovty01
917,Tyler Johnson,29,TBL,C,65,12,0.22,0.26,0.48,0.19,0.25,1.74,17,20,37,15,55,16,30,1,9,35.2,30.8,4.4,1.9,1.2,3.1,0,,,,johnsty01
918,Tyler Lewington,25,WSH,D,6,0,0.00,0.00,0.00,0.00,2.83,0.33,0,0,0,0,1,0,3,0,-2,0.8,1.7,-0.8,-0.1,-0.1,-0.1,0,,,,lewinty01
919,Tyler Motte,24,VAN,C,34,3,0.12,0.12,0.24,0.09,0.29,1.12,5,5,10,4,10,0,22,4,-10,10.8,19.6,-8.8,-0.1,0.1,0.0,0,,,,mottety01
920,Tyler Myers,29,VAN,D,68,7,0.09,0.22,0.31,0.11,0.72,1.97,7,18,25,9,65,11,75,11,-7,52.5,56.4,-3.9,0.9,2.5,3.3,0,,,,myersty01
921,Tyler Pitlick,28,PHI,C,63,8,0.13,0.19,0.32,0.12,0.19,1.21,10,14,24,9,35,0,29,4,11,24.2,24.6,-0.4,0.7,1.2,1.9,0,,,,pitlity01
922,Tyler Seguin,28,DAL,C,69,18,0.25,0.48,0.72,0.27,0.32,3.55,20,39,59,22,71,24,53,5,-2,49.5,44.8,4.7,3.2,1.7,4.9,5,3,2,60.0,seguity01
923,Tyler Toffoli,27,TOT,C,68,18,0.35,0.29,0.65,0.27,0.29,2.99,28,24,52,22,63,18,55,9,-1,40.7,31.2,9.5,3.6,1.5,5.1,0,,,,toffoty01
923,Tyler Toffoli,27,LAK,C,58,14,0.31,0.28,0.59,0.24,0.28,2.84,21,19,40,17,47,12,47,9,-4,33.0,26.0,7.0,2.6,1.2,3.7,1,0,1,0.0,toffoty01
923,Tyler Toffoli,27,VAN,C,10,4,0.60,0.40,1.00,0.43,0.40,3.80,7,5,12,5,16,6,8,0,3,7.6,5.2,2.4,1.1,0.3,1.4,1,0,1,0.0,toffoty01
924,Tyson Barrie,28,TOR,D,70,12,0.07,0.49,0.56,0.17,0.23,2.41,6,40,46,14,92,23,75,0,-7,61.5,60.9,0.6,2.6,1.9,4.5,1,0,1,0.0,barrity01
925,Tyson Jost,21,COL,C,67,8,0.12,0.22,0.34,0.13,0.33,1.72,9,18,27,10,43,10,22,0,11,30.1,24.9,5.2,0.7,1.3,2.0,0,,,,jostty01
926,Urho Vaakanainen,21,BOS,D,5,0,0.00,0.00,0.00,0.00,0.00,0.40,0,0,0,0,3,0,1,0,2,2.2,2.9,-0.7,-0.1,0.3,0.2,0,,,,vaakaur01
927,Valentin Zykov,24,VEG,LW,15,1,0.07,0.20,0.27,0.09,0.40,1.27,1,3,4,1,7,2,7,0,-2,4.6,5.9,-1.3,0.0,0.1,0.1,0,,,,zykovva01
928,Valeri Nichushkin,24,COL,RW,65,11,0.20,0.22,0.42,0.17,0.22,1.74,15,16,31,13,51,5,23,2,26,35.9,24.9,11.0,1.5,1.9,3.4,0,,,,nichuva01
929,Valtteri Filppula,35,DET,C,70,7,0.09,0.21,0.30,0.10,0.34,0.90,7,17,24,8,38,11,87,19,-42,30.0,41.3,-11.3,-0.6,0.2,-0.4,0,,,,filppva01
930,Victor Hedman,29,TBL,D,66,18,0.17,0.67,0.83,0.27,0.47,2.35,13,52,65,21,114,30,69,13,27,52.8,46.7,6.1,4.7,4.8,9.5,3,0,3,0.0,hedmavi01
931,Victor Mete,21,MTL,D,51,4,0.08,0.14,0.22,0.08,0.39,1.12,5,8,13,5,36,1,32,3,5,31.2,28.6,2.6,0.6,2.1,2.6,0,,,,metevi01
932,Victor Olofsson,24,BUF,RW,54,17,0.37,0.41,0.78,0.32,0.11,2.35,24,26,50,20,68,25,49,3,-1,31.2,33.4,-2.1,3.6,1.1,4.7,1,0,1,0.0,olofsvi01
933,Victor Rask,26,MIN,C,43,5,0.12,0.19,0.30,0.11,0.14,0.88,6,10,16,6,23,3,13,1,7,16.0,12.5,3.5,0.6,0.7,1.3,0,,,,raskvi01
934,Viktor Arvidsson,26,NSH,LW,57,12,0.26,0.23,0.49,0.21,0.46,2.23,18,15,33,14,50,19,41,6,-4,26.5,32.3,-5.7,1.8,0.8,2.6,0,,,,arvidvi01
935,Ville Heinola,18,WPG,D,8,2,0.13,0.50,0.63,0.20,0.50,1.25,1,5,6,2,9,1,5,0,3,4.3,6.1,-1.8,0.4,0.5,1.0,0,,,,heinovi01
936,Vince Dunn,23,STL,D,71,9,0.13,0.20,0.32,0.12,0.38,1.94,10,16,26,10,65,14,37,0,15,49.5,38.5,10.9,1.8,3.5,5.3,0,,,,dunnvi02
937,Vincent Trocheck,26,TOT,C,62,13,0.18,0.44,0.61,0.21,0.79,2.27,13,32,45,16,68,17,59,2,-8,35.4,32.8,2.6,2.0,0.7,2.7,0,,,,trochvi01
937,Vincent Trocheck,26,FLA,C,55,12,0.18,0.47,0.65,0.23,0.60,2.35,12,31,43,15,62,13,53,2,-3,32.1,28.7,3.3,2.0,0.8,2.8,5,3,2,60.0,trochvi01
937,Vincent Trocheck,26,CAR,C,7,1,0.14,0.14,0.29,0.11,2.29,1.71,1,1,2,1,6,4,6,0,-5,3.4,4.0,-0.7,0.0,-0.1,-0.1,0,,,,trochvi01
938,Vinnie Hinostroza,25,ARI,C,68,7,0.07,0.25,0.32,0.11,0.21,1.94,6,20,26,9,33,1,34,3,1,31.3,34.1,-2.8,0.3,1.2,1.5,2,0,2,0.0,hinosvi01
939,Vitaly Abramov,21,OTT,RW,2,1,0.50,0.00,0.50,0.28,1.00,1.50,1,0,1,1,1,0,1,0,0,0.5,0.8,-0.3,0.2,0.0,0.2,0,,,,abramvi01
940,Vladimír Sobotka,32,BUF,C,16,1,0.06,0.13,0.19,0.07,0.25,1.44,1,2,3,1,9,0,9,3,2,7.5,9.7,-2.3,-0.2,0.3,0.1,0,,,,sobotvl01
941,Vladimir Tarasenko,28,STL,RW,10,4,0.30,0.70,1.00,0.35,0.00,2.60,3,8,11,4,11,3,10,0,-2,5.9,5.5,0.5,0.9,0.1,1.0,2,0,2,0.0,tarasvl01
942,Vladislav Gavrikov,24,CBJ,D,69,6,0.07,0.19,0.26,0.09,0.26,1.17,6,15,21,7,50,0,58,11,1,49.1,43.0,6.1,0.7,3.6,4.3,0,,,,gavrivl01
