,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
458,Jeremy Davies,26,BUF,D,1,0,0.00,0.00,0.00,0.00,2.00,1.00,0,0,0,0,0,0,0,0,0,0.4,0.6,-0.2,0.0,0.0,0.0,0,,,,davieje01
459,Jeremy Lauzon,25,NSH,D,67,4,0.04,0.13,0.18,0.06,0.99,1.15,3,8,11,4,37,0,66,18,-11,33.2,48.5,-15.4,0.0,2.1,2.1,0,,,,lauzoje01
460,Jeremy Swayman,24,BOS,G,37,0,0.00,0.00,0.00,0.00,0.05,0.00,0,0,0,0,136,29,76,16,0,80.5,60.5,,0.0,0.0,6.9,0,,,,swaymje01
461,Jesper Boqvist,24,NJD,C,70,8,0.14,0.16,0.30,0.12,0.03,0.96,10,10,20,8,33,0,27,2,8,29.0,26.3,2.7,0.7,1.1,1.8,1,0,1,0.0,boqvije01
462,Jesper Bratt,24,NJD,W,82,29,0.39,0.50,0.89,0.35,0.07,2.59,31,39,70,28,109,33,62,0,14,61.1,40.5,20.7,6.2,2.0,8.1,5,0,5,0.0,brattje01
463,Jesper Fast,31,CAR,RW,80,11,0.13,0.24,0.36,0.13,0.20,0.95,10,18,28,10,50,1,50,10,9,44.3,35.5,8.8,0.5,1.9,2.4,0,,,,fastje01
464,Jesper Frödén,28,SEA,F,14,1,0.00,0.29,0.29,0.08,0.43,0.71,0,4,4,1,8,1,3,0,4,5.3,5.1,0.2,0.0,0.3,0.3,0,,,,frodeje01
465,Jesperi Kotkaniemi,22,CAR,C,82,17,0.22,0.30,0.52,0.21,0.61,1.57,17,24,41,16,62,16,36,0,10,43.3,31.3,12.0,2.6,1.9,4.5,1,1,0,100.0,kotkaje01
466,Jesse Puljujärvi,24,TOT,RW,75,6,0.07,0.15,0.21,0.08,0.43,1.67,5,10,15,5,32,3,42,0,-13,39.0,33.0,6.0,-0.5,0.4,-0.1,0,,,,puljuje01
466,Jesse Puljujärvi,24,EDM,RW,58,5,0.09,0.16,0.24,0.09,0.52,1.52,5,8,13,5,26,3,34,0,-11,29.7,25.3,4.3,-0.2,0.2,0.1,0,,,,puljuje01
466,Jesse Puljujärvi,24,CAR,RW,17,1,0.00,0.12,0.12,0.03,0.12,2.18,0,2,2,1,6,0,8,0,-2,9.4,7.7,1.7,-0.4,0.2,-0.2,0,,,,puljuje01
467,Jesse Ylönen,23,MTL,RW,37,6,0.16,0.27,0.43,0.16,0.00,1.16,6,9,15,6,18,2,28,1,-11,15.3,18.5,-3.2,0.7,0.2,0.9,1,1,0,100.0,yloneje01
468,Jet Greaves,21,CBJ,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,2,0,3,0,,1.9,4.3,,0.0,0.0,0.4,0,,,,greavje01
469,Jett Alexander,23,TOR,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0,,,,alexaje01
470,Jimmy Vesey,29,NYR,LW,81,10,0.14,0.17,0.31,0.12,0.25,1.52,11,13,24,10,48,0,48,13,13,42.2,39.9,2.3,0.3,1.8,2.1,0,,,,veseyji02
471,Jiří Patera,23,VEG,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,12,2,5,1,0,6.3,5.9,,0.0,0.0,0.6,0,,,,paterji01
472,Joe Pavelski,38,DAL,C,82,29,0.34,0.60,0.94,0.35,0.10,2.24,27,46,73,27,140,50,48,0,42,59.5,41.6,17.9,6.2,3.2,9.3,6,1,5,16.7,paveljo01
473,Joe Snively,27,WSH,F,12,2,0.17,0.17,0.33,0.14,0.00,1.33,2,2,4,2,10,1,6,0,3,5.8,6.2,-0.4,0.2,0.3,0.5,0,,,,snivejo01
474,Joe Veleno,23,DET,C,81,8,0.11,0.14,0.25,0.10,0.37,1.05,9,10,19,8,36,4,50,6,-12,31.2,34.1,-2.9,-0.1,0.9,0.8,0,,,,velenjo01
475,Joel Armia,29,MTL,RW,43,6,0.16,0.16,0.33,0.13,0.51,1.60,7,7,14,6,19,2,40,16,-7,17.8,26.0,-8.2,0.2,0.5,0.7,0,,,,armiajo01
476,Joel Edmundson,29,MTL,D,61,4,0.03,0.18,0.21,0.07,0.95,1.13,2,10,12,4,45,2,110,38,-29,35.6,47.3,-11.8,0.0,0.3,0.3,0,,,,edmunjo01
477,Joel Eriksson Ek,26,MIN,C/LW,78,23,0.29,0.49,0.78,0.30,0.56,3.17,22,36,58,22,99,45,72,22,4,43.3,41.0,2.3,4.0,2.1,6.1,2,1,1,50.0,eriksjo02
478,Joel Farabee,22,PHI,LW,82,15,0.18,0.29,0.48,0.18,0.50,1.77,14,23,37,14,77,15,76,13,-1,48.4,52.6,-4.2,1.3,1.7,3.0,0,,,,farabjo01
479,Joel Hanley,31,DAL,D,26,1,0.00,0.08,0.08,0.02,0.58,0.54,0,2,2,1,13,0,8,0,5,10.4,9.1,1.3,-0.2,1.0,0.9,0,,,,hanlejo01
480,Joel Hofer,22,STL,G,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,17,2,17,8,0,8.3,10.8,,0.0,0.0,1.0,0,,,,hoferjo01
481,Joel Kiviranta,26,DAL,F,70,5,0.11,0.01,0.13,0.07,0.57,1.21,8,1,9,5,16,0,32,7,-9,24.0,25.6,-1.6,-0.7,0.6,-0.1,0,,,,kivirjo01
482,Joel Teasdale,23,MTL,F,2,0,0.00,0.50,0.50,0.14,0.00,0.50,0,1,1,0,1,0,3,0,-2,0.7,0.7,0.0,0.0,0.0,0.0,0,,,,teasdjo01
483,Joey Anderson,24,TOT,RW,38,4,0.16,0.08,0.24,0.11,0.00,1.08,6,3,9,4,15,0,29,6,-8,14.6,15.3,-0.7,0.2,0.3,0.5,0,,,,anderjo08
483,Joey Anderson,24,CHI,RW,24,3,0.17,0.08,0.25,0.11,0.00,1.17,4,2,6,3,10,0,25,6,-9,8.9,12.0,-3.1,0.1,0.1,0.2,0,,,,anderjo08
483,Joey Anderson,24,TOR,RW,14,1,0.14,0.07,0.21,0.10,0.00,0.93,2,1,3,1,5,0,4,0,1,5.7,3.3,2.4,0.1,0.2,0.3,0,,,,anderjo08
484,Joey Daccord,26,SEA,G,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,12,1,13,2,0,6.8,9.0,,0.0,0.0,0.7,0,,,,daccojo01
485,John Carlson,33,WSH,D,40,10,0.23,0.50,0.73,0.26,0.30,3.10,9,19,28,10,62,19,58,8,-7,36.3,32.6,3.6,2.5,1.6,4.2,1,0,1,0.0,carlsjo01
486,John Gibson,29,ANA,G,53,1,0.00,0.04,0.04,0.01,0.23,0.00,0,2,2,1,116,24,200,44,0,91.6,146.1,,0.0,0.0,10.2,0,,,,gibsojo02
487,John Hayden,27,SEA,C,7,1,0.29,0.00,0.29,0.16,1.00,1.29,2,0,2,1,2,0,0,0,2,2.0,2.1,-0.1,0.2,0.1,0.4,0,,,,haydejo01
488,John Klingberg,30,TOT,D,67,12,0.15,0.34,0.49,0.17,0.51,1.67,10,22,32,11,69,17,77,0,-25,45.5,74.2,-28.7,2.4,1.4,3.8,0,,,,klingjo01
488,John Klingberg,30,ANA,D,50,9,0.16,0.32,0.48,0.17,0.60,1.56,8,15,23,8,50,11,67,0,-28,35.9,60.7,-24.8,1.8,0.3,2.1,0,,,,klingjo01
488,John Klingberg,30,MIN,D,17,3,0.12,0.41,0.53,0.18,0.24,2.00,2,7,9,3,19,6,10,0,3,9.6,13.5,-3.9,0.7,1.1,1.7,0,,,,klingjo01
489,John Leonard,24,NSH,LW,6,1,0.17,0.00,0.17,0.09,0.33,0.67,1,0,1,1,1,0,1,0,0,1.4,3.2,-1.8,0.0,0.1,0.1,0,,,,leonajo01
490,John Marino,25,NJD,D,64,6,0.06,0.22,0.28,0.09,0.31,1.05,4,13,17,6,61,0,60,20,21,43.4,38.9,4.4,0.5,4.1,4.5,0,,,,marinjo01
491,John Tavares,32,TOR,C,80,31,0.45,0.55,1.00,0.39,0.43,3.46,35,42,77,31,114,54,67,0,-7,57.1,42.6,14.5,7.1,1.4,8.5,1,0,1,0.0,tavarjo01
492,John-Jason Peterka,21,BUF,RW,77,12,0.16,0.26,0.42,0.16,0.34,1.62,11,19,30,11,53,9,59,0,-15,42.8,48.3,-5.5,1.3,0.4,1.7,2,0,2,0.0,peterjo01
493,Johnathan Kovacevic,25,MTL,D,77,5,0.04,0.16,0.19,0.06,0.51,1.19,3,11,14,5,59,0,77,21,3,46.1,55.5,-9.5,0.1,2.9,3.0,1,0,1,0.0,kovacjo01
494,Johnny Gaudreau,29,CBJ,LW,80,26,0.26,0.66,0.93,0.32,0.28,2.75,20,50,70,25,98,31,100,0,-33,57.5,61.4,-3.9,4.8,0.9,5.7,2,0,2,0.0,gaudrjo01
495,Jon Gillies,29,CBJ,G,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,6,1,9,0,,3.8,5.1,,0.0,0.0,0.1,0,,,,gillijo01
496,Jonah Gadjovich,24,SJS,LW,35,3,0.09,0.11,0.20,0.08,1.63,0.91,3,4,7,3,13,0,16,0,-3,13.2,13.8,-0.6,0.1,0.3,0.4,0,,,,gadjojo01
497,Jonas Brodin,29,MIN,D,60,5,0.05,0.18,0.23,0.08,0.50,1.50,3,10,13,4,58,0,60,15,13,47.5,43.3,4.2,0.0,4.4,4.4,0,,,,brodijo01
498,Jonas Johansson,27,COL,G,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,10,2,5,2,0,6.2,4.5,,0.0,0.0,0.6,0,,,,johanjo03
499,Jonas Røndbjerg,23,VEG,RW,13,0,0.00,0.08,0.08,0.02,0.31,1.15,0,1,1,0,1,0,6,0,-5,3.4,3.4,0.0,-0.3,0.0,-0.3,0,,,,rondbjo01
500,Jonas Siegenthaler,25,NJD,D,80,7,0.05,0.21,0.26,0.09,0.55,1.05,4,16,20,7,88,1,83,23,27,62.5,52.6,9.9,0.4,5.0,5.4,0,,,,siegejo01
501,Jonatan Berggren,22,DET,RW,67,12,0.22,0.19,0.42,0.17,0.24,1.46,14,12,26,11,42,12,44,0,-14,27.4,29.0,-1.6,1.6,0.6,2.2,0,,,,berggjo02
502,Jonathan Drouin,27,MTL,LW,58,8,0.03,0.47,0.50,0.14,0.31,1.19,2,25,27,8,40,13,45,0,-18,28.4,35.9,-7.6,0.6,0.3,0.9,3,0,3,0.0,drouijo01
503,Jonathan Gruden,22,PIT,C,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,1,0,0.5,0.5,0.1,0.0,0.0,0.0,0,,,,grudejo02
504,Jonathan Huberdeau,29,CGY,LW,79,19,0.19,0.51,0.70,0.24,0.46,1.59,14,38,52,18,85,29,54,0,2,47.5,36.0,11.5,2.9,1.7,4.6,7,4,3,57.1,huberjo01
505,Jonathan Marchessault,32,VEG,C,76,23,0.37,0.38,0.75,0.31,0.28,3.08,27,27,54,22,83,24,57,0,2,53.1,44.0,9.1,4.6,1.5,6.1,6,1,5,16.7,audymjo01
506,Jonathan Quick,37,TOT,G,41,0,0.00,0.00,0.00,0.00,0.10,0.02,0,0,0,0,111,26,127,30,0,72.4,74.0,,0.0,0.0,3.7,0,,,,quickjo01
506,Jonathan Quick,37,LAK,G,31,0,0.00,0.00,0.00,0.00,0.06,0.03,0,0,0,0,82,23,99,22,0,57.5,53.9,,0.0,0.0,2.2,0,,,,quickjo01
506,Jonathan Quick,37,VEG,G,10,0,0.00,0.00,0.00,0.00,0.20,0.00,0,0,0,0,29,3,28,8,0,14.8,20.1,,0.0,0.0,1.5,0,,,,quickjo01
507,Jonathan Toews,34,CHI,C,53,13,0.28,0.30,0.58,0.24,0.81,1.64,14,15,29,12,49,21,69,10,-31,23.9,38.3,-14.4,1.9,0.3,2.1,2,1,1,50.0,toewsjo01
508,Jonathon Merrill,30,MIN,D,73,4,0.03,0.14,0.16,0.05,0.52,0.59,2,9,11,4,40,0,51,9,-2,37.3,41.1,-3.8,0.0,2.6,2.6,0,,,,merrijo01
509,Jonny Brodzinski,29,NYR,C,17,1,0.06,0.06,0.12,0.05,0.47,1.59,1,1,2,1,6,0,4,1,3,5.0,4.9,0.1,-0.2,0.3,0.1,0,,,,brodzjo01
510,Joona Koppanen,24,BOS,LW,5,0,0.00,0.20,0.20,0.05,0.80,0.40,0,1,1,0,1,0,3,2,0,0.9,1.4,-0.5,-0.1,0.1,0.0,0,,,,koppajo01
511,Joona Luoto,25,CBJ,F,7,1,0.14,0.00,0.14,0.08,0.00,1.00,1,0,1,1,2,0,9,0,-7,2.7,4.0,-1.3,0.0,-0.1,-0.2,0,,,,luotojo01
512,Joonas Korpisalo,28,TOT,G,39,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,104,23,104,26,0,68.4,83.6,,0.0,0.0,8.0,0,,,,korpijo01
512,Joonas Korpisalo,28,CBJ,G,28,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,71,16,82,21,0,45.9,63.4,,0.0,0.0,5.9,0,,,,korpijo01
512,Joonas Korpisalo,28,LAK,G,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,33,7,22,5,0,22.5,20.3,,0.0,0.0,2.1,0,,,,korpijo01
513,Jordan Binnington,29,STL,G,61,1,0.00,0.03,0.03,0.01,0.48,0.00,0,2,2,1,188,37,194,42,0,123.7,136.9,,0.0,0.0,8.4,0,,,,binnijo01
514,Jordan Eberle,32,SEA,RW,82,23,0.24,0.52,0.77,0.28,0.41,2.16,19,41,60,22,97,24,67,0,6,52.7,40.5,12.2,4.2,1.5,5.7,4,1,3,25.0,eberljo01
515,Jordan Greenway,25,TOT,LW,62,5,0.10,0.08,0.18,0.08,0.42,1.60,6,5,11,5,33,3,40,4,-6,30.7,31.7,-1.0,-0.7,0.8,0.1,0,,,,greenjo02
515,Jordan Greenway,25,MIN,LW,45,2,0.04,0.11,0.16,0.05,0.58,1.51,2,5,7,2,21,2,22,0,-3,20.6,21.6,-1.0,-0.8,0.7,-0.1,0,,,,greenjo02
515,Jordan Greenway,25,BUF,LW,17,2,0.24,0.00,0.24,0.13,0.00,1.82,4,0,4,2,12,1,18,4,-3,10.0,10.1,0.0,0.1,0.1,0.2,0,,,,greenjo02
516,Jordan Gross,27,NSH,D,15,2,0.20,0.00,0.20,0.11,0.13,1.60,3,0,3,2,14,2,16,1,-3,8.9,12.6,-3.7,0.2,0.5,0.7,0,,,,grossjo01
517,Jordan Harris,22,MTL,D,65,6,0.06,0.20,0.26,0.09,0.40,1.08,4,12,16,5,51,1,61,8,-3,42.6,54.8,-12.1,0.5,2.2,2.7,0,,,,harrijo01
518,Jordan Kyrou,24,STL,C,79,30,0.47,0.46,0.92,0.38,0.28,3.44,35,34,69,28,97,33,102,0,-38,50.5,56.9,-6.4,6.6,0.2,6.7,5,1,4,20.0,kyroujo01
519,Jordan Martinook,30,CAR,LW,82,13,0.16,0.26,0.41,0.16,0.74,1.98,12,20,32,12,57,0,66,16,7,50.0,40.1,10.0,1.0,1.9,2.9,0,,,,martijo01
520,Jordan Oesterle,30,DET,D,52,4,0.04,0.17,0.21,0.07,0.37,1.04,2,8,10,3,26,0,38,3,-9,26.9,33.1,-6.2,0.2,1.4,1.6,0,,,,oestejo01
521,Jordan Spence,21,LAK,D,6,0,0.00,0.17,0.17,0.05,0.00,1.00,0,1,1,0,3,0,2,0,1,3.7,2.2,1.5,0.0,0.2,0.2,0,,,,spencjo01
522,Jordan Staal,34,CAR,C,81,14,0.21,0.21,0.42,0.17,0.40,1.53,16,16,32,13,55,2,66,20,7,46.9,37.1,9.9,1.3,2.0,3.3,0,,,,staaljo01
523,Jordie Benn,35,TOR,D,12,1,0.08,0.08,0.17,0.07,1.00,1.08,1,1,2,1,8,0,14,5,-1,5.2,6.3,-1.1,0.1,0.3,0.4,0,,,,bennjo01
524,Joseph Cramarossa,30,MIN,C,4,1,0.25,0.00,0.25,0.14,1.00,0.25,1,0,1,1,1,0,1,0,0,0.4,1.5,-1.1,0.1,0.0,0.1,0,,,,cramajo01
525,Joseph Woll,24,TOR,G,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,24,6,15,2,0,19.0,13.4,,0.0,0.0,1.8,0,,,,wolljo01
526,Josh Anderson,28,MTL,RW,69,14,0.30,0.16,0.46,0.21,1.04,2.38,20,10,30,14,62,10,77,17,-8,40.4,49.0,-8.6,1.8,1.0,2.8,1,0,1,0.0,anderjo05
527,Josh Archibald,30,PIT,RW,62,5,0.10,0.10,0.19,0.08,0.69,1.15,6,6,12,5,22,0,26,10,6,19.3,17.6,1.7,0.0,0.9,0.9,0,,,,archijo01
528,Josh Bailey,33,NYI,C,64,9,0.13,0.27,0.39,0.14,0.03,1.13,8,16,24,9,42,6,40,7,3,31.9,35.9,-4.0,0.5,1.3,1.9,1,0,1,0.0,bailejo01
529,Josh Brown,29,ARI,D,68,3,0.06,0.04,0.10,0.04,1.28,1.00,4,3,7,3,39,0,87,30,-18,28.6,47.6,-19.1,-0.3,0.8,0.6,0,,,,brownjo01
530,Josh Leivo,29,STL,LW,51,5,0.08,0.24,0.31,0.11,0.49,1.78,4,11,15,5,27,0,27,0,0,27.4,23.7,3.7,0.2,0.7,0.9,0,,,,leivojo01
531,Josh Mahura,24,FLA,D,82,5,0.05,0.15,0.20,0.07,0.59,0.95,4,11,15,5,56,2,40,3,17,54.8,42.8,12.0,0.5,3.0,3.6,0,,,,mahurjo01
532,Josh Manson,31,COL,D,27,3,0.07,0.30,0.37,0.12,1.56,1.52,2,8,10,3,25,0,24,12,13,15.0,17.5,-2.5,0.6,1.9,2.5,0,,,,mansojo01
533,Josh Morrissey,27,WPG,D,78,24,0.21,0.77,0.97,0.31,0.53,2.21,15,57,72,24,131,41,89,1,2,71.3,68.4,2.9,6.2,5.0,11.3,0,,,,morrijo04
534,Joshua Dunne,24,CBJ,C,8,0,0.00,0.00,0.00,0.00,0.75,0.50,0,0,0,0,0,0,6,0,-6,1.1,2.8,-1.8,-0.2,-0.1,-0.3,0,,,,dunnejo01
535,Joshua Norris,23,OTT,C,8,1,0.25,0.13,0.38,0.17,0.75,1.88,2,1,3,1,9,4,10,4,-1,6.3,3.3,3.1,0.1,0.1,0.2,0,,,,norrijo01
536,Jujhar Khaira,28,CHI,LW,51,6,0.12,0.16,0.27,0.11,0.61,1.16,6,8,14,5,25,4,45,13,-11,20.1,22.5,-2.4,0.0,0.7,0.6,0,,,,khairju01
537,Julien Gauthier,25,TOT,RW,57,6,0.16,0.09,0.25,0.11,0.11,0.93,9,5,14,6,19,0,25,0,-6,18.0,21.4,-3.3,0.8,0.4,1.2,0,,,,gauthju01
537,Julien Gauthier,25,NYR,RW,40,4,0.15,0.08,0.23,0.10,0.10,0.90,6,3,9,4,11,0,16,0,-5,11.7,14.4,-2.7,0.5,0.2,0.7,0,,,,gauthju01
537,Julien Gauthier,25,OTT,RW,17,2,0.18,0.12,0.29,0.13,0.12,1.00,3,2,5,2,8,0,9,0,-1,6.4,7.0,-0.6,0.3,0.2,0.5,0,,,,gauthju01
538,Juraj Slafkovsky,18,MTL,LW,39,4,0.10,0.15,0.26,0.10,0.85,1.08,4,6,10,4,13,3,23,0,-13,14.3,19.2,-4.8,0.0,0.1,0.1,0,,,,slafkju01
539,Justin Barron,21,MTL,D,39,5,0.10,0.28,0.38,0.13,0.51,1.03,4,10,14,5,32,1,36,3,-2,21.2,27.9,-6.7,1.0,1.1,2.2,0,,,,barroju01
540,Justin Braun,35,PHI,D,51,1,0.00,0.04,0.04,0.01,0.37,0.82,0,2,2,1,25,1,34,9,-1,24.2,28.9,-4.7,-0.7,1.7,1.0,0,,,,braunju01
541,Justin Danforth,29,CBJ,RW/C,6,1,0.33,0.17,0.50,0.23,0.67,1.67,2,1,3,1,4,0,7,0,-3,3.3,2.3,1.0,0.3,0.0,0.3,0,,,,danfoju01
542,Justin Faulk,30,STL,D,82,16,0.13,0.48,0.61,0.20,0.41,2.39,11,37,48,16,113,22,119,24,-4,64.9,78.9,-14.0,3.5,3.1,6.6,0,,,,faulkju01
543,Justin Holl,31,TOR,D,80,5,0.03,0.20,0.23,0.07,0.49,0.75,2,15,17,5,73,0,83,25,15,58.1,52.5,5.7,-0.1,4.5,4.4,0,,,,hollju01
544,Justin Kirkland,26,ANA,LW,7,0,0.00,0.00,0.00,0.00,0.00,0.71,0,0,0,0,1,0,4,0,-3,2.1,1.3,0.8,-0.1,-0.1,-0.2,0,,,,kirklju01
545,Justin Richards,24,CBJ,F,2,0,0.00,0.50,0.50,0.14,0.00,0.00,0,1,1,0,1,0,3,1,-1,0.4,1.9,-1.4,0.0,0.0,0.0,0,,,,richaju01
546,Justin Schultz,32,SEA,D,73,11,0.10,0.37,0.47,0.15,0.55,1.34,7,25,32,11,80,24,52,0,4,43.8,37.9,5.9,2.4,2.4,4.8,0,,,,schulju01
547,Justus Annunen,22,COL,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,9,2,7,1,0,3.9,3.5,,0.0,0.0,0.0,0,,,,annunju01
548,Juuse Saros,27,NSH,G,64,0,0.00,0.02,0.02,0.00,0.00,0.00,0,1,1,0,163,28,171,35,0,119.8,142.1,,0.0,0.0,14.9,0,,,,sarosju01
549,Juuso Pärssinen,21,NSH,C,45,8,0.13,0.42,0.56,0.19,0.33,1.09,6,18,24,8,35,10,26,0,-1,23.1,26.6,-3.5,1.2,0.8,2.0,1,0,1,0.0,parssju01
550,Juuso Välimäki,24,ARI,D,78,10,0.05,0.38,0.44,0.13,0.76,1.19,4,28,32,10,80,19,79,8,-10,48.8,48.9,0.0,1.9,2.1,4.0,0,,,,valimju01
551,K'Andre Miller,23,NYR,D,79,14,0.11,0.43,0.54,0.18,0.59,1.43,9,32,41,14,89,5,83,11,12,65.1,61.7,3.4,2.8,4.7,7.5,0,,,,milleka01
552,Kaapo Kähkönen,26,SJS,G,37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,105,21,135,21,0,75.9,76.4,,0.0,0.0,4.0,0,,,,kahkoka01
553,Kaapo Kakko,21,NYR,RW,82,16,0.22,0.27,0.49,0.19,0.10,1.52,17,21,38,15,66,7,51,4,12,51.8,48.9,2.9,2.0,1.9,3.9,6,2,4,33.3,kakkoka01
554,Kaedan Korczak,22,VEG,D,10,1,0.00,0.20,0.20,0.06,0.00,1.60,0,2,2,1,7,0,11,1,-3,7.7,6.5,1.2,0.0,0.1,0.1,0,,,,korczka01
555,Kaiden Guhle,21,MTL,D,44,6,0.09,0.32,0.41,0.14,0.61,1.09,4,13,17,6,33,0,71,19,-19,23.9,35.1,-11.2,1.0,0.4,1.4,0,,,,guhleka01
556,Kailer Yamamoto,24,EDM,RW,58,10,0.17,0.26,0.43,0.16,0.41,1.67,10,14,24,9,47,2,40,7,12,38.2,37.6,0.7,0.7,1.3,1.9,1,0,1,0.0,yamamka01
557,Kale Clague,24,BUF,D,33,1,0.00,0.12,0.12,0.03,0.73,0.73,0,4,4,1,24,0,27,0,-3,22.5,22.5,0.1,-0.2,0.6,0.4,0,,,,claguka01
558,Karel Vejmelka,26,ARI,G,50,0,0.00,0.00,0.00,0.00,0.04,0.00,0,0,0,0,139,30,168,49,0,82.3,111.6,,0.0,0.0,8.6,0,,,,vejmeka01
559,Karson Kuhlman,27,TOT,C,47,3,0.06,0.09,0.15,0.06,0.17,1.02,3,4,7,3,17,0,29,8,-4,16.8,18.0,-1.2,-0.6,0.6,-0.1,0,,,,kuhlmka01
559,Karson Kuhlman,27,WPG,C,33,2,0.06,0.06,0.12,0.05,0.24,1.06,2,2,4,2,12,0,21,2,-7,12.8,15.1,-2.3,-0.6,0.3,-0.3,0,,,,kuhlmka01
559,Karson Kuhlman,27,SEA,C,14,1,0.07,0.14,0.21,0.08,0.00,0.93,1,2,3,1,5,0,8,6,3,4.1,2.9,1.1,0.0,0.2,0.2,0,,,,kuhlmka01
560,Kasperi Kapanen,26,TOT,RW,66,13,0.23,0.29,0.52,0.20,0.27,1.76,15,18,33,13,48,11,51,6,-8,28.6,41.1,-12.5,2.1,0.7,2.9,0,,,,kapanka01
560,Kasperi Kapanen,26,PIT,RW,43,7,0.16,0.30,0.47,0.17,0.19,1.60,7,12,19,7,24,8,26,2,-8,16.7,25.2,-8.5,1.1,0.3,1.4,0,,,,kapanka01
560,Kasperi Kapanen,26,STL,RW,23,6,0.35,0.26,0.61,0.26,0.43,2.04,8,6,14,6,24,3,25,4,0,11.9,15.9,-4.0,1.0,0.4,1.4,0,,,,kapanka01
561,Keegan Kolesar,25,VEG,RW,74,7,0.11,0.14,0.24,0.10,0.92,0.85,8,9,17,7,32,0,27,1,6,32.2,30.5,1.7,0.1,1.1,1.3,0,,,,koleske01
562,Keith Kinkaid,33,TOT,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,5,2,2,0,,3.8,3.0,,0.0,0.0,0.4,0,,,,kinkake01
562,Keith Kinkaid,33,BOS,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,3,1,1,0,,2.3,2.7,,0.0,0.0,0.4,0,,,,kinkake01
562,Keith Kinkaid,33,COL,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,2,1,1,0,,1.4,0.3,,0.0,0.0,0.0,0,,,,kinkake01
563,Kent Johnson,20,CBJ,C,79,15,0.20,0.30,0.51,0.19,0.18,1.59,15,23,38,14,60,15,64,0,-19,36.3,46.2,-10.0,2.2,0.8,3.1,2,1,1,50.0,johnske01
564,Kevin Bahl,22,NJD,D,42,3,0.05,0.14,0.19,0.07,0.83,0.64,2,6,8,3,24,0,22,2,4,25.1,19.6,5.5,0.2,1.4,1.6,0,,,,bahlke01
565,Kevin Fiala,26,LAK,LW,69,26,0.33,0.71,1.04,0.37,0.75,3.01,22,46,68,25,92,29,61,0,2,48.2,40.3,7.9,5.7,1.4,7.1,3,1,2,33.3,fialake01
566,Kevin Gravel,30,NSH,D,23,0,0.00,0.04,0.04,0.01,0.17,0.87,0,1,1,0,5,0,18,3,-10,9.2,13.0,-3.8,-0.3,0.1,-0.2,0,,,,graveke01
567,Kevin Hayes,30,PHI,RW,81,20,0.22,0.44,0.67,0.24,0.28,2.58,17,34,51,19,75,22,78,3,-22,52.9,53.0,-0.2,3.0,1.0,4.0,1,0,1,0.0,hayeske01
568,Kevin Labanc,27,SJS,RW,72,13,0.21,0.25,0.46,0.18,0.50,1.79,14,17,31,12,52,3,66,0,-17,43.9,38.8,5.1,1.7,0.7,2.4,5,2,3,40.0,labanke01
569,Kevin Lankinen,27,NSH,G,19,0,0.00,0.00,0.00,0.00,0.11,0.00,0,0,0,0,48,13,49,11,0,31.8,38.3,,0.0,0.0,4.0,0,,,,lankike01
570,Kevin Mandolese,22,OTT,G,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,4,1,10,2,0,5.6,7.5,,0.0,0.0,0.8,0,,,,mandoke01
571,Kevin Rooney,29,CGY,C,17,0,0.00,0.06,0.06,0.02,0.41,0.82,0,1,1,0,4,0,6,0,-2,5.1,6.0,-0.9,-0.3,0.1,-0.2,0,,,,rooneke01
572,Kevin Shattenkirk,34,ANA,D,75,8,0.05,0.31,0.36,0.11,0.75,1.93,4,22,26,8,64,12,94,22,-20,43.4,61.2,-17.8,1.2,1.8,3.0,1,0,1,0.0,shattke01
