,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
539,Kurtis Foster,30,ANA,D,9,1,0.11,0.11,0.22,0.09,0.89,1.78,1,1,2,1,6,4,7,0,-5,0.2,-0.1,0.1,1,0,1,0.0,fosteku01
540,Kyle Brodziak,27,MIN,C,82,18,0.27,0.27,0.54,0.22,0.80,1.95,25,24,49,20,52,15,77,25,-15,3.0,1.5,4.6,2,1,1,50.0,brodzky01
541,Kyle Chipchura,25,PHX,C,53,5,0.06,0.25,0.30,0.10,0.79,0.81,3,14,17,5,21,0,21,2,2,0.5,0.7,1.2,0,,,,chipcky01
542,Kyle Clifford,21,LAK,LW,81,5,0.06,0.09,0.15,0.06,1.52,1.09,6,8,14,5,17,0,25,3,-5,-0.3,0.9,0.6,0,,,,cliffky01
543,Kyle Okposo,23,NYI,RW,79,18,0.30,0.27,0.57,0.23,0.58,1.92,27,23,50,21,60,8,68,1,-15,3.8,1.1,5.0,2,0,2,0.0,okposky01
544,Kyle Palmieri,20,ANA,C,18,3,0.22,0.17,0.39,0.16,0.33,1.89,5,3,8,4,12,1,8,0,3,0.7,0.4,1.0,1,0,1,0.0,palmiky01
545,Kyle Quincey,26,TOT,D,72,9,0.10,0.26,0.36,0.12,1.24,2.33,8,21,29,10,74,20,76,21,-1,1.9,3.5,5.3,0,,,,quincky01
545,Kyle Quincey,26,COL,D,54,8,0.09,0.33,0.43,0.14,1.11,2.43,6,20,26,9,60,18,58,15,-1,1.7,2.8,4.5,0,,,,quincky01
545,Kyle Quincey,26,DET,D,18,1,0.11,0.06,0.17,0.07,1.61,2.06,2,1,3,1,14,2,18,6,0,0.1,0.7,0.8,0,,,,quincky01
546,Kyle Turris,22,TOT,C,55,11,0.22,0.31,0.53,0.20,0.56,2.58,14,19,33,13,42,7,25,0,10,2.0,1.2,3.2,0,,,,turriky01
546,Kyle Turris,22,OTT,C,49,11,0.24,0.35,0.59,0.23,0.55,2.71,14,19,33,13,42,7,23,0,12,2.2,1.2,3.4,0,,,,turriky01
546,Kyle Turris,22,PHX,C,6,0,0.00,0.00,0.00,0.00,0.67,1.50,0,0,0,0,0,0,2,0,-2,-0.2,0.0,-0.2,0,,,,turriky01
547,Kyle Wellwood,28,WPG,C,77,17,0.23,0.38,0.61,0.23,0.05,1.21,20,32,52,20,60,15,42,0,3,4.1,1.2,5.3,6,2,4,33.3,wellwky01
548,Kyle Wilson,27,NSH,C,5,0,0.00,0.00,0.00,0.00,0.00,0.40,0,0,0,0,1,0,2,0,-1,-0.1,0.0,-0.1,0,,,,wilsoky01
549,Ladislav Šmíd,25,EDM,D,78,5,0.06,0.13,0.19,0.07,0.56,0.60,6,11,17,6,58,0,82,28,4,0.3,4.0,4.3,0,,,,smidla01
550,Lance Bouma,21,CGY,C,27,1,0.04,0.07,0.11,0.04,0.41,0.96,1,2,3,1,3,0,9,1,-5,-0.3,0.1,-0.2,0,,,,boumala01
551,Lane MacDermid,22,BOS,D,5,0,0.00,0.00,0.00,0.00,1.00,1.20,0,0,0,0,1,0,3,0,-2,-0.1,-0.1,-0.2,0,,,,macdela01
552,Lars Eller,22,MTL,C,79,12,0.20,0.15,0.35,0.15,0.84,1.63,18,13,31,13,39,3,51,10,-5,1.6,1.3,2.9,5,1,4,20.0,ellerla01
553,Lauri Korpikoski,25,PHX,LW,82,14,0.21,0.24,0.45,0.18,0.17,1.78,19,22,41,16,55,6,65,19,3,2.0,1.6,3.7,2,0,2,0.0,korpila01
554,Lee Stempniak,28,CGY,RW,61,11,0.23,0.23,0.46,0.19,0.26,2.13,16,15,31,13,40,9,39,6,-2,2.0,1.2,3.2,3,0,3,0.0,stemple01
555,Leland Irving,23,CGY,G,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.4,0,,,,irvinle01
556,Lennart Petrell,27,EDM,C,60,3,0.07,0.08,0.15,0.06,0.75,0.60,5,5,10,4,11,0,30,9,-10,-0.2,0.3,0.1,0,,,,petrele01
557,Linus Omark,24,EDM,LW,14,2,0.21,0.00,0.21,0.12,0.57,1.71,3,0,3,2,3,0,8,0,-5,0.1,0.0,0.2,2,0,2,0.0,omarkli01
558,Logan Couture,22,SJS,C,80,25,0.39,0.43,0.81,0.32,0.20,3.06,35,37,72,29,80,32,57,11,2,6.4,1.7,8.2,4,0,4,0.0,coutulo01
559,Loui Eriksson,26,DAL,LW,82,26,0.32,0.55,0.87,0.31,0.15,2.28,29,49,78,29,96,21,70,13,18,6.1,2.5,8.6,11,5,6,45.5,erikslo01
560,Louis Leblanc,21,MTL,C,42,4,0.12,0.12,0.24,0.10,0.67,1.38,6,5,11,5,16,0,14,1,3,0.4,0.7,1.1,2,0,2,0.0,leblalo01
561,Ľubomír Višňovský,35,ANA,D,68,9,0.09,0.31,0.40,0.13,0.69,1.65,7,23,30,10,70,21,43,1,7,2.1,3.9,5.9,0,,,,visnolu01
562,Luca Sbisa,22,ANA,D,80,8,0.06,0.24,0.30,0.10,0.83,1.10,6,21,27,9,51,5,64,13,-5,1.6,2.9,4.5,0,,,,sbisalu01
563,Luke Adam,21,BUF,LW,52,8,0.19,0.19,0.38,0.16,0.27,1.71,11,11,22,9,28,8,26,0,-6,1.6,0.4,2.0,0,,,,adamlu01
564,Luke Schenn,22,TOR,D,79,6,0.03,0.25,0.28,0.08,0.78,1.03,2,22,24,7,56,1,80,19,-6,1.2,1.9,3.1,0,,,,schenlu01
565,Magnus Pääjärvi,20,EDM,LW,41,3,0.05,0.15,0.20,0.07,0.10,1.93,2,7,9,3,11,3,16,1,-7,-0.4,0.3,-0.1,0,,,,paajama01
566,Maksim Mayorov,22,CBJ,LW,10,1,0.10,0.10,0.20,0.08,0.20,0.90,1,1,2,1,2,0,5,0,-3,0.0,0.0,0.0,0,,,,mayorma01
567,Manny Malhotra,31,VAN,C,78,7,0.09,0.14,0.23,0.09,0.18,0.77,8,12,20,8,28,1,57,19,-11,0.0,0.5,0.5,0,,,,malhoma01
568,Marc Methot,26,CBJ,D,46,2,0.02,0.13,0.15,0.05,0.52,0.91,1,7,8,2,21,0,48,16,-11,-0.2,1.1,0.9,0,,,,methoma01
569,Marc Pouliot,26,PHX,C,13,1,0.00,0.31,0.31,0.08,0.15,1.46,0,4,4,1,6,0,8,0,-2,0.0,0.1,0.1,0,,,,poulima01
570,Marc Staal,25,NYR,D,46,2,0.04,0.07,0.11,0.04,0.35,1.33,2,3,5,2,31,3,41,6,-7,-0.3,1.5,1.2,0,,,,staalma01
571,Marc-André Bergeron,31,TBL,D,43,8,0.09,0.47,0.56,0.18,0.47,1.86,5,22,27,9,49,10,34,1,6,2.2,1.8,4.0,0,,,,bergema02
572,Marc-Andre Bourdon,22,PHI,D,45,3,0.09,0.07,0.16,0.07,1.16,1.00,5,3,8,4,31,0,28,1,4,0.4,1.5,1.9,0,,,,bourdma01
573,Marc-André Fleury,27,PIT,G,67,1,0.00,0.03,0.03,0.01,0.06,0.00,0,2,2,1,2,1,0,0,0,0.0,0.0,10.7,0,,,,fleurma01
574,Marc-André Gragnani,24,TOT,LW,58,5,0.03,0.22,0.26,0.08,0.45,0.81,2,14,16,5,49,14,29,0,6,-0.8,1.2,0.5,0,,,,gragnma01
574,Marc-André Gragnani,24,BUF,LW,44,3,0.02,0.25,0.27,0.08,0.45,0.80,1,12,13,4,44,14,20,0,10,-0.6,1.2,0.6,0,,,,gragnma01
574,Marc-André Gragnani,24,VAN,LW,14,1,0.07,0.14,0.21,0.08,0.43,0.86,1,2,3,1,5,0,9,0,-4,-0.2,0.0,-0.1,0,,,,gragnma01
575,Marc-Édouard Vlasic,24,SJS,D,82,7,0.05,0.23,0.28,0.09,0.49,1.45,5,21,26,8,73,4,83,25,11,0.7,5.2,5.9,0,,,,vlasima01
576,Marcel Goc,28,FLA,C,57,10,0.19,0.28,0.47,0.18,0.18,1.70,12,17,29,11,42,7,46,16,5,1.4,1.4,2.9,7,1,6,14.3,gocma01
577,Marco Scandella,21,MIN,D,63,4,0.05,0.14,0.19,0.06,0.30,1.22,3,10,13,4,38,11,61,12,-22,0.1,1.9,2.0,0,,,,scandma01
578,Marco Sturm,33,TOT,LW,48,2,0.06,0.04,0.10,0.04,0.52,1.35,3,2,5,2,13,2,28,4,-13,-0.8,0.1,-0.6,0,,,,sturmma01
578,Marco Sturm,33,FLA,LW,42,2,0.07,0.05,0.12,0.05,0.55,1.48,3,2,5,2,11,1,21,3,-8,-0.5,0.3,-0.3,0,,,,sturmma01
578,Marco Sturm,33,VAN,LW,6,0,0.00,0.00,0.00,0.00,0.33,0.50,0,0,0,0,2,1,7,1,-5,-0.2,-0.1,-0.4,0,,,,sturmma01
579,Marcus Foligno,20,BUF,LW,14,5,0.43,0.50,0.93,0.37,0.64,1.64,7,8,15,6,21,3,13,1,6,1.5,0.5,2.0,0,,,,foligma01
580,Marcus Johansson,21,WSH,C,80,16,0.18,0.40,0.58,0.20,0.10,1.13,16,35,51,18,72,18,62,3,-5,3.0,1.2,4.3,0,,,,johanma03
581,Marcus Krüger,21,CHI,C,71,9,0.13,0.24,0.37,0.13,0.31,1.25,10,19,29,11,47,7,41,12,11,0.8,1.4,2.2,1,0,1,0.0,krugema01
582,Marek Židlický,34,TOT,D,63,6,0.03,0.32,0.35,0.10,0.54,1.11,2,22,24,7,64,21,49,0,-6,1.1,3.1,4.2,0,,,,zidlima01
582,Marek Židlický,34,MIN,D,41,4,0.00,0.34,0.34,0.09,0.59,1.22,0,15,15,4,36,10,32,0,-6,0.6,1.9,2.4,1,0,1,0.0,zidlima01
582,Marek Židlický,34,NJD,D,22,3,0.09,0.27,0.36,0.12,0.45,0.91,2,7,9,3,28,11,17,0,0,0.5,1.2,1.8,0,,,,zidlima01
583,Marián Gáborík,29,NYR,RW,82,31,0.50,0.43,0.93,0.38,0.41,3.37,47,38,85,36,98,32,52,1,15,8.6,2.6,11.2,7,4,3,57.1,gaborma01
584,Marián Hossa,33,CHI,RW,81,28,0.36,0.59,0.95,0.35,0.25,3.06,33,53,86,32,93,25,72,22,18,7.3,2.1,9.4,4,0,4,0.0,hossama01
585,Mark Bell,31,ANA,LW,5,0,0.00,0.00,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,-0.1,0.0,-0.1,0,,,,bellma01
586,Mark Borowiecki,22,OTT,D,2,0,0.00,0.00,0.00,0.00,1.00,0.50,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,borowma01
587,Mark Cullen,33,FLA,C,6,0,0.00,0.17,0.17,0.05,0.33,0.17,0,1,1,0,2,0,0,0,2,0.0,0.1,0.1,0,,,,cullema02
588,Mark Eaton,34,NYI,D,62,1,0.02,0.05,0.06,0.02,0.16,0.71,1,3,4,1,26,0,55,12,-17,-0.6,1.1,0.4,0,,,,eatonma01
589,Mark Fayne,24,NJD,D,82,6,0.05,0.16,0.21,0.07,0.32,1.15,5,14,19,7,65,6,68,5,-4,0.4,3.8,4.2,0,,,,faynema01
590,Mark Fistric,25,DAL,D,60,1,0.00,0.03,0.03,0.01,0.68,0.50,0,2,2,1,23,0,40,14,-3,-1.0,1.8,0.8,0,,,,fistrma01
591,Mark Flood,27,WPG,D,33,3,0.09,0.12,0.21,0.08,0.30,0.91,3,4,7,3,18,4,16,1,-1,0.5,0.8,1.4,0,,,,floodma01
592,Mark Fraser,25,NJD,D,4,0,0.00,0.00,0.00,0.00,3.50,0.00,0,0,0,0,2,0,4,0,-2,-0.1,0.0,-0.1,0,,,,frasema01
593,Mark Giordano,28,CGY,D,61,10,0.15,0.30,0.44,0.16,1.23,2.05,10,20,30,11,68,22,58,12,0,2.5,3.4,5.9,0,,,,giordma01
594,Mark Letestu,26,TOT,C,62,10,0.18,0.23,0.40,0.16,0.13,1.84,12,15,27,11,49,16,51,9,-9,1.3,0.7,2.0,0,,,,letesma01
594,Mark Letestu,26,CBJ,C,51,9,0.22,0.25,0.47,0.18,0.12,2.06,12,14,26,10,45,15,42,9,-3,1.6,0.8,2.4,6,2,4,33.3,letesma01
594,Mark Letestu,26,PIT,C,11,0,0.00,0.09,0.09,0.02,0.18,0.82,0,1,1,0,4,1,9,0,-6,-0.3,-0.1,-0.4,0,,,,letesma01
595,Mark Mancari,26,VAN,RW,6,0,0.00,0.00,0.00,0.00,0.00,0.83,0,0,0,0,0,0,0,0,0,-0.1,0.0,-0.1,0,,,,mancama01
596,Mark Olver,24,COL,C,24,3,0.17,0.13,0.29,0.12,0.63,1.04,5,3,8,4,9,0,9,0,0,0.4,0.4,0.8,0,,,,olverma01
597,Mark Scheifele,18,WPG,C,7,1,0.14,0.00,0.14,0.08,0.00,0.71,1,0,1,1,2,1,2,1,0,0.0,0.1,0.1,0,,,,scheima01
598,Mark Streit,34,NYI,D,82,14,0.09,0.49,0.57,0.17,0.56,1.82,8,44,52,16,96,40,90,7,-27,3.7,2.5,6.3,1,0,1,0.0,streima01
599,Mark Stuart,27,WPG,D,80,5,0.04,0.14,0.18,0.06,1.23,0.75,3,12,15,5,45,0,88,39,-4,0.3,2.1,2.4,0,,,,stuarma01
600,Martin Biron,34,NYR,G,21,1,0.00,0.14,0.14,0.04,0.00,0.00,0,3,3,1,3,0,0,0,0,0.0,0.0,2.5,0,,,,bironma01
601,Martin Brodeur,39,NJD,G,59,1,0.00,0.07,0.07,0.02,0.03,0.00,0,4,4,1,4,1,0,0,0,0.0,0.0,7.9,0,,,,brodema01
602,Martin Erat,30,NSH,LW,71,21,0.27,0.55,0.82,0.29,0.42,1.51,21,43,64,23,82,27,48,5,12,4.9,1.9,6.8,6,1,5,16.7,eratma01
603,Martin Hanzal,24,PHX,C,64,11,0.13,0.41,0.53,0.17,0.98,2.27,9,28,37,13,64,22,41,11,12,1.3,1.8,3.1,0,,,,hanzama01
604,Martin Havlát,30,SJS,LW,39,9,0.18,0.51,0.69,0.23,0.56,2.46,8,22,30,10,37,10,19,2,10,1.8,1.2,3.0,3,1,2,33.3,havlama01
605,Martin St. Louis,36,TBL,RW,77,27,0.32,0.64,0.96,0.35,0.21,2.40,28,54,82,30,119,32,92,2,-3,6.3,1.4,7.7,2,1,1,50.0,stlouma01
606,Marty Reasoner,34,NYI,C,61,2,0.02,0.08,0.10,0.03,0.56,1.13,1,5,6,2,7,0,44,12,-25,-1.2,-0.1,-1.4,0,,,,reasoma01
607,Marty Turco,36,BOS,G,5,0,0.00,0.00,0.00,0.00,0.40,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.1,0,,,,turcoma01
608,Mason Raymond,26,VAN,LW,55,8,0.18,0.18,0.36,0.14,0.33,2.27,11,11,22,9,35,3,29,1,4,0.9,1.0,1.9,9,2,7,22.2,raymoma01
609,Mat Clark,21,ANA,D,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,2,0,-2,0.0,-0.1,-0.1,0,,,,clarkma01
610,Mathieu Darche,35,MTL,LW,61,5,0.08,0.11,0.20,0.08,0.30,1.26,6,8,14,5,17,1,26,6,-4,-0.2,0.7,0.6,0,,,,darchma01
611,Mathieu Garon,34,TBL,G,48,1,0.00,0.04,0.04,0.01,0.00,0.00,0,2,2,1,2,0,0,0,0,0.0,0.0,5.4,0,,,,garonma01
612,Mathieu Perreault,24,WSH,C,64,13,0.25,0.22,0.47,0.20,0.38,0.94,18,15,33,14,44,4,31,0,9,3.1,1.2,4.3,1,0,1,0.0,perrema01
613,Mats Zuccarello,24,NYR,LW,10,1,0.20,0.10,0.30,0.13,0.60,1.00,2,1,3,1,7,5,3,1,0,0.3,0.1,0.4,1,0,1,0.0,zuccama01
614,Matt Bartkowski,23,BOS,D,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,2,0,-2,0.0,-0.1,-0.2,0,,,,bartkma01
615,Matt Beleskey,23,ANA,LW,70,5,0.06,0.16,0.21,0.07,1.03,1.07,5,12,17,6,25,1,26,0,-2,0.1,0.8,0.9,0,,,,belesma01
616,Matt Bradley,33,FLA,RW,45,3,0.07,0.11,0.18,0.07,0.69,0.78,3,5,8,3,14,2,16,1,-3,-0.2,0.5,0.3,0,,,,bradlma01
617,Matt Calvert,22,CBJ,LW,13,1,0.00,0.23,0.23,0.06,1.23,0.31,0,3,3,1,4,0,9,0,-5,0.0,-0.1,-0.1,0,,,,calvema01
618,Matt Carkner,31,OTT,D,29,1,0.03,0.07,0.10,0.04,1.14,0.59,1,2,3,1,12,0,17,5,0,0.0,0.5,0.6,0,,,,carknma01
619,Matt Carle,27,PHI,D,82,11,0.05,0.41,0.46,0.14,0.44,1.61,5,37,42,13,92,22,73,7,4,2.5,3.3,5.8,0,,,,carlema01
620,Matt Cooke,33,PIT,LW,82,15,0.23,0.23,0.46,0.19,0.54,1.79,21,21,42,17,54,6,56,13,5,2.8,1.4,4.2,0,,,,cookema01
621,Matt Cullen,35,MIN,C,73,13,0.19,0.29,0.48,0.18,0.33,2.25,16,23,39,15,54,15,56,7,-10,1.6,1.5,3.1,16,7,9,43.8,cullema01
622,Matt D'Agostini,25,STL,RW,55,7,0.16,0.16,0.33,0.13,0.49,1.84,10,10,20,8,34,7,15,0,12,0.9,1.5,2.4,1,0,1,0.0,dagosma01
623,Matt Donovan,21,NYI,D,3,0,0.00,0.00,0.00,0.00,0.00,2.00,0,0,0,0,1,0,4,0,-3,-0.1,-0.1,-0.2,0,,,,donovma01
624,Matt Duchene,21,COL,C,58,11,0.24,0.24,0.48,0.19,0.14,2.28,16,15,31,13,39,13,38,1,-11,2.1,0.7,2.8,6,3,3,50.0,duchema01
625,Matt Ellis,30,BUF,LW,60,3,0.05,0.08,0.13,0.05,0.42,1.42,3,5,8,3,15,0,20,2,-3,-0.4,0.5,0.1,0,,,,ellisma01
626,Matt Fraser,21,DAL,LW,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,frasema02
627,Matt Frattin,24,TOR,RW,56,6,0.14,0.13,0.27,0.11,0.45,1.64,9,8,17,7,31,5,30,0,-4,0.5,0.5,1.0,2,1,1,50.0,frattma01
628,Matt Gilroy,27,TOT,D,67,6,0.04,0.25,0.30,0.09,0.27,1.19,3,18,21,7,53,0,59,8,2,1.2,2.0,3.2,0,,,,gilroma01
628,Matt Gilroy,27,TBL,D,53,5,0.04,0.28,0.32,0.10,0.30,1.13,2,16,18,5,44,0,50,8,2,1.1,1.6,2.6,0,,,,gilroma01
628,Matt Gilroy,27,OTT,D,14,1,0.07,0.14,0.21,0.08,0.14,1.43,1,2,3,1,9,0,9,0,0,0.2,0.4,0.5,0,,,,gilroma01
629,Matt Greene,28,LAK,D,82,5,0.05,0.13,0.18,0.06,0.71,0.93,5,12,17,6,42,1,54,17,4,0.5,4.3,4.8,0,,,,greenma01
630,Matt Hackett,21,MIN,G,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0,,,,hackema01
631,Matt Halischuk,23,NSH,RW,73,11,0.21,0.18,0.38,0.16,0.37,1.32,17,14,31,13,33,0,34,10,9,2.5,1.3,3.8,2,0,2,0.0,halisma01
632,Matt Hendricks,30,WSH,C,78,4,0.05,0.06,0.12,0.05,1.22,1.24,5,5,10,4,20,0,35,9,-6,-1.2,0.8,-0.4,6,5,1,83.3,hendrma01
633,Matt Hunwick,26,COL,D,33,2,0.09,0.09,0.18,0.07,0.24,1.21,3,3,6,2,17,2,19,1,-3,0.3,1.2,1.5,0,,,,hunwima01
634,Matt Kassian,25,MIN,LW,24,1,0.08,0.00,0.08,0.05,2.29,0.54,2,0,2,1,3,0,5,0,-2,0.1,0.1,0.2,0,,,,kassima01
635,Matt Martin,22,NYI,LW,80,6,0.09,0.09,0.18,0.07,1.51,1.63,8,8,16,7,16,1,44,12,-17,-0.4,0.5,0.1,0,,,,martima02
636,Matt Moulson,28,NYI,LW,82,28,0.44,0.40,0.84,0.34,0.07,2.67,41,36,77,32,105,36,68,0,1,7.2,2.1,9.3,4,2,2,50.0,moulsma01
637,Matt Niskanen,25,PIT,D,75,7,0.05,0.23,0.28,0.09,0.63,1.57,5,19,24,8,71,17,50,5,9,1.2,2.9,4.1,0,,,,niskama01
638,Matt Read,25,PHI,RW,79,19,0.30,0.29,0.59,0.24,0.15,1.96,27,25,52,22,71,20,59,21,13,4.2,1.7,5.9,6,4,2,66.7,readma01
639,Matt Stajan,28,CGY,C,61,7,0.13,0.16,0.30,0.12,0.48,1.26,9,11,20,8,26,2,30,3,-3,0.7,0.9,1.6,1,0,1,0.0,stajama01
640,Matt Taormina,25,NJD,D,30,2,0.03,0.20,0.23,0.07,0.13,1.10,1,7,8,2,19,1,17,5,6,0.3,1.8,2.1,0,,,,taormma01
641,Matt Walker,31,PHI,D,4,0,0.00,0.00,0.00,0.00,4.00,0.50,0,0,0,0,3,0,5,0,-2,-0.1,-0.1,-0.2,0,,,,walkema01
642,Matt Watkins,25,PHX,RW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,watkima01
643,Matthew Lombardi,29,TOR,C,62,7,0.13,0.16,0.29,0.11,0.16,1.63,9,11,20,8,27,2,53,9,-19,0.5,0.0,0.5,0,,,,lombama01
644,Mattias Ekholm,21,NSH,D,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,ekholma01
645,Mattias Ritola,24,TBL,C,5,0,0.00,0.00,0.00,0.00,1.20,2.80,0,0,0,0,0,0,4,2,-2,-0.2,0.0,-0.2,0,,,,ritolma01
646,Mattias Tedenby,21,NJD,LW,43,2,0.02,0.12,0.14,0.04,0.37,1.07,1,5,6,2,10,0,26,1,-15,-0.5,0.0,-0.5,0,,,,tedenma01
647,Max Pacioretty,23,MTL,LW,79,27,0.42,0.41,0.82,0.34,0.71,3.62,37,35,72,30,90,26,62,0,2,7.1,1.9,9.0,13,2,11,15.4,pacioma01
648,Max Sauve,22,BOS,C,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,sauvema01
649,Maxim Lapierre,26,VAN,C,82,7,0.11,0.12,0.23,0.09,1.59,1.26,10,11,21,8,26,0,37,8,-3,0.5,0.8,1.3,2,1,1,50.0,lapiema01
650,Maxime Macenauer,23,ANA,C,29,1,0.03,0.10,0.14,0.05,0.62,0.48,1,3,4,1,5,0,18,9,-4,-0.3,0.2,-0.1,0,,,,macenma01
651,Maxime Talbot,27,PHI,C,81,14,0.23,0.19,0.42,0.18,0.73,1.42,21,16,37,16,51,2,77,33,5,2.3,1.3,3.6,0,,,,talboma01
652,Michael Del Zotto,21,NYR,D,77,14,0.13,0.40,0.53,0.18,0.47,1.47,11,34,45,15,95,28,56,9,20,3.7,5.6,9.3,0,,,,delzomi01
653,Michael Frolík,23,CHI,C,63,5,0.08,0.16,0.24,0.08,0.35,1.86,6,11,17,6,19,0,36,7,-10,-0.1,0.2,0.2,0,,,,frolimi01
654,Michael Grabner,24,NYI,RW,78,14,0.26,0.15,0.41,0.18,0.15,2.23,23,13,36,16,43,5,65,9,-18,2.3,0.8,3.1,0,,,,grabnmi01
655,Michael Ryder,31,DAL,RW,82,26,0.43,0.33,0.76,0.31,0.56,2.57,40,30,70,30,83,16,51,1,17,6.7,2.2,8.9,7,1,6,14.3,rydermi01
656,Michael Sauer,24,NYR,D,19,1,0.05,0.11,0.16,0.06,1.11,0.74,1,2,3,1,16,0,9,2,9,0.0,1.6,1.6,0,,,,sauermi01
657,Michael Stone,21,PHX,D,13,1,0.08,0.15,0.23,0.08,0.15,1.00,1,2,3,1,11,0,4,0,7,0.2,1.0,1.2,0,,,,stonemi01
658,Michal Handzuš,34,SJS,C,67,8,0.10,0.25,0.36,0.12,0.27,1.21,8,19,27,10,34,9,45,14,-6,0.7,0.8,1.5,10,5,5,50.0,handzmi01
659,Michal Neuvirth,23,WSH,G,38,0,0.00,0.03,0.03,0.01,0.05,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,4.7,0,,,,neuvimi01
660,Michal Řepík,23,FLA,RW,17,2,0.12,0.18,0.29,0.11,0.35,2.06,2,3,5,2,7,3,7,0,-3,0.3,0.1,0.4,0,,,,repikmi01
661,Michal Rozsíval,33,PHX,D,54,4,0.02,0.22,0.24,0.07,0.63,0.91,1,13,14,4,37,0,36,7,8,0.3,2.9,3.2,0,,,,rozsimi01
662,Micheal Haley,25,NYI,C,14,0,0.00,0.00,0.00,0.00,4.07,0.93,0,0,0,0,0,0,2,1,-1,-0.3,0.1,-0.2,0,,,,haleymi01
663,Miikka Kiprusoff,35,CGY,G,70,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,14.1,0,,,,kiprumi01
664,Mika Zibanejad,18,OTT,C,9,0,0.00,0.11,0.11,0.03,0.22,1.33,0,1,1,0,2,1,4,0,-3,-0.2,0.0,-0.3,0,,,,zibanmi01
665,Mikael Backlund,22,CGY,C,41,4,0.10,0.17,0.27,0.10,0.39,2.07,5,8,13,5,18,4,30,3,-13,-0.1,0.2,0.2,1,0,1,0.0,backlmi01
666,Mikael Samuelsson,35,TOT,RW,54,12,0.26,0.31,0.57,0.22,0.37,2.56,16,18,34,14,46,19,26,0,1,2.6,1.1,3.7,0,,,,samuemi01
666,Mikael Samuelsson,35,FLA,RW,48,11,0.27,0.31,0.58,0.23,0.29,2.60,15,16,31,13,40,15,23,0,2,2.5,1.0,3.5,8,2,6,25.0,samuemi01
666,Mikael Samuelsson,35,VAN,RW,6,1,0.17,0.33,0.50,0.18,1.00,2.17,1,2,3,1,6,4,3,0,-1,0.2,0.1,0.2,1,0,1,0.0,samuemi01
667,Mike Angelidis,26,TBL,C,6,1,0.17,0.00,0.17,0.09,0.83,1.33,1,0,1,1,1,0,2,0,-1,0.1,0.0,0.1,0,,,,angelmi01
668,Mike Blunden,25,MTL,RW,39,2,0.05,0.05,0.10,0.04,0.69,0.87,2,2,4,2,9,0,10,0,-1,-0.4,0.4,0.0,0,,,,blundmi01
669,Mike Brown,26,TOR,RW,50,2,0.04,0.04,0.08,0.03,1.48,1.12,2,2,4,2,8,0,22,6,-8,-0.6,0.1,-0.5,0,,,,brownmi02
670,Mike Cammalleri,29,TOT,C,66,17,0.30,0.32,0.62,0.25,0.39,2.65,22,23,45,18,56,17,51,2,-10,3.6,1.1,4.7,0,,,,cammami01
670,Mike Cammalleri,29,MTL,C,38,8,0.24,0.34,0.58,0.22,0.26,2.92,10,14,24,9,29,7,30,2,-6,1.6,0.6,2.2,3,0,3,0.0,cammami01
670,Mike Cammalleri,29,CGY,C,28,8,0.39,0.29,0.68,0.29,0.57,2.29,12,9,21,9,27,10,21,0,-4,2.0,0.5,2.5,4,2,2,50.0,cammami01
671,Mike Commodore,32,TOT,D,30,1,0.00,0.07,0.07,0.02,1.27,0.77,0,2,2,1,15,0,12,4,7,-0.2,1.2,1.0,0,,,,commomi01
671,Mike Commodore,32,DET,D,17,1,0.00,0.12,0.12,0.03,1.24,0.94,0,2,2,1,5,0,2,0,3,0.0,0.6,0.6,0,,,,commomi01
671,Mike Commodore,32,TBL,D,13,0,0.00,0.00,0.00,0.00,1.31,0.54,0,0,0,0,10,0,10,4,4,-0.2,0.6,0.4,0,,,,commomi01
672,Mike Connolly,22,COL,LW,2,0,0.00,0.00,0.00,0.00,1.00,0.50,0,0,0,0,0,0,0,0,0,-0.1,0.0,0.0,0,,,,connomi01
