,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
921,Tomáš Kopecký,28,CHI,RW,81,15,0.19,0.33,0.52,0.19,0.74,2.20,17,29,46,17,71,29,60,5,-13,2.7,0.7,3.4,0,,,,kopecto01
922,Tomáš Kubalík,20,CBJ,RW,4,1,0.00,0.50,0.50,0.13,0.00,1.25,0,2,2,1,3,1,5,0,-3,0.0,-0.1,0.0,1,0,1,0.0,kubalto01
923,Tomáš Plekanec,28,MTL,C,77,21,0.29,0.45,0.74,0.28,0.78,2.95,24,37,61,23,84,30,64,18,8,4.2,2.3,6.5,2,1,1,50.0,plekato01
924,Tomáš Tatar,20,DET,C,9,1,0.11,0.00,0.11,0.06,0.00,0.67,1,0,1,1,3,0,3,0,0,0.0,0.1,0.1,0,,,,tatarto01
925,Tomáš Vincour,20,DAL,C,24,1,0.04,0.04,0.08,0.03,0.17,1.08,1,1,2,1,4,0,9,0,-5,-0.3,0.1,-0.3,0,,,,vincoto01
926,Tomáš Vokoun,34,FLA,G,57,0,0.00,0.02,0.02,0.00,0.04,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,12.3,0,,,,vokouto01
927,Tommy Wingels,22,SJS,C,5,0,0.00,0.00,0.00,0.00,0.00,0.20,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,wingeto01
928,Toni Lydman,33,ANA,D,78,7,0.04,0.28,0.32,0.10,0.54,1.27,3,23,26,8,88,8,86,38,32,1.0,6.4,7.4,1,0,1,0.0,lydmato01
929,Torrey Mitchell,26,SJS,C,66,9,0.14,0.21,0.35,0.13,0.70,1.76,10,15,25,10,30,0,29,9,10,1.0,1.4,2.3,0,,,,mitchto01
930,Travis Hamonic,20,NYI,D,62,8,0.08,0.34,0.42,0.14,1.66,1.90,5,22,27,9,68,11,68,15,4,1.9,3.1,5.0,0,,,,hamontr01
931,Travis Moen,28,MTL,LW,79,6,0.08,0.13,0.20,0.07,1.22,1.25,7,11,18,7,27,0,46,15,-4,-0.6,1.1,0.6,0,,,,moentr01
932,Travis Morin,27,DAL,C,3,0,0.00,0.00,0.00,0.00,0.00,0.67,0,0,0,0,0,0,0,0,0,-0.1,0.0,0.0,0,,,,morintr01
933,Travis Zajac,25,NJD,C,82,15,0.16,0.38,0.54,0.19,0.29,2.11,14,33,47,17,67,18,70,15,-6,1.7,2.4,4.1,2,1,1,50.0,zajactr01
934,Trent Hunter,30,NYI,RW,17,1,0.06,0.18,0.24,0.08,1.35,1.76,1,3,4,1,7,2,8,0,-3,-0.1,0.1,0.0,0,,,,huntetr01
935,Trevor Daley,27,DAL,D,82,9,0.10,0.23,0.33,0.12,0.41,1.60,9,20,29,10,81,16,77,19,7,1.7,4.4,6.1,0,,,,daleytr01
936,Trevor Gillies,32,NYI,LW,39,1,0.05,0.00,0.05,0.03,4.23,0.23,2,0,2,1,5,0,8,0,-3,0.1,0.0,0.1,0,,,,gillitr01
937,Trevor Lewis,24,LAK,C,72,4,0.04,0.14,0.18,0.06,0.08,1.46,3,11,14,5,16,0,38,11,-11,-0.6,0.7,0.0,0,,,,lewistr01
938,Troy Bodie,26,TOT,RW,59,1,0.02,0.05,0.07,0.02,1.03,0.75,1,3,4,1,7,0,17,3,-7,-0.6,0.1,-0.5,0,,,,bodietr01
938,Troy Bodie,26,CAR,RW,50,1,0.02,0.04,0.06,0.02,1.08,0.78,1,2,3,1,6,0,12,2,-4,-0.5,0.2,-0.3,0,,,,bodietr01
938,Troy Bodie,26,ANA,RW,9,0,0.00,0.11,0.11,0.03,0.78,0.56,0,1,1,0,1,0,5,1,-3,-0.1,0.0,-0.2,0,,,,bodietr01
939,Troy Brouwer,25,CHI,RW,79,14,0.22,0.24,0.46,0.18,0.48,1.54,19,20,39,16,65,25,47,5,-2,2.4,1.1,3.5,1,0,1,0.0,brouwtr01
940,Tuomo Ruutu,27,CAR,C,82,21,0.23,0.46,0.70,0.25,0.66,1.80,21,41,62,23,83,27,56,1,1,4.5,1.5,6.0,4,1,3,25.0,ruututu01
941,Tuukka Rask,23,BOS,G,29,0,0.00,0.00,0.00,0.00,0.07,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,5.7,0,,,,rasktu01
942,Ty Conklin,34,STL,G,25,0,0.00,0.00,0.00,0.00,0.16,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3,0,,,,conklty01
943,Ty Wishart,22,NYI,D,20,2,0.05,0.20,0.25,0.08,0.50,1.15,1,4,5,2,19,2,12,0,5,0.3,1.1,1.4,0,,,,wishaty01
944,Tyler Bozak,24,TOR,C,82,13,0.18,0.21,0.39,0.16,0.17,1.46,17,18,35,14,62,23,85,17,-29,0.7,0.5,1.1,4,3,1,75.0,bozakty01
945,Tyler Eckford,25,NJD,D,4,0,0.00,0.00,0.00,0.00,0.00,0.25,0,0,0,0,0,0,1,0,-1,0.0,0.0,0.0,0,,,,eckfoty01
946,Tyler Ennis,21,BUF,C,82,19,0.24,0.35,0.60,0.23,0.37,2.56,22,31,53,20,75,23,52,0,0,3.9,1.4,5.3,4,3,1,75.0,ennisty01
947,Tyler Kennedy,24,PIT,C,80,18,0.26,0.30,0.56,0.22,0.46,2.93,23,26,49,20,56,18,37,0,1,3.9,1.4,5.4,3,0,3,0.0,kennety01
948,Tyler Myers,20,BUF,D,80,13,0.13,0.34,0.46,0.16,0.50,1.53,11,29,40,14,96,28,92,24,0,3.1,3.4,6.5,1,0,1,0.0,myersty01
949,Tyler Seguin,19,BOS,C,74,9,0.15,0.15,0.30,0.12,0.24,1.77,12,12,24,10,33,8,29,0,-4,1.1,0.6,1.7,8,4,4,50.0,seguity01
950,Tyler Sloan,29,WSH,D,33,2,0.03,0.15,0.18,0.06,0.42,0.36,1,5,6,2,11,0,19,2,-6,0.3,0.5,0.8,0,,,,sloanty01
951,Tyson Strachan,26,STL,RW,29,0,0.00,0.03,0.03,0.01,1.34,0.97,0,1,1,0,8,0,22,4,-10,-0.9,0.0,-0.9,0,,,,stracty01
952,Václav Prospal,35,NYR,C,29,9,0.31,0.48,0.79,0.30,0.28,2.10,10,15,25,10,28,13,11,0,4,2.3,0.7,3.0,0,,,,prospva01
953,Valtteri Filppula,26,DET,C,71,15,0.23,0.32,0.55,0.21,0.31,1.62,18,25,43,17,60,16,52,7,-1,2.6,1.1,3.6,0,,,,filppva01
954,Vernon Fiddler,30,PHX,C,71,8,0.08,0.23,0.31,0.11,0.65,1.37,7,17,24,8,36,1,63,31,3,-0.1,1.1,1.0,0,,,,fiddlve01
955,Victor Hedman,20,TBL,D,79,8,0.04,0.29,0.33,0.10,0.89,1.28,3,25,28,8,74,9,78,16,3,1.2,3.8,5.0,6,2,4,33.3,hedmavi01
956,Victor Oreskovich,24,VAN,D,16,1,0.00,0.19,0.19,0.05,0.50,1.19,0,3,3,1,3,0,2,0,1,0.2,0.4,0.5,0,,,,oreskvi01
957,Viktor Stålberg,25,CHI,LW,77,10,0.16,0.16,0.31,0.13,0.56,1.75,13,13,26,11,37,1,34,0,2,1.6,0.9,2.5,2,2,0,100.0,stalbvi01
958,Ville Leino,27,PHI,LW,81,20,0.23,0.42,0.65,0.24,0.27,1.44,21,36,57,21,76,15,47,0,14,4.3,1.6,5.9,4,2,2,50.0,leinovi01
959,Vincent Lecavalier,30,TBL,C,65,21,0.38,0.45,0.83,0.32,0.66,3.23,28,31,59,24,76,32,51,2,-5,5.2,1.2,6.4,5,0,5,0.0,lecavvi01
960,Vladimír Sobotka,23,STL,C,65,10,0.11,0.34,0.45,0.15,1.06,1.15,8,23,31,11,42,8,51,13,-4,1.0,1.0,1.9,1,0,1,0.0,sobotvl01
961,Vladimir Zharkov,23,NJD,RW,38,2,0.05,0.05,0.11,0.04,0.05,1.05,2,2,4,2,10,0,8,1,3,-0.6,0.8,0.3,0,,,,zharkvl01
962,Wade Belak,34,NSH,D,15,0,0.00,0.00,0.00,0.00,1.20,0.27,0,0,0,0,0,0,1,0,-1,-0.1,0.1,0.0,0,,,,belakwa01
963,Warren Peters,28,MIN,LW,11,1,0.09,0.00,0.09,0.05,0.36,1.00,1,0,1,1,2,0,4,0,-2,-0.1,0.0,0.0,0,,,,peterwa01
964,Wayne Simmonds,22,LAK,RW,80,12,0.18,0.20,0.38,0.15,0.94,1.46,15,17,32,13,38,5,35,0,-2,1.7,1.4,3.1,0,,,,simmowa01
965,Willie Mitchell,33,LAK,D,57,4,0.09,0.09,0.18,0.07,0.37,1.04,5,5,10,4,47,1,52,10,4,0.2,3.7,3.8,0,,,,mitchwi01
966,Wojtek Wolski,24,TOT,LW,73,13,0.16,0.32,0.48,0.17,0.25,1.85,14,25,39,14,48,10,32,0,6,2.1,1.4,3.5,0,,,,wolskwo01
966,Wojtek Wolski,24,NYR,LW,37,7,0.16,0.35,0.51,0.18,0.22,2.11,7,14,21,8,26,7,7,0,12,1.2,1.2,2.4,8,4,4,50.0,wolskwo01
966,Wojtek Wolski,24,PHX,LW,36,6,0.17,0.28,0.44,0.17,0.28,1.58,7,11,18,7,22,3,25,0,-6,0.9,0.2,1.1,1,0,1,0.0,wolskwo01
967,Yann Sauvé,20,VAN,D,5,0,0.00,0.00,0.00,0.00,0.00,1.20,0,0,0,0,2,0,4,0,-2,-0.1,0.0,-0.1,0,,,,sauveya01
968,Yannick Weber,22,MTL,D,41,3,0.02,0.24,0.27,0.08,0.34,1.54,1,11,12,4,29,10,22,3,0,0.5,1.7,2.2,0,,,,weberya01
969,Zac Dalpe,21,CAR,C,15,2,0.20,0.07,0.27,0.13,0.00,1.07,3,1,4,2,6,0,6,0,0,0.4,0.1,0.6,0,,,,dalpeza01
970,Zach Bogosian,20,ATL,D,71,6,0.07,0.17,0.24,0.09,0.41,2.18,5,13,18,6,52,14,84,19,-27,0.6,0.9,1.5,0,,,,bogosza01
971,Zach Boychuk,21,CAR,C,23,3,0.17,0.13,0.30,0.13,0.17,1.91,4,3,7,3,9,1,10,0,-2,0.5,0.2,0.7,0,,,,boychza01
972,Zach Hamill,22,BOS,C,3,0,0.00,0.33,0.33,0.09,0.00,0.33,0,1,1,0,1,0,0,0,1,0.0,0.1,0.1,0,,,,hamilza01
973,Zach Parise,26,NJD,C,13,2,0.23,0.23,0.46,0.19,0.46,3.77,3,3,6,2,11,2,11,1,-1,0.3,0.4,0.6,0,,,,parisza01
974,Zack Smith,22,OTT,C,55,4,0.07,0.09,0.16,0.06,2.18,1.42,4,5,9,4,14,0,29,4,-11,-0.5,0.5,-0.1,0,,,,smithza01
975,Zack Stortini,25,EDM,RW,32,1,0.00,0.13,0.13,0.03,2.38,0.50,0,4,4,1,7,0,9,0,-2,-0.2,0.2,-0.1,0,,,,stortza01
976,Zbyněk Michálek,28,PIT,D,73,6,0.07,0.19,0.26,0.09,0.41,1.42,5,15,20,7,60,8,72,20,0,0.8,3.6,4.4,0,,,,michazb01
977,Zdeno Chára,33,BOS,D,81,16,0.17,0.37,0.54,0.19,1.09,3.26,15,32,47,17,113,27,81,28,33,4.0,6.0,10.0,1,0,1,0.0,charazd01
978,Zenon Konopka,30,NYI,C,82,3,0.02,0.09,0.11,0.04,3.74,0.68,2,7,9,3,21,0,59,24,-14,-1.2,0.3,-0.8,0,,,,konopze01
