,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
680,Milan Michálek,30,OTT,LW,66,13,0.20,0.32,0.52,0.19,0.50,1.97,15,23,38,14,51,15,42,8,3,28.6,30.0,-1.5,2.4,1.2,3.5,2,1,1,50.0,michami01
681,Mirco Müller,19,SJS,D,39,1,0.03,0.08,0.10,0.03,0.26,0.79,1,3,4,1,19,0,28,1,-8,27.2,27.3,-0.1,-0.3,0.7,0.4,0,,,,muellmi01
682,Morgan Rielly,20,TOR,D,81,10,0.10,0.26,0.36,0.13,0.17,1.83,9,23,32,11,65,15,75,9,-16,53.9,64.0,-10.1,2.2,2.3,4.5,0,,,,riellmo01
683,Nail Yakupov,21,EDM,RW,81,13,0.17,0.23,0.41,0.16,0.22,2.36,16,21,37,14,50,18,67,0,-35,41.0,50.2,-9.1,1.9,0.0,1.9,6,1,5,16.7,yakupna01
684,Nate Guenin,32,COL,D,76,5,0.03,0.17,0.20,0.06,0.42,0.50,2,14,16,5,48,0,63,14,-1,33.6,49.0,-15.4,0.3,2.7,3.0,0,,,,guenina01
685,Nate Prosser,28,MIN,D,63,2,0.03,0.08,0.11,0.04,0.51,0.60,2,5,7,2,31,0,38,7,-1,23.4,23.9,-0.5,0.0,1.7,1.7,0,,,,prossna01
686,Nate Schmidt,23,WSH,D,39,1,0.03,0.08,0.10,0.03,0.26,1.03,1,3,4,1,18,0,21,1,-2,23.6,20.7,2.9,-0.1,0.9,0.8,1,0,1,0.0,schmina01
687,Nate Thompson,30,ANA,C,80,6,0.06,0.16,0.23,0.08,0.49,1.09,6,14,20,7,29,0,45,16,0,27.3,34.9,-7.6,-0.4,1.0,0.6,0,,,,thompna01
688,Nathan Beaulieu,22,MTL,D,64,3,0.02,0.13,0.14,0.04,0.70,0.97,1,9,10,3,31,2,23,0,6,34.4,32.5,1.9,-0.1,2.8,2.6,0,,,,beaulna01
689,Nathan Gerbe,27,CAR,LW,78,10,0.13,0.23,0.36,0.13,0.44,3.01,11,20,31,11,45,13,51,5,-14,41.4,39.1,2.3,0.6,1.4,2.0,4,1,3,25.0,gerbena01
690,Nathan MacKinnon,19,COL,C,64,14,0.22,0.38,0.59,0.22,0.53,3.00,16,26,42,16,53,12,50,2,-7,38.9,42.0,-3.2,2.8,0.9,3.7,9,6,3,66.7,mackina01
691,Nazem Kadri,24,TOR,C,73,16,0.25,0.29,0.53,0.21,0.38,2.41,20,23,43,17,64,13,58,1,-7,47.9,45.5,2.4,3.0,1.2,4.1,3,1,2,33.3,kadrina01
692,Nick Bjugstad,22,FLA,C,72,18,0.33,0.26,0.60,0.25,0.53,2.88,27,21,48,20,57,17,55,9,-7,42.5,34.6,8.0,4.2,1.0,5.3,14,4,10,28.6,bjugsni01
693,Nick Bonino,26,VAN,C,75,15,0.20,0.32,0.52,0.19,0.29,1.99,17,26,43,16,53,7,52,13,7,39.8,40.6,-0.8,2.6,1.6,4.2,7,3,4,42.9,boninni01
694,Nick Cousins,21,PHI,C,11,0,0.00,0.00,0.00,0.00,0.18,0.55,0,0,0,0,3,0,2,0,1,2.5,2.9,-0.4,-0.3,0.1,-0.1,1,1,0,100.0,cousini01
695,Nick Foligno,27,CBJ,LW,79,28,0.39,0.53,0.92,0.35,0.63,2.30,35,46,81,32,104,35,66,13,16,54.9,44.7,10.2,7.5,2.2,9.7,4,0,4,0.0,foligni01
696,Nick Holden,27,COL,D,78,5,0.06,0.12,0.18,0.07,0.36,1.21,6,10,16,6,52,12,62,11,-11,41.9,52.0,-10.1,0.2,2.5,2.6,0,,,,holdeni01
697,Nick Leddy,23,NYI,D,78,13,0.13,0.35,0.47,0.16,0.18,1.54,11,29,40,14,83,20,55,10,18,73.2,53.6,19.6,3.4,4.3,7.7,0,,,,leddyni01
698,Nick Schultz,32,PHI,D,80,4,0.03,0.16,0.19,0.06,0.59,0.86,2,14,16,5,44,1,68,27,2,41.9,43.3,-1.4,-0.1,3.3,3.3,0,,,,schulni01
699,Nick Shore,22,LAK,C,34,2,0.03,0.18,0.21,0.06,0.29,0.97,1,7,8,2,11,1,10,0,0,9.3,9.9,-0.7,-0.2,0.4,0.3,0,,,,shoreni01
700,Nick Spaling,26,PIT,C,82,10,0.11,0.22,0.33,0.12,0.32,1.10,10,20,30,11,40,1,52,11,-2,38.6,38.8,-0.2,0.5,1.4,1.9,0,,,,spalini01
701,Nicklas Bäckström,27,WSH,C,82,26,0.22,0.73,0.95,0.31,0.49,1.87,20,66,86,29,105,43,68,10,5,51.9,47.3,4.6,6.1,2.0,8.1,10,3,7,30.0,backsni02
702,Nicklas Grossmann,30,PHI,D,68,5,0.07,0.13,0.21,0.07,0.47,0.63,6,10,16,6,39,0,57,26,8,34.4,38.1,-3.7,0.6,3.2,3.7,0,,,,grossni01
703,Nicklas Jensen,21,VAN,RW,5,0,0.00,0.00,0.00,0.00,0.00,1.40,0,0,0,0,1,0,2,0,-1,2.1,1.6,0.5,-0.1,0.0,-0.1,0,,,,jenseni01
704,Nicolas Deslauriers,23,BUF,LW,82,5,0.06,0.12,0.18,0.07,0.87,0.93,6,11,17,6,20,1,48,6,-24,21.4,44.3,-22.9,-0.5,0.3,-0.2,0,,,,deslani01
705,Nikita Kucherov,21,TBL,RW,82,25,0.35,0.44,0.79,0.31,0.45,2.33,33,39,72,29,104,24,43,1,38,58.5,41.3,17.2,7.2,2.7,9.9,5,2,3,40.0,kucheni01
706,Nikita Nesterov,21,TBL,D,27,2,0.07,0.19,0.26,0.09,0.59,1.63,2,5,7,2,28,3,21,2,6,21.1,16.8,4.3,0.5,1.2,1.7,0,,,,nesteni01
707,Nikita Nikitin,28,EDM,D,42,4,0.10,0.14,0.24,0.09,0.29,1.90,5,7,12,5,31,6,46,9,-12,23.1,25.0,-1.9,0.6,0.9,1.5,0,,,,nikitni01
708,Nikita Zadorov,19,BUF,D,60,5,0.05,0.20,0.25,0.08,0.85,0.87,3,13,16,5,47,10,54,8,-10,32.4,45.9,-13.5,0.7,1.9,2.6,0,,,,zadorni01
709,Niklas Bäckström,36,MIN,G,19,0,0.00,0.00,0.00,0.00,0.11,0.00,0,0,0,0,37,11,51,9,0,35.4,28.2,0.0,0.0,0.0,1.2,0,,,,backsni01
710,Niklas Hjalmarsson,27,CHI,D,82,6,0.04,0.20,0.23,0.07,0.54,1.18,3,17,20,6,63,0,54,17,25,66.6,58.9,7.7,0.2,6.2,6.4,0,,,,hjalmni01
711,Niklas Kronwall,34,DET,D,80,14,0.11,0.44,0.55,0.18,0.50,1.26,10,38,48,16,99,40,96,34,-4,57.6,52.3,5.3,3.6,3.6,7.2,2,0,2,0.0,kronwni01
712,Niklas Svedberg,25,BOS,G,18,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,36,6,34,8,0,33.8,27.6,0.0,0.0,0.0,2.7,0,,,,svedbni01
713,Nikolai Kulemin,28,NYI,LW,82,13,0.18,0.20,0.38,0.15,0.26,1.40,17,17,34,14,47,1,54,15,7,48.3,41.8,6.5,1.8,1.4,3.3,1,0,1,0.0,kulemni01
714,Nino Niederreiter,22,MIN,RW,80,17,0.30,0.16,0.46,0.21,0.35,1.86,27,14,41,19,54,11,43,1,2,39.1,32.1,7.0,3.7,1.4,5.1,2,0,2,0.0,niedeni01
715,Oliver Ekman-Larsson,23,ARI,D,82,18,0.28,0.24,0.52,0.21,0.49,3.22,26,22,48,20,90,34,106,32,-18,54.8,62.4,-7.5,4.8,4.0,8.8,2,0,2,0.0,ekmanol01
716,Oliver Lauridsen,25,PHI,D,1,0,0.00,0.00,0.00,0.00,10.00,2.00,0,0,0,0,0,0,2,1,-1,0.2,0.7,-0.5,0.0,-0.1,-0.1,0,,,,lauriol01
717,Olli Jokinen,36,TOT,C,62,4,0.06,0.10,0.16,0.06,0.45,1.77,4,6,10,4,17,0,21,10,6,23.3,19.6,3.8,-0.7,1.1,0.4,0,,,,jokinol01
717,Olli Jokinen,36,NSH,C,48,2,0.06,0.06,0.13,0.05,0.54,1.73,3,3,6,2,13,0,19,8,2,17.2,16.9,0.3,-0.8,0.8,0.0,1,0,1,0.0,jokinol01
717,Olli Jokinen,36,STL,C,8,1,0.13,0.25,0.38,0.13,0.00,2.13,1,2,3,1,3,0,0,0,3,4.4,1.0,3.4,0.2,0.2,0.4,0,,,,jokinol01
717,Olli Jokinen,36,TOR,C,6,0,0.00,0.17,0.17,0.05,0.33,1.67,0,1,1,0,1,0,2,2,1,1.8,1.7,0.0,-0.1,0.1,0.0,0,,,,jokinol01
718,Olli Määttä,20,PIT,D,20,3,0.05,0.40,0.45,0.13,0.50,1.35,1,9,10,3,19,3,16,1,1,13.6,12.7,0.9,0.6,1.0,1.6,0,,,,maattol01
719,Ondřej Palát,23,TBL,LW,75,21,0.21,0.63,0.84,0.28,0.32,1.85,18,51,69,24,97,23,56,13,31,54.6,40.9,13.7,5.3,2.5,7.8,2,0,2,0.0,palaton01
720,Ondřej Pavelec,27,WPG,G,50,0,0.00,0.00,0.00,0.00,0.04,0.00,0,0,0,0,111,27,108,31,0,104.2,94.8,0.0,0.0,0.0,9.0,0,,,,pavelon01
721,Oscar Klefbom,21,EDM,D,60,6,0.03,0.30,0.33,0.10,0.07,1.63,2,20,22,7,44,2,82,19,-21,45.0,51.3,-6.3,0.9,1.3,2.1,1,0,1,0.0,klefbos01
722,Oscar Lindberg,23,NYR,C,1,0,0.00,0.00,0.00,0.00,0.00,2.00,0,0,0,0,0,0,0,0,0,0.6,0.2,0.4,0.0,0.0,0.0,0,,,,lindbos02
723,P.A. Parenteau,31,MTL,RW,56,8,0.14,0.25,0.39,0.14,0.54,1.73,9,15,24,9,37,10,28,1,0,25.8,24.1,1.7,1.1,0.9,2.0,7,4,3,57.1,parenpi01
724,P.K. Subban,25,MTL,D,82,20,0.18,0.55,0.73,0.25,0.90,2.07,17,49,66,23,122,34,82,15,21,67.6,61.7,5.9,5.8,6.6,12.4,1,0,1,0.0,subbapk01
725,Pascal Dupuis,35,PIT,RW,16,5,0.38,0.31,0.69,0.28,0.25,2.75,7,5,12,5,14,3,11,2,2,9.5,8.6,0.9,1.2,0.4,1.6,0,,,,dupuipa01
726,Pat Maroon,26,ANA,LW,71,12,0.13,0.35,0.48,0.16,1.15,1.69,10,27,37,13,54,14,45,0,-5,39.4,35.7,3.7,2.1,0.8,2.8,0,,,,maroopa01
727,Patric Hörnqvist,28,PIT,RW,64,20,0.39,0.41,0.80,0.32,0.59,3.44,28,28,56,23,88,33,44,1,12,43.7,31.6,12.1,5.3,1.9,7.2,1,0,1,0.0,hornqpa01
728,Patrice Bergeron,29,BOS,C,81,21,0.28,0.40,0.68,0.26,0.54,2.89,26,35,61,24,78,25,69,17,2,55.6,34.2,21.5,4.7,1.7,6.4,12,3,9,25.0,bergepa01
729,Patrice Cormier,24,WPG,C,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.1,-0.1,0.0,0.0,0.0,0,,,,cormipa01
730,Patrick Bordeleau,28,COL,LW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.2,0.6,-0.5,0.0,0.0,0.0,0,,,,bordepa02
731,Patrick Brown,22,CAR,C,7,0,0.00,0.00,0.00,0.00,0.57,0.57,0,0,0,0,1,0,5,0,-4,1.3,2.1,-0.8,-0.2,-0.1,-0.2,0,,,,brownpa02
732,Patrick Dwyer,31,CAR,RW,71,4,0.07,0.10,0.17,0.06,0.14,1.08,6,8,14,5,20,0,46,14,-12,20.3,28.5,-8.2,-0.7,0.9,0.2,0,,,,dwyerpa01
733,Patrick Eaves,30,DAL,RW,47,11,0.30,0.28,0.57,0.24,0.17,1.94,16,14,30,13,52,17,25,0,12,27.5,20.1,7.5,2.8,1.1,3.9,1,0,1,0.0,eavespa01
734,Patrick Kaleta,28,BUF,RW,42,1,0.00,0.07,0.07,0.02,0.86,0.60,0,3,3,1,5,0,27,11,-11,6.5,16.1,-9.6,-0.7,0.0,-0.7,0,,,,kaletpa01
735,Patrick Kane,26,CHI,RW,61,24,0.44,0.61,1.05,0.40,0.16,3.05,31,40,71,28,84,30,44,1,10,47.4,42.0,5.3,6.9,1.9,8.8,10,6,4,60.0,kanepa01
736,Patrick Marleau,35,SJS,LW,82,20,0.23,0.46,0.70,0.24,0.15,2.84,21,42,63,23,93,43,86,19,-17,55.5,56.6,-1.1,3.9,1.1,5.1,6,1,5,16.7,marlepa01
737,Patrick Sharp,33,CHI,LW,68,16,0.24,0.40,0.63,0.23,0.49,3.38,18,29,47,18,60,18,50,0,-8,43.3,40.5,2.8,3.5,1.0,4.5,7,3,4,42.9,sharppa01
738,Patrick Wiercioch,24,OTT,D,56,4,0.05,0.18,0.23,0.08,0.50,1.41,3,11,14,5,46,13,32,1,3,39.0,31.7,7.3,0.6,2.1,2.7,0,,,,wiercpa01
739,Patrik Berglund,26,STL,C,77,10,0.16,0.19,0.35,0.13,0.34,1.88,14,16,30,12,40,3,48,10,-2,38.5,31.7,6.8,1.2,1.1,2.4,0,,,,berglpa01
740,Patrik Eliáš,38,NJD,C,69,13,0.19,0.30,0.49,0.18,0.17,1.65,15,23,38,14,39,11,61,13,-20,30.2,40.8,-10.5,1.9,0.8,2.6,5,3,2,60.0,eliaspa01
741,Patrik Nemeth,22,DAL,D,22,1,0.00,0.14,0.14,0.04,0.27,0.73,0,3,3,1,12,0,18,6,0,11.3,11.6,-0.3,-0.1,0.6,0.5,0,,,,nemetpa01
742,Paul Byron,25,CGY,C,57,7,0.11,0.23,0.33,0.12,0.14,1.09,7,14,21,8,31,2,40,9,-2,24.9,25.3,-0.4,0.5,0.8,1.3,0,,,,byronpa01
743,Paul Carey,26,COL,C,10,0,0.00,0.10,0.10,0.03,0.00,0.50,0,1,1,0,3,0,1,0,2,2.4,3.7,-1.4,-0.1,0.2,0.1,0,,,,careypa01
744,Paul Gaustad,32,NSH,C,73,5,0.05,0.14,0.19,0.07,0.82,0.74,5,11,16,6,25,0,34,17,7,19.4,22.8,-3.4,-0.5,1.2,0.7,0,,,,gaustpa01
745,Paul Martin,33,PIT,D,74,6,0.04,0.23,0.27,0.08,0.27,0.82,3,19,22,7,70,7,65,20,17,58.6,48.3,10.3,0.4,5.3,5.7,0,,,,martipa01
746,Paul Postma,25,WPG,D,42,2,0.05,0.10,0.14,0.05,0.38,0.95,2,4,6,2,25,6,20,1,1,23.4,18.4,5.0,0.2,1.3,1.4,0,,,,postmpa01
747,Paul Stastny,29,STL,C,74,16,0.22,0.41,0.62,0.22,0.54,1.93,18,33,51,19,74,26,45,3,5,46.6,37.8,8.8,3.3,1.6,4.9,0,,,,stastpa01
748,Pavel Datsyuk,36,DET,C,63,24,0.41,0.62,1.03,0.39,0.13,2.62,29,43,72,28,87,32,46,3,12,47.0,31.5,15.5,6.9,1.9,8.8,11,3,8,27.3,datsypa01
749,Pekka Rinne,32,NSH,G,64,0,0.00,0.02,0.02,0.00,0.13,0.00,0,1,1,0,181,28,139,32,0,127.7,111.2,0.0,0.0,0.0,12.6,0,,,,rinnepe01
750,Peter Harrold,31,NJD,D,43,2,0.07,0.05,0.12,0.05,0.09,0.72,3,2,5,2,16,1,28,3,-10,17.6,24.6,-7.0,0.1,0.9,0.9,0,,,,harrope01
751,Peter Holland,24,TOR,C,62,10,0.18,0.23,0.40,0.16,0.50,1.50,12,15,27,11,38,4,48,14,0,22.7,28.9,-6.2,1.6,1.0,2.7,3,1,2,33.3,hollape01
752,Peter Regin,28,CHI,C,4,0,0.00,0.25,0.25,0.07,0.00,0.75,0,1,1,0,1,0,0,0,1,2.0,1.6,0.4,0.0,0.1,0.1,0,,,,reginpe01
753,Petr Mrázek,22,DET,G,29,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,76,22,63,19,0,43.4,47.5,0.0,0.0,0.0,4.9,0,,,,mrazepe01
754,Petr Straka,22,PHI,RW,3,1,0.00,0.67,0.67,0.17,0.00,0.67,0,2,2,1,2,0,1,0,1,1.0,0.5,0.5,0.1,0.1,0.2,0,,,,strakpe01
755,Petter Granberg,22,TOR,D,7,0,0.00,0.00,0.00,0.00,0.86,0.14,0,0,0,0,2,0,4,3,1,1.4,1.2,0.2,-0.1,0.3,0.2,0,,,,granbpe01
756,Petteri Lindbohm,21,STL,D,23,1,0.09,0.04,0.13,0.06,1.13,1.39,2,1,3,1,11,0,12,0,-1,10.1,11.1,-1.0,0.1,0.7,0.8,0,,,,lindbpe02
757,Phil Kessel,27,TOR,RW,82,24,0.30,0.44,0.74,0.29,0.37,3.41,28,39,67,26,82,35,83,0,-34,50.3,66.9,-16.6,5.6,0.3,5.9,1,0,1,0.0,kesseph01
758,Phil Varone,24,BUF,C,28,2,0.11,0.07,0.18,0.08,0.36,1.00,3,2,5,2,8,0,22,0,-14,10.2,14.6,-4.4,-0.2,-0.1,-0.3,1,0,1,0.0,varonph01
759,Philip Samuelsson,23,ARI,D,4,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,4,1,-3,2.8,2.3,0.5,-0.1,-0.1,-0.2,0,,,,samueph01
760,Philipp Grubauer,23,WSH,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,2,0,2,1,0,2.0,1.7,0.0,0.0,0.0,0.2,0,,,,grubaph01
761,Phillip Danault,21,CHI,C,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0.6,0.5,0.1,-0.1,0.0,0.0,0,,,,danauph01
762,Pierre-Édouard Bellemare,29,PHI,LW,81,5,0.07,0.07,0.15,0.06,0.22,1.40,7,7,14,6,26,0,47,18,-3,28.0,28.0,0.0,-0.9,1.0,0.1,0,,,,bellepi01
763,R.J. Umberger,32,PHI,LW,67,6,0.13,0.09,0.22,0.09,0.28,1.43,10,7,17,7,25,4,39,9,-9,20.7,31.6,-11.0,0.1,0.6,0.7,0,,,,umberrj01
764,Radim Vrbata,33,VAN,RW,79,25,0.39,0.41,0.80,0.32,0.25,3.38,35,35,70,29,88,36,47,1,6,38.3,40.5,-2.2,7.0,1.6,8.6,7,3,4,42.9,vrbatra01
765,Radko Gudas,24,TBL,D,31,2,0.06,0.10,0.16,0.06,1.10,2.03,2,3,5,2,17,0,24,3,-5,22.2,20.5,1.7,0.1,0.4,0.6,0,,,,gudasra01
766,Raman Hrabarenka,22,NJD,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,1,1,1,0.5,0.2,0.3,0.0,0.1,0.1,0,,,,hrabara01
767,Raphael Diaz,29,CGY,D,56,2,0.04,0.04,0.07,0.03,0.18,0.93,2,2,4,2,23,4,23,0,-3,19.8,21.6,-1.9,-0.2,1.2,1.0,0,,,,diazra01
768,Rasmus Rissanen,23,CAR,D,6,0,0.00,0.00,0.00,0.00,0.67,0.50,0,0,0,0,0,0,8,3,-5,3.3,3.7,-0.4,-0.1,-0.2,-0.3,0,,,,rissara01
769,Rasmus Ristolainen,20,BUF,D,78,7,0.10,0.15,0.26,0.10,0.33,1.55,9,13,22,8,46,15,82,20,-32,43.6,70.7,-27.1,1.1,1.5,2.6,0,,,,ristora01
770,Ray Emery,32,PHI,G,31,0,0.00,0.00,0.00,0.00,0.13,0.00,0,0,0,0,72,16,80,24,0,48.8,48.6,0.0,0.0,0.0,2.7,0,,,,emeryra01
771,Reid Boucher,21,NJD,LW,11,1,0.09,0.00,0.09,0.05,0.00,1.82,1,0,1,1,3,0,7,0,-4,3.9,5.1,-1.2,-0.1,0.0,-0.1,1,0,1,0.0,bouchre01
772,Reilly Smith,23,BOS,RW,81,14,0.16,0.33,0.49,0.18,0.25,1.77,15,29,44,16,65,15,44,1,7,50.9,37.0,13.9,2.5,1.6,4.1,9,1,8,11.1,smithre01
773,Rene Bourque,33,TOT,RW,51,5,0.12,0.16,0.27,0.11,0.43,1.67,7,9,16,6,27,8,34,0,-15,19.7,29.2,-9.5,0.5,0.0,0.5,0,,,,bourqre01
773,Rene Bourque,33,ANA,RW,30,3,0.07,0.20,0.27,0.09,0.40,1.47,2,7,9,3,14,4,14,0,-4,10.3,15.5,-5.2,0.1,0.2,0.3,0,,,,bourqre01
773,Rene Bourque,33,MTL,RW,13,1,0.00,0.15,0.15,0.04,0.46,1.38,0,2,2,1,5,0,14,0,-9,5.7,7.5,-1.8,-0.2,-0.2,-0.4,0,,,,bourqre01
773,Rene Bourque,33,CBJ,RW,8,2,0.50,0.00,0.50,0.27,0.50,2.88,5,0,5,3,8,4,6,0,-2,3.8,6.2,-2.5,0.6,0.0,0.6,0,,,,bourqre01
774,Reto Berra,28,COL,G,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,30,9,33,8,0,22.5,28.4,0.0,0.0,0.0,2.6,0,,,,berrare01
775,Rich Clune,27,NSH,LW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.2,-0.2,0.0,0.0,0.0,0,,,,cluneri01
776,Richard Bachman,27,EDM,G,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,20,4,15,6,0,11.4,11.7,0.0,0.0,0.0,0.9,0,,,,bachmri01
777,Richard Pánik,23,TOR,RW,76,8,0.14,0.08,0.22,0.10,0.64,1.14,12,7,19,8,28,2,41,7,-8,28.8,26.6,2.2,0.8,0.7,1.4,0,,,,panikri01
778,Rick Nash,30,NYR,LW,79,30,0.53,0.34,0.87,0.38,0.46,3.85,48,29,77,34,96,26,50,9,29,51.7,42.0,9.6,8.9,2.5,11.4,5,2,3,40.0,nashri01
779,Rickard Rakell,21,ANA,C,71,11,0.13,0.31,0.44,0.15,0.14,1.48,10,24,34,12,45,13,25,0,6,32.9,26.1,6.8,2.1,1.1,3.2,1,1,0,100.0,rakelri01
780,Riley Nash,25,CAR,C,68,9,0.12,0.25,0.37,0.13,0.18,1.38,9,19,28,10,39,12,45,8,-10,32.2,30.8,1.4,0.6,1.3,1.9,1,0,1,0.0,nashri02
781,Riley Sheahan,23,DET,C,79,13,0.16,0.29,0.46,0.17,0.20,1.56,15,25,40,15,63,28,46,8,-3,41.4,32.6,8.7,2.1,1.3,3.3,2,1,1,50.0,sheahri01
782,Rob Klinkhammer,28,TOT,C,69,4,0.07,0.06,0.13,0.05,0.39,0.93,5,4,9,4,21,1,27,3,-4,21.5,25.8,-4.3,-0.6,0.8,0.2,0,,,,klinkro01
782,Rob Klinkhammer,28,EDM,C,40,1,0.03,0.05,0.08,0.03,0.58,0.78,1,2,3,1,10,0,20,3,-7,9.8,14.9,-5.2,-0.8,0.2,-0.5,1,1,0,100.0,klinkro01
782,Rob Klinkhammer,28,ARI,C,19,2,0.16,0.00,0.16,0.08,0.21,1.21,3,0,3,2,8,1,4,0,3,8.4,6.2,2.2,0.1,0.4,0.5,0,,,,klinkro01
782,Rob Klinkhammer,28,PIT,C,10,1,0.10,0.20,0.30,0.11,0.00,1.00,1,2,3,1,3,0,3,0,0,3.3,4.6,-1.3,0.1,0.1,0.3,0,,,,klinkro01
783,Rob Scuderi,36,PIT,D,82,3,0.01,0.11,0.12,0.04,0.21,0.63,1,10,11,3,46,0,70,31,9,45.3,43.5,1.8,-0.8,4.3,3.6,0,,,,scudero01
784,Rob Zepp,33,PHI,G,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,22,8,25,5,0,13.0,13.4,0.0,0.0,0.0,0.6,0,,,,zeppro01
785,Robert Bortuzzo,25,TOT,D,51,3,0.06,0.10,0.16,0.06,1.82,1.10,3,5,8,3,21,0,34,5,-9,27.3,24.3,3.0,0.3,0.9,1.2,0,,,,borturo01
785,Robert Bortuzzo,25,PIT,D,38,2,0.05,0.11,0.16,0.06,1.79,0.97,2,4,6,2,17,0,26,4,-6,19.0,19.9,-0.9,0.1,0.8,1.0,0,,,,borturo01
785,Robert Bortuzzo,25,STL,D,13,1,0.08,0.08,0.15,0.06,1.92,1.46,1,1,2,1,4,0,8,1,-3,8.3,4.4,3.9,0.1,0.1,0.2,0,,,,borturo01
786,Roberto Luongo,35,FLA,G,61,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,127,24,138,40,0,115.3,109.8,0.0,0.0,0.0,11.8,0,,,,luongro01
787,Robin Lehner,23,OTT,G,25,0,0.00,0.04,0.04,0.01,0.00,0.00,0,1,1,0,66,17,74,16,0,44.3,48.9,0.0,0.0,0.0,3.8,0,,,,lehnero01
788,Robyn Regehr,34,LAK,D,67,4,0.04,0.15,0.19,0.06,0.67,0.94,3,11,14,5,49,0,54,15,10,44.3,46.2,-1.9,0.1,3.9,4.0,0,,,,regehro01
789,Rocco Grimaldi,21,FLA,C,7,1,0.14,0.00,0.14,0.08,0.57,2.57,1,0,1,1,2,0,2,0,1,2.2,1.9,0.3,0.0,0.1,0.1,0,,,,grimaro01
790,Roman Josi,24,NSH,D,81,19,0.19,0.49,0.68,0.23,0.32,2.48,17,44,61,21,109,27,90,24,15,64.8,61.5,3.3,5.3,5.6,10.8,4,1,3,25.0,josiro01
791,Roman Polák,28,TOR,D,56,4,0.09,0.07,0.16,0.07,0.86,1.09,6,4,10,4,34,0,73,17,-22,38.2,50.2,-12.0,0.1,0.7,0.8,0,,,,polakro01
792,Ron Hainsey,33,CAR,D,81,3,0.02,0.10,0.12,0.04,0.20,1.02,2,9,11,4,51,3,76,14,-14,53.5,57.8,-4.4,-0.8,4.1,3.2,0,,,,hainsro01
793,Ronalds Ķēniņš,23,VAN,LW,30,4,0.13,0.27,0.40,0.14,0.27,1.27,5,9,14,5,15,0,17,0,-2,15.3,16.3,-1.0,0.8,0.3,1.1,0,,,,keninro01
794,Ryan Bourque,24,NYR,C,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,1,0,-1,0.1,0.2,-0.1,0.0,0.0,-0.1,0,,,,bourqry01
795,Ryan Callahan,29,TBL,RW,77,21,0.31,0.39,0.70,0.27,0.53,2.48,27,33,60,24,82,27,47,1,9,49.9,39.0,10.9,5.0,1.6,6.6,5,2,3,40.0,callary01
796,Ryan Carter,31,MIN,C,53,4,0.06,0.19,0.25,0.08,1.04,0.89,3,11,14,5,15,0,23,11,3,15.2,16.8,-1.6,0.3,0.7,1.1,0,,,,cartery01
797,Ryan Craig,33,CBJ,C,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,1,0,1,0,0,0.6,1.2,-0.6,0.0,0.0,0.0,0,,,,craigry01
798,Ryan Ellis,24,NSH,D,58,10,0.16,0.31,0.47,0.17,0.47,2.03,10,20,30,11,54,8,41,3,8,39.4,28.4,11.0,2.7,2.9,5.6,5,1,4,20.0,ellisry01
799,Ryan Garbutt,29,DAL,LW,67,9,0.12,0.25,0.37,0.13,0.82,2.13,9,19,28,10,37,0,58,12,-9,33.1,32.9,0.2,1.2,0.4,1.6,0,,,,garbury01
800,Ryan Getzlaf,29,ANA,C,77,26,0.32,0.58,0.91,0.33,0.81,2.48,28,49,77,29,93,21,74,17,15,56.3,43.7,12.6,6.5,2.1,8.6,2,0,2,0.0,getzlry01
801,Ryan Hamilton,29,EDM,LW,16,1,0.06,0.06,0.13,0.05,0.38,0.75,1,1,2,1,4,1,11,0,-8,4.2,8.4,-4.2,-0.2,-0.1,-0.3,1,0,1,0.0,hamilry01
802,Ryan Hartman,20,CHI,RW,5,0,0.00,0.00,0.00,0.00,0.40,1.60,0,0,0,0,0,0,1,0,-1,1.9,0.9,1.0,-0.1,0.0,-0.1,0,,,,hartmry01
