,Team A,Asset Sent,Asset Received,Team B,Num Players Sent,Num Player Received,Year,Month,Day
3786,Flames, • John Gould• 1977 second round pick (#31-Brian Hill), • Hilliard Graves• Larry Carriere,Canucks,2,2,1976,12,2
3787,Capitals, • Bill Collins, • cash,Flyers,1,1,1976,12,4
3788,Flyers, • cash, • Bill Collins,Capitals,1,1,1976,12,4
3791,Blues, • Joe Zanussi, • Rick Smith,Bruins,1,1,1976,12,20
3792,Bruins, • Rick Smith, • Joe Zanussi,Blues,1,1,1976,12,20
3811,Canucks, • Larry Goodenough• Jack McIlhargey, • Bob Dailey,Flyers,1,2,1977,1,20
3812,Flyers, • Bob Dailey, • Larry Goodenough• Jack McIlhargey,Canucks,2,1,1977,1,20
3825,Flyers, • Rick Lapointe• Mike Korney, • Terry Murray• Bob Ritchie• Steve Coates• Dave Kelly,RedWings,4,2,1977,2,17
3826,RedWings, • Terry Murray• Bob Ritchie• Steve Coates• Dave Kelly, • Rick Lapointe• Mike Korney,Flyers,2,4,1977,2,17
3827,Blues, • cash, • Derek Sanderson,Canucks,1,1,1977,2,18
3828,Canucks, • Derek Sanderson, • cash,Blues,1,1,1977,2,18
3829,Canadiens, • cash• future considerations (?), • rights to Marty Howe,RedWings,1,2,1977,2,25
3830,RedWings, • rights to Marty Howe, • cash• future considerations (?),Canadiens,2,1,1977,2,25
3835,Capitals, • Roger Crozier, • cash,Sabres,1,1,1977,3,3
3836,Sabres, • cash, • Roger Crozier,Capitals,1,1,1977,3,3
3843,Flames, • Ab DeMarco Jr., • Randy Manery,Kings,1,1,1977,5,23
3844,Kings, • Randy Manery, • Ab DeMarco Jr.,Flames,1,1,1977,5,23
3861,Canadiens, • 1977 13th round pick (#176-Mark Wells), • cash,Islanders,1,1,1977,6,14
3862,Canadiens, • 1977 14th round pick (#179-Jean Belisle), • cash,Islanders,1,1,1977,6,14
3863,Canadiens, • 1977 15th round pick (#182-Bob Boileau), • cash,Islanders,1,1,1977,6,14
3864,Canadiens, • 1977 eighth round pick (#137-Keith Hendrickson), • cash,Islanders,1,1,1977,6,14
3865,Canadiens, • 1977 eleventh round pick (#167-Daniel Poulin / Dan Poulin), • cash,Islanders,1,1,1977,6,14
3866,Canadiens, • 1977 ninth round pick (#152-Barry Borrett), • cash,Islanders,1,1,1977,6,14
3867,Canadiens, • 1977 tenth round pick (#160-Mark Holden), • cash,Islanders,1,1,1977,6,14
3868,Canadiens, • 1977 twelfth round pick (#173-Cary Farelli), • cash,Islanders,1,1,1977,6,14
3869,Flyers, • 1977 eighth round pick (#136-Clint Eccles), • cash,Sabres,1,1,1977,6,14
3870,Flyers, • 1977 eleventh round pick (#166-Barry Duench), • cash,Sabres,1,1,1977,6,14
3871,Flyers, • 1977 ninth round pick (#151-Michel Bauman / Mike Bauman), • cash,Sabres,1,1,1977,6,14
3872,Flyers, • 1977 tenth round pick (#159-Dave Isherwood), • cash,Sabres,1,1,1977,6,14
3873,Islanders, • cash, • 1977 13th round pick (#176-Mark Wells),Canadiens,1,1,1977,6,14
3874,Islanders, • cash, • 1977 14th round pick (#179-Jean Belisle),Canadiens,1,1,1977,6,14
3875,Islanders, • cash, • 1977 15th round pick (#182-Bob Boileau),Canadiens,1,1,1977,6,14
3876,Islanders, • cash, • 1977 eighth round pick (#137-Keith Hendrickson),Canadiens,1,1,1977,6,14
3877,Islanders, • cash, • 1977 eleventh round pick (#167-Daniel Poulin / Dan Poulin),Canadiens,1,1,1977,6,14
3878,Islanders, • cash, • 1977 ninth round pick (#152-Barry Borrett),Canadiens,1,1,1977,6,14
3879,Islanders, • cash, • 1977 tenth round pick (#160-Mark Holden),Canadiens,1,1,1977,6,14
3880,Islanders, • cash, • 1977 twelfth round pick (#173-Cary Farelli),Canadiens,1,1,1977,6,14
3881,Sabres, • cash, • 1977 eighth round pick (#136-Clint Eccles),Flyers,1,1,1977,6,14
3882,Sabres, • cash, • 1977 eleventh round pick (#166-Barry Duench),Flyers,1,1,1977,6,14
3883,Sabres, • cash, • 1977 ninth round pick (#151-Michel Bauman / Mike Bauman),Flyers,1,1,1977,6,14
3884,Sabres, • cash, • 1977 tenth round pick (#159-Dave Isherwood),Flyers,1,1,1977,6,14
3887,Flyers, • future considerations (John Paul Evans / Paul Evans on 11-03), • Steve Short,Kings,1,1,1977,6,17
3888,Kings, • Steve Short, • future considerations (John Paul Evans / Paul Evans on 11-03),Flyers,1,1,1977,6,17
3903,Capitals, • Walt McKechnie• 1978 third round pick (#45-Jay Johnston)• 1979 second round pick (#24-Errol Rausse), • rights to Ron Low• 1979 third round pick (#46-Boris Fistric),RedWings,2,3,1977,8,17
3904,RedWings, • rights to Ron Low• 1979 third round pick (#46-Boris Fistric), • Walt McKechnie• 1978 third round pick (#45-Jay Johnston)• 1979 second round pick (#24-Errol Rausse),Capitals,3,2,1977,8,17
3905,Blues, • Jim Roberts / Jimmy Roberts (W.), • 1979 third round pick (#44-Guy Carbonneau),Canadiens,1,1,1977,8,18
3906,Canadiens, • 1979 third round pick (#44-Guy Carbonneau), • Jim Roberts / Jimmy Roberts (W.),Blues,1,1,1977,8,18
3907,Flames, • cash, • Rick Bowness,RedWings,1,1,1977,8,18
3908,RedWings, • Rick Bowness, • cash,Flames,1,1,1977,8,18
3911,Flames, • cash, • Rick Bowness,RedWings,1,1,1977,9,6
3912,RedWings, • Rick Bowness, • cash,Flames,1,1,1977,9,6
3919,Penguins, • Brian Spencer, • Ron Schock,Sabres,1,1,1977,9,20
3920,Sabres, • Ron Schock, • Brian Spencer,Penguins,1,1,1977,9,20
3923,Capitals, • rights to Don Awrey, • Bob Paradise,Penguins,1,1,1977,10,1
3924,Penguins, • Bob Paradise, • rights to Don Awrey,Capitals,1,1,1977,10,1
3927,Capitals, • 1979 first round pick (#10-Tom McCarthy (J.)), • Hartland Monahan,Penguins,1,1,1977,10,16
3928,Penguins, • Hartland Monahan, • 1979 first round pick (#10-Tom McCarthy (J.)),Capitals,1,1,1977,10,16
3931,Blues, • Inge Hammarstrom, • Jerry Butler,MapleLeafs,1,1,1977,11,1
3932,Flyers, • Terry Murray, • cash,RedWings,1,1,1977,11,1
3933,MapleLeafs, • Jerry Butler, • Inge Hammarstrom,Blues,1,1,1977,11,1
3936,RedWings, • cash, • Terry Murray,Flyers,1,1,1977,11,1
3937,Kings, • Syl Apps Jr.• Hartland Monahan, • Dave Schultz• Gene Carr (a)• 1978 fourth round pick (#61-Shane Pearsall),Penguins,3,2,1977,11,2
3938,Penguins, • Dave Schultz• Gene Carr (a)• 1978 fourth round pick (#61-Shane Pearsall), • Syl Apps Jr.• Hartland Monahan,Kings,2,3,1977,11,2
3941,Blackhawks, • future considerations (Murray Bannerman on 1978-05-27), • Pit Martin,Canucks,1,1,1977,11,4
3942,Canucks, • Pit Martin, • future considerations (Murray Bannerman on 1978-05-27),Blackhawks,1,1,1977,11,4
3949,Canucks, • Sheldon Kannegiesser, • Larry Carriere,Kings,1,1,1977,11,21
3950,Kings, • Larry Carriere, • Sheldon Kannegiesser,Canucks,1,1,1977,11,21
3953,Canadiens, • Pierre Larouche• future considerations (rights to Peter Marsh on 12-15), • Peter Mahovlich / Pete Mahovlich• Peter Lee,Penguins,2,2,1977,11,29
3954,Penguins, • Peter Mahovlich / Pete Mahovlich• Peter Lee, • Pierre Larouche• future considerations (rights to Peter Marsh on 12-15),Canadiens,2,2,1977,11,29
3957,Blackhawks, • 1980 fourth round pick (#67-Carey Wilson), • Dennis Hull,RedWings,1,1,1977,12,2
3961,RedWings, • Dennis Hull, • 1980 fourth round pick (#67-Carey Wilson),Blackhawks,1,1,1977,12,2
3967,Blues, • Curt Bennett• Phil Myre• Barry Gibbs, • Yves Belanger• Dick Redmond• Bob MacMillan• 1978 second round pick (#23-Mike Perovich),Flames,4,3,1977,12,12
3968,Flames, • Yves Belanger• Dick Redmond• Bob MacMillan• 1978 second round pick (#23-Mike Perovich), • Curt Bennett• Phil Myre• Barry Gibbs,Blues,3,4,1977,12,12
3978,Kings, • Danny Grant, • rights to Barry Long• 1978 third round pick (#53-Doug Derkson),RedWings,2,1,1978,1,9
3980,RedWings, • rights to Barry Long• 1978 third round pick (#53-Doug Derkson), • Danny Grant,Kings,1,2,1978,1,9
3989,Blues, • Neil Komadoski (a), • 1980 second round pick (#33-Greg Terrion),Kings,1,1,1978,1,14
3990,Kings, • 1980 second round pick (#33-Greg Terrion), • Neil Komadoski (a),Blues,1,1,1978,1,14
3991,Blackhawks, • Ed Johnston / Eddie Johnston, • cash,Blues,1,1,1978,1,27
3992,Blues, • cash, • Ed Johnston / Eddie Johnston,Blackhawks,1,1,1978,1,27
3993,Canucks, • Claire Alexander, • cash,MapleLeafs,1,1,1978,1,29
3994,MapleLeafs, • cash, • Claire Alexander,Canucks,1,1,1978,1,29
4015,Bruins, • cash, • Darryl Edestrand,Kings,1,1,1978,3,13
4016,Kings, • Darryl Edestrand, • cash,Bruins,1,1,1978,3,13
4017,MapleLeafs, • Dan Maloney• 1980 second round pick (#25-Craig Muni), • Errol Thompson• 1978 first round pick (#12-Brent Peterson (a))• 1978 second round pick (#31-Al Jensen / Al Jenson)• 1980 first round pick (#11-Mike Blaisdell),RedWings,4,2,1978,3,13
4018,RedWings, • Errol Thompson• 1978 first round pick (#12-Brent Peterson (a))• 1978 second round pick (#31-Al Jensen / Al Jenson)• 1980 first round pick (#11-Mike Blaisdell), • Dan Maloney• 1980 second round pick (#25-Craig Muni),MapleLeafs,2,4,1978,3,13
4031,Flyers, • 1978 first round pick (#7-Ken Linseman), • right to hire head coach Fred Shero,Rangers,1,1,1978,6,2
4032,Rangers, • right to hire head coach Fred Shero, • 1978 first round pick (#7-Ken Linseman),Flyers,1,1,1978,6,2
4033,Blues, • Mike Walton, • 1978 fourth round pick (#56-Harald Luckner / Harold Luckner),Canucks,1,1,1978,6,12
4034,Canucks, • 1978 fourth round pick (#56-Harald Luckner / Harold Luckner), • Mike Walton,Blues,1,1,1978,6,12
4035,MapleLeafs, • Dave Burrows• 1978 sixth round pick (#92-Mel Hewitt), • Randy Carlyle• George Ferguson,Penguins,2,2,1978,6,13
4036,Penguins, • Randy Carlyle• George Ferguson, • Dave Burrows• 1978 sixth round pick (#92-Mel Hewitt),MapleLeafs,2,2,1978,6,13
4037,Flyers, • 1978 first round pick (#6-Behn Wilson)• future considerations (1978 eighth round pick (#126-Jerry Price)), • Tom Bladon• Ross Lonsberry• Orest Kindrachuk,Penguins,3,2,1978,6,14
4038,Kings, • Brian Glennie• Kurt Walker• Scott Garland• 1979 second round pick (#30-Mark Hardy), • Dave Hutchinson / Dave Hutchison• Lorne Stamler,MapleLeafs,2,4,1978,6,14
4039,MapleLeafs, • Dave Hutchinson / Dave Hutchison• Lorne Stamler, • Brian Glennie• Kurt Walker• Scott Garland• 1979 second round pick (#30-Mark Hardy),Kings,4,2,1978,6,14
4042,Penguins, • Tom Bladon• Ross Lonsberry• Orest Kindrachuk, • 1978 first round pick (#6-Behn Wilson)• future considerations (1978 eighth round pick (#126-Jerry Price)),Flyers,2,3,1978,6,14
4044,Blackhawks, • cash, • 1978 twelfth round pick (#195-Jim Olson),Flyers,1,1,1978,6,15
4045,Blues, • 1978 13th round pick (#205-Carl Bloomberg), • cash,Penguins,1,1,1978,6,15
4046,Blues, • 1978 13th round pick (#207-Terry Kitching), • cash,Kings,1,1,1978,6,15
4047,Blues, • 1978 13th round pick (#209-Brian O'Connor), • cash,Flames,1,1,1978,6,15
4048,Blues, • 1978 13th round pick (#211-Mike Pidgeon), • cash,Bruins,1,1,1978,6,15
4049,Blues, • 1978 14th round pick (#216-Joe Casey), • cash,Penguins,1,1,1978,6,15
4050,Blues, • 1978 14th round pick (#218-Jim Farrell), • cash,Kings,1,1,1978,6,15
4051,Blues, • 1978 14th round pick (#220-Frank Johnson), • cash,Flames,1,1,1978,6,15
4052,Blues, • 1978 14th round pick (#221-Blair Wheeler), • cash,MapleLeafs,1,1,1978,6,15
4053,Blues, • 1978 eleventh round pick (#175-Dan Hermansson), • cash,Penguins,1,1,1978,6,15
4054,Blues, • 1978 eleventh round pick (#181-Jean-Francois Boutin), • cash,MapleLeafs,1,1,1978,6,15
4055,Blues, • 1978 eleventh round pick (#185-John Sullivan), • cash,Bruins,1,1,1978,6,15
4056,Blues, • 1978 ninth round pick (#143-Rick Simpson), • cash,Penguins,1,1,1978,6,15
4057,Blues, • 1978 seventh round pick (#109-Paul MacLean), • cash,Penguins,1,1,1978,6,15
4058,Blues, • 1978 tenth round pick (#160-Bob Froese), • cash,Penguins,1,1,1978,6,15
4059,Blues, • 1978 tenth round pick (#170-Dan Lerg), • cash,Bruins,1,1,1978,6,15
4060,Blues, • 1978 twelfth round pick (#191-Don Boyd), • cash,Penguins,1,1,1978,6,15
4061,Blues, • 1978 twelfth round pick (#197-Paul Stasiuk), • cash,MapleLeafs,1,1,1978,6,15
4062,Blues, • 1978 twelfth round pick (#200-Gerd Truntschka), • cash,Bruins,1,1,1978,6,15
4063,Bruins, • cash, • 1978 13th round pick (#211-Mike Pidgeon),Blues,1,1,1978,6,15
4064,Bruins, • cash, • 1978 eleventh round pick (#185-John Sullivan),Blues,1,1,1978,6,15
4065,Bruins, • cash, • 1978 tenth round pick (#170-Dan Lerg),Blues,1,1,1978,6,15
4066,Bruins, • cash, • 1978 twelfth round pick (#200-Gerd Truntschka),Blues,1,1,1978,6,15
4067,Canucks, • cash, • 1978 twelfth round pick (#189-Steve Barger),Capitals,1,1,1978,6,15
4069,Capitals, • 1978 twelfth round pick (#189-Steve Barger), • cash,Canucks,1,1,1978,6,15
4070,Flames, • cash, • 1978 13th round pick (#209-Brian O'Connor),Blues,1,1,1978,6,15
4071,Flames, • cash, • 1978 14th round pick (#220-Frank Johnson),Blues,1,1,1978,6,15
4072,Flyers, • 1978 eleventh round pick (#182-Mark Berge), • cash,Sabres,1,1,1978,6,15
4073,Flyers, • 1978 tenth round pick (#167-Rick Berard), • cash,Sabres,1,1,1978,6,15
4074,Flyers, • 1978 twelfth round pick (#195-Jim Olson), • cash,Blackhawks,1,1,1978,6,15
4075,Kings, • cash, • 1978 13th round pick (#207-Terry Kitching),Blues,1,1,1978,6,15
4076,Kings, • cash, • 1978 14th round pick (#218-Jim Farrell),Blues,1,1,1978,6,15
4077,MapleLeafs, • cash, • 1978 14th round pick (#221-Blair Wheeler),Blues,1,1,1978,6,15
4078,MapleLeafs, • cash, • 1978 eleventh round pick (#181-Jean-Francois Boutin),Blues,1,1,1978,6,15
4079,MapleLeafs, • cash, • 1978 twelfth round pick (#197-Paul Stasiuk),Blues,1,1,1978,6,15
4080,Penguins, • cash, • 1978 13th round pick (#205-Carl Bloomberg),Blues,1,1,1978,6,15
4081,Penguins, • cash, • 1978 14th round pick (#216-Joe Casey),Blues,1,1,1978,6,15
4082,Penguins, • cash, • 1978 eleventh round pick (#175-Dan Hermansson),Blues,1,1,1978,6,15
4083,Penguins, • cash, • 1978 ninth round pick (#143-Rick Simpson),Blues,1,1,1978,6,15
4084,Penguins, • cash, • 1978 seventh round pick (#109-Paul MacLean),Blues,1,1,1978,6,15
4085,Penguins, • cash, • 1978 tenth round pick (#160-Bob Froese),Blues,1,1,1978,6,15
4086,Penguins, • cash, • 1978 twelfth round pick (#191-Don Boyd),Blues,1,1,1978,6,15
4089,Sabres, • cash, • 1978 eleventh round pick (#182-Mark Berge),Flyers,1,1,1978,6,15
4090,Sabres, • cash, • 1978 tenth round pick (#167-Rick Berard),Flyers,1,1,1978,6,15
4091,Blues, • 1978 13th round pick (#210-Brian Crombeen), • cash,MapleLeafs,1,1,1978,6,15
4093,MapleLeafs, • cash, • 1978 13th round pick (#210-Brian Crombeen),Blues,1,1,1978,6,15
4095,Blackhawks, • 1979 or 1980 second round pick (Blackhawks option) (1980 #28-Steve Ludzik), • rights to Thomas Gradin,Canucks,1,1,1978,6,16
4096,Canucks, • rights to Thomas Gradin, • 1979 or 1980 second round pick (Blackhawks option) (1980 #28-Steve Ludzik),Blackhawks,1,1,1978,6,16
4128,Kings, • Doug Halward, • future considerations (?),Bruins,1,1,1978,9,18
4132,Canucks, • cash, • Ralph Stewart,Islanders,1,1,1978,10,1
4133,Islanders, • Ralph Stewart, • cash,Canucks,1,1,1978,10,1
4134,Canadiens, • 1981 first round pick (#18-Gilbert Delorme), • Murray Wilson• 1979 first round pick (#16-Jay Wells),Kings,2,1,1978,10,5
4135,Kings, • Murray Wilson• 1979 first round pick (#16-Jay Wells), • 1981 first round pick (#18-Gilbert Delorme),Canadiens,1,2,1978,10,5
4138,Blues, • Gord McTavish, • Mike Korney,Canadiens,1,1,1978,10,7
4139,Canadiens, • Mike Korney, • Gord McTavish,Blues,1,1,1978,10,7
4140,Blackhawks, • 1980 second round pick (#30-Ken Solheim), • Dale Tallon,Penguins,1,1,1978,10,9
4141,Bruins, • 1979 first round pick (#8-Ray Bourque), • Ron Grahame,Kings,1,1,1978,10,9
4143,Kings, • Ron Grahame, • 1979 first round pick (#8-Ray Bourque),Bruins,1,1,1978,10,9
4145,Penguins, • Dale Tallon, • 1980 second round pick (#30-Ken Solheim),Blackhawks,1,1,1978,10,9
4148,Blues, • Rick Bowness, • cash,RedWings,1,1,1978,10,10
4149,RedWings, • cash, • Rick Bowness,Blues,1,1,1978,10,10
4152,Canadiens, • 1981 first round pick (#7-Mark Hunter), • Rod Schutt,Penguins,1,1,1978,10,18
4155,Penguins, • Rod Schutt, • 1981 first round pick (#7-Mark Hunter),Canadiens,1,1,1978,10,18
4156,Capitals, • Michel Bergeron / Michel Borgeron, • 1979 second round pick (#25-Tomas Jonsson),Islanders,1,1,1978,10,19
4157,Islanders, • 1979 second round pick (#25-Tomas Jonsson), • Michel Bergeron / Michel Borgeron,Capitals,1,1,1978,10,19
4168,Blues, • cash, • Rod Seiling,Flames,1,1,1978,11,4
4169,Flames, • Rod Seiling, • cash,Blues,1,1,1978,11,4
4172,Canucks, • Dunc Wilson, • cash,Penguins,1,1,1978,11,17
4174,Penguins, • cash, • Dunc Wilson,Canucks,1,1,1978,11,17
4180,Kings, • rights to Steve Carlson, • Steve Short,RedWings,1,1,1978,12,6
4181,RedWings, • Steve Short, • rights to Steve Carlson,Kings,1,1,1978,12,6
4184,Canucks, • Drew Callander• Kevin McCarthy, • Dennis Ververgaert,Flyers,1,2,1978,12,29
4185,Flyers, • Dennis Ververgaert, • Drew Callander• Kevin McCarthy,Canucks,2,1,1978,12,29
4186,Canucks, • Don Kozak, • Randy Holt,Kings,1,1,1978,12,31
4187,Kings, • Randy Holt, • Don Kozak,Canucks,1,1,1978,12,31
4188,Flames, • Bob Murdoch (J.)• 1980 second round pick (#31-Tony Curtale), • Richard Mulhern• 1980 second round pick (#34-Dave Morrison),Kings,2,2,1979,1,16
4189,Kings, • Richard Mulhern• 1980 second round pick (#34-Dave Morrison), • Bob Murdoch (J.)• 1980 second round pick (#31-Tony Curtale),Flames,2,2,1979,1,16
4192,Penguins, • Gary McAdam, • Dave Schultz,Sabres,1,1,1979,2,6
4193,Sabres, • Dave Schultz, • Gary McAdam,Penguins,1,1,1979,2,6
4198,Rangers, • Jocelyn Guevremont, • 1979 third round pick (#55-Jacques Cloutier)• 1980 third round pick (#56-Sean McKenna),Sabres,2,1,1979,3,12
4199,Sabres, • 1979 third round pick (#55-Jacques Cloutier)• 1980 third round pick (#56-Sean McKenna), • Jocelyn Guevremont,Rangers,1,2,1979,3,12
4200,Blackhawks, • Tom Lysiak• Harold Phillipoff• Pat Ribble• Greg Fox• Mile Zaharko, • Ivan Boldirev• Phil Russell• Darcy Rota,Flames,3,5,1979,3,13
4201,Flames, • Ivan Boldirev• Phil Russell• Darcy Rota, • Tom Lysiak• Harold Phillipoff• Pat Ribble• Greg Fox• Mile Zaharko,Blackhawks,5,3,1979,3,13
4208,Blues, • Bob Simpson / Bobby Simpson, • Curt Bennett,Flames,1,1,1979,5,24
4209,Flames, • Curt Bennett, • Bob Simpson / Bobby Simpson,Blues,1,1,1979,5,24
4210,Blues, • Blake Dunlop• Rick LaPointe, • Phil Myre,Flyers,1,2,1979,6,7
4211,Flyers, • Phil Myre, • Blake Dunlop• Rick LaPointe,Blues,2,1,1979,6,7
4213,Blues, • future considerations (Ralph Klassen on 06-14), • Terry Richardson• Barry Gibbs,Islanders,2,1,1979,6,9
4214,Islanders, • future considerations (Tom Williams / Tommy Williams (C.) on 08-16), • Barry Gibbs,Kings,1,1,1979,6,9
4215,Islanders, • Terry Richardson• Barry Gibbs, • future considerations (Ralph Klassen on 06-14),Blues,1,2,1979,6,9
4216,Kings, • Barry Gibbs, • future considerations (Tom Williams / Tommy Williams (C.) on 08-16),Islanders,1,1,1979,6,9
4221,Penguins, • Jets agreed to not claim Kim Clackson as a priority selection from its WHA franchise, • 1980 seventh round pick (#135-Mike Lauen),Jets,1,1,1979,6,9
4228,Capitals, • Steve Clippingdale, • Mike Marson,Kings,1,1,1979,6,11
4229,Kings, • Mike Marson, • Steve Clippingdale,Capitals,1,1,1979,6,11
4230,Canadiens, • 1980 second round pick (#27-Ric Nattress), • Dave Lumley• Dan Newman,Oilers,2,1,1979,6,13
4231,Canadiens, • cash, • rights to Barry Melrose• Craig Norwich,Jets,2,1,1979,6,13
4246,Jets, • Wayne Dillon, • future considerations (?),Rangers,1,1,1979,7,25
4247,Rangers, • future considerations (?), • Wayne Dillon,Jets,1,1,1979,7,25
